,Unnamed: 0,player,fire,dk_name
102,102,Julius Thomas ,9.524,Julius Thomas
103,103,Rishard Matthews ,9.529,Rishard Matthews
104,104,James Jones ,9.31,James Jones
105,105,Richard Rodgers ,9.35,Richard Rodgers
106,106,Jason Witten ,9.297,Jason Witten
107,107,Alex Smith ,10.8038,Alex Smith
108,108,Davante Adams ,9.1986,Davante Adams
109,109,Danny Amendola ,9.31,Danny Amendola
110,110,Tavon Austin ,9.133,Tavon Austin
111,111,Rashad Jennings ,9.21,Rashad Jennings
112,112,Crockett Gillmore ,8.951,Crockett Gillmore
113,113,Ameer Abdullah ,8.874,Ameer Abdullah
114,114,Robert Woods ,8.811,Robert Woods
115,115,Terrance Williams ,8.687,Terrance Williams
116,116,Eddie Lacy ,8.797,Eddie Lacy
117,117,Duke Johnson ,8.802,Duke Johnson Jr.
118,118,Kenny Britt ,8.527,Kenny Britt
119,119,Jeremy Ross ,8.474,Jeremy Ross
120,120,Theo Riddick ,8.498,Theo Riddick
121,121,Joique Bell ,8.3,Joique Bell
122,122,Mike Wallace ,8.226,Mike Wallace
123,123,Shane Vereen ,8.373,Shane Vereen
124,124,Matt Cassel ,9.3288,Matt Cassel
125,125,Eddie Royal ,8.275,Eddie Royal
126,126,Marvin Jones ,7.961,Marvin Jones
127,127,Dorial Green-Beckham ,7.88,Dorial Green-Beckham
128,128,Karlos Williams ,7.994,Karlos Williams
129,129,Charles Sims ,7.95,Charles Sims
130,130,Ryan Mathews ,7.907,Ryan Mathews
131,131,Philly Brown ,7.922,NaN
132,132,Jermaine Kearse ,7.85,Jermaine Kearse
133,133,Chris Polk ,7.918,Chris Polk
134,134,Chris Thompson ,7.591,Chris Thompson
135,135,James White ,7.484,James White
136,136,Justin Hunter ,7.471,Justin Hunter
137,137,Marques Colston ,7.498,Marques Colston
138,138,Eric Ebron ,7.449,Eric Ebron
139,139,Matt Jones ,7.424,Matt Jones
140,140,James Starks ,7.267,James Starks
141,141,Doug Baldwin ,7.2,Doug Baldwin
142,142,Vernon Davis ,7.15,Vernon Davis
143,143,Ronnie Hillman ,7.294,Ronnie Hillman
144,144,Jordan Cameron ,7.099,Jordan Cameron
145,145,Darren Sproles ,6.928,Darren Sproles
146,146,Alfred Blue ,6.9666,Alfred Blue
147,147,Brandon Bolden ,6.739,Brandon Bolden
148,148,Tyler Lockett ,6.6194,Tyler Lockett
149,149,Nelson Agholor ,6.5014,Nelson Agholor
150,150,Austin Seferian-Jenkins ,6.457,Austin Seferian-Jenkins
151,151,Owen Daniels ,6.318,Owen Daniels
152,152,Mohamed Sanu ,6.282,Mohamed Sanu
153,153,Alfred Morris ,6.371,Alfred Morris
154,154,Dexter McCluster ,6.212,Dexter McCluster
155,155,C.J. Anderson ,6.305,C.J. Anderson
156,156,Isaiah Crowell ,6.244,Isaiah Crowell
157,157,C.J. Spiller ,5.922,C.J. Spiller
158,158,Jerricho Cotchery ,5.955,Jerricho Cotchery
159,159,David Johnson ,5.93,David Johnson
160,160,Orleans Darkwa ,5.851,Orleans Darkwa
161,161,Jared Cook ,5.724,Jared Cook
162,162,Cole Beasley ,5.529,Cole Beasley
163,163,Will Tye ,5.432,Will Tye
164,164,Wes Welker ,5.419,NaN
165,165,Javorius Allen ,5.515,Javorius Allen
166,166,Chris Hogan ,5.309,Chris Hogan
167,167,Marquess Wilson ,5.327,Marquess Wilson
168,168,Kenny Stills ,5.271,Kenny Stills
169,169,Albert Wilson ,5.27,Albert Wilson
170,170,Kyle Rudolph ,5.191,Kyle Rudolph
171,171,Andrew Hawkins ,5.033,Andrew Hawkins
172,172,Lance Moore ,5.045,Lance Moore
173,173,Jonathan Grimes ,5.04,Jonathan Grimes
174,174,David Cobb ,5.041,NaN
175,175,Anthony Fasano ,4.902,Anthony Fasano
176,176,Bennie Fowler ,4.592,Bennie Fowler
177,177,Mychal Rivera ,4.365,Mychal Rivera
178,178,Brian Hartline ,4.335,Brian Hartline
179,179,Darren Fells ,4.372,Darren Fells
180,180,Brandon Coleman ,4.324,Brandon Coleman
181,181,Ryan Grant ,4.255,Ryan Grant
182,182,Jeremy Kerley ,4.281,Jeremy Kerley
183,183,Taiwan Jones ,4.271,Taiwan Jones
184,184,Charles Johnson ,4.235,Charles Johnson
185,185,Derek Carrier ,4.116,Derek Carrier
186,186,Chris Givens ,4.212,Chris Givens
187,187,Mike Tolbert ,4.158,Mike Tolbert
188,188,Dwayne Harris ,4.071,Dwayne Harris
189,189,Brandon Tate ,4.0694,Brandon Tate
190,190,Andre Ellington ,4.093,Andre Ellington
191,191,Riley Cooper ,3.989,Riley Cooper
192,192,Ka'Deem Carey ,3.99,Ka'Deem Carey
193,193,Donteea Dye ,3.983,Donteea Dye
194,194,Lance Kendricks ,3.952,Lance Kendricks
195,195,Taylor Gabriel ,4.014,Taylor Gabriel
196,196,Brian Quick ,4.01,Brian Quick
197,197,Markus Wheaton ,3.878,Markus Wheaton
198,198,Harry Douglas ,3.805,Harry Douglas
199,199,Andre Williams ,3.842,Andre Williams
200,200,Scott Chandler ,3.771,Scott Chandler
201,201,Stevan Ridley ,3.801,Stevan Ridley
202,202,Fred Jackson ,3.782,Fred Jackson
203,203,Jermaine Gresham ,3.531,Jermaine Gresham
204,204,Miles Austin ,3.435,Miles Austin
205,205,James O'Shaughnessy ,3.383,James O'Shaughnessy
206,206,Andre Holmes ,3.423,Andre Holmes
207,207,Jarius Wright ,3.353,Jarius Wright
208,208,Troy Niklas ,3.27,Troy Niklas
209,209,Marlon Brown ,3.287,Marlon Brown
210,210,Dion Sims ,3.323,Dion Sims
211,211,Chris Conley ,3.263,Chris Conley
212,212,Devin Street ,3.123,Devin Street
213,213,Denard Robinson ,3.168,Denard Robinson
214,214,Josh Hill ,3.072,Josh Hill
215,215,Marcel Reece ,2.825,Marcel Reece
216,216,Chris Matthews ,2.806,Chris Matthews
217,217,DeVante Parker ,2.796,DeVante Parker
218,218,Jay Ajayi ,2.798,Jay Ajayi
219,219,Maxx Williams ,2.789,Maxx Williams
220,220,Jim Dray ,2.766,Jim Dray
221,221,Luke Willson ,2.661,Luke Willson
222,222,Brent Celek ,2.683,Brent Celek
223,223,Devin Funchess ,2.588,Devin Funchess
224,224,Keith Mumphery ,2.525,Keith Mumphery
225,225,Andre Caldwell ,2.6,Andre Caldwell
226,226,Jason Avant ,2.509,Jason Avant
227,227,Josh Huff ,2.537,Josh Huff
228,228,Clive Walford ,2.43,Clive Walford
229,229,Chris Gragg ,2.449,Chris Gragg
230,230,Brandon Myers ,2.372,Brandon Myers
231,231,Jaelen Strong ,2.3,Jaelen Strong
232,232,Ed Dickson ,2.301,Ed Dickson
233,233,Christine Michael ,2.238,Christine Michael
234,234,Bishop Sankey ,2.233,Bishop Sankey
235,235,Marqise Lee ,2.1608,Marqise Lee
236,236,Spencer Ware ,2.187,Spencer Ware
237,237,Craig Stevens ,2.028,Craig Stevens
238,238,Rhett Ellison ,1.922,Rhett Ellison
239,239,C.J. Fiedorowicz ,1.941,C.J. Fiedorowicz
240,240,Jeff Cumberland ,1.864,Jeff Cumberland
241,241,Thomas Rawls ,1.921,Thomas Rawls
242,242,Gavin Escobar ,1.712,Gavin Escobar
243,243,Zac Stacy ,1.717,Zac Stacy
244,244,Benny Cunningham ,1.694,Benny Cunningham
245,245,Marcedes Lewis ,1.666,Marcedes Lewis
246,246,Dan Herron ,1.6726,Daniel Herron
247,247,Jerick McKinnon ,1.629,Jerick McKinnon
248,248,Tim Hightower ,1.635,Tim Hightower
249,249,Michael Hoomanawanui ,1.559,Michael Hoomanawanui
250,250,Bryce Brown ,1.558,Bryce Brown
251,251,John Kuhn ,1.551,John Kuhn
252,252,Sammie Coates ,1.512,Sammie Coates
253,253,Tre Mason ,1.523,Tre Mason
254,254,Kyle Juszczyk ,1.491,Kyle Juszczyk
255,255,De'Anthony Thomas ,1.479,De'Anthony Thomas
256,256,Johnny Manziel ,1.6112,Johnny Manziel
257,257,Cedric Peerman ,1.429,Cedric Peerman
258,258,Bobby Rainey ,1.41,Bobby Rainey
259,259,Greg Jennings ,1.454,Greg Jennings
260,260,Jared Abbrederis ,1.357,Jared Abbrederis
261,261,Shaun Hill ,1.561,Shaun Hill
262,262,Juwan Thompson ,1.358,Juwan Thompson
263,263,Garrett Graham ,1.326,Garrett Graham
264,264,T.J. Graham ,1.307,T.J. Graham
265,265,Ty Montgomery ,1.279,Ty Montgomery
266,266,Kellen Davis ,1.258,Kellen Davis
267,267,Anthony Dixon ,1.265,NaN
268,268,Malcolm Johnson ,1.217,Malcolm Johnson
269,269,Jacoby Jones ,1.215,Jacoby Jones
270,270,Bryan Walters ,1.153,Bryan Walters
271,271,Jake Stoneburner ,1.127,Jake Stoneburner
272,272,Jesse James ,1.132,Jesse James
273,273,Cameron Brate ,1.121,Cameron Brate
274,274,Zach Miller ,1.119,Zach Miller
275,275,Saalim Hakim ,1.085,NaN
276,276,Cameron Meredith ,1.077,Cameron Meredith
277,277,Matt Asiata ,1.083,Matt Asiata
278,278,Jordan Todman ,1.028,Jordan Todman
279,279,Joe Morgan ,1.001,Joseph Morgan
280,281,Matt Spaeth ,1.006,Matt Spaeth
281,295,Chad Henne ,1.0086,Chad Henne
