,0,1,2
1846,['Brandon Marshall'],['Marlon Brown'],['Andrew Hawkins']
1847,['Brandon Marshall'],['Marlon Brown'],['Michael Floyd']
1848,['Larry Fitzgerald'],['DeAndre Hopkins'],['Julian Edelman']
1849,['Larry Fitzgerald'],['DeAndre Hopkins'],['A.J. Green']
1850,['Larry Fitzgerald'],['DeAndre Hopkins'],['Brandon Marshall']
1851,['Larry Fitzgerald'],['DeAndre Hopkins'],['T.Y. Hilton']
1852,['Larry Fitzgerald'],['DeAndre Hopkins'],['Jarvis Landry']
1853,['Larry Fitzgerald'],['DeAndre Hopkins'],['Allen Robinson']
1854,['Larry Fitzgerald'],['DeAndre Hopkins'],['Allen Hurns']
1855,['Larry Fitzgerald'],['DeAndre Hopkins'],['Eric Decker']
1856,['Larry Fitzgerald'],['DeAndre Hopkins'],['Mike Wallace']
1857,['Larry Fitzgerald'],['DeAndre Hopkins'],['Anquan Boldin']
1858,['Larry Fitzgerald'],['DeAndre Hopkins'],['Kamar Aiken']
1859,['Larry Fitzgerald'],['DeAndre Hopkins'],['Rishard Matthews']
1860,['Larry Fitzgerald'],['DeAndre Hopkins'],['Doug Baldwin']
1861,['Larry Fitzgerald'],['DeAndre Hopkins'],['Marvin Jones']
1862,['Larry Fitzgerald'],['DeAndre Hopkins'],['Ted Ginn Jr.']
1863,['Larry Fitzgerald'],['DeAndre Hopkins'],['Malcom Floyd']
1864,['Larry Fitzgerald'],['DeAndre Hopkins'],['Cecil Shorts III']
1865,['Larry Fitzgerald'],['DeAndre Hopkins'],['Josh Huff']
1866,['Larry Fitzgerald'],['DeAndre Hopkins'],['Andrew Hawkins']
1867,['Larry Fitzgerald'],['DeAndre Hopkins'],['Michael Floyd']
1868,['Larry Fitzgerald'],['DeAndre Hopkins'],['Marlon Brown']
1869,['Larry Fitzgerald'],['Julian Edelman'],['DeAndre Hopkins']
1870,['Larry Fitzgerald'],['Julian Edelman'],['A.J. Green']
1871,['Larry Fitzgerald'],['Julian Edelman'],['Brandon Marshall']
1872,['Larry Fitzgerald'],['Julian Edelman'],['T.Y. Hilton']
1873,['Larry Fitzgerald'],['Julian Edelman'],['Jarvis Landry']
1874,['Larry Fitzgerald'],['Julian Edelman'],['Allen Robinson']
1875,['Larry Fitzgerald'],['Julian Edelman'],['Allen Hurns']
1876,['Larry Fitzgerald'],['Julian Edelman'],['Eric Decker']
1877,['Larry Fitzgerald'],['Julian Edelman'],['Mike Wallace']
1878,['Larry Fitzgerald'],['Julian Edelman'],['Anquan Boldin']
1879,['Larry Fitzgerald'],['Julian Edelman'],['Kamar Aiken']
1880,['Larry Fitzgerald'],['Julian Edelman'],['Rishard Matthews']
1881,['Larry Fitzgerald'],['Julian Edelman'],['Doug Baldwin']
1882,['Larry Fitzgerald'],['Julian Edelman'],['Marvin Jones']
1883,['Larry Fitzgerald'],['Julian Edelman'],['Ted Ginn Jr.']
1884,['Larry Fitzgerald'],['Julian Edelman'],['Malcom Floyd']
1885,['Larry Fitzgerald'],['Julian Edelman'],['Cecil Shorts III']
1886,['Larry Fitzgerald'],['Julian Edelman'],['Josh Huff']
1887,['Larry Fitzgerald'],['Julian Edelman'],['Andrew Hawkins']
1888,['Larry Fitzgerald'],['Julian Edelman'],['Michael Floyd']
1889,['Larry Fitzgerald'],['Julian Edelman'],['Marlon Brown']
1890,['Larry Fitzgerald'],['A.J. Green'],['DeAndre Hopkins']
1891,['Larry Fitzgerald'],['A.J. Green'],['Julian Edelman']
1892,['Larry Fitzgerald'],['A.J. Green'],['Brandon Marshall']
1893,['Larry Fitzgerald'],['A.J. Green'],['T.Y. Hilton']
1894,['Larry Fitzgerald'],['A.J. Green'],['Jarvis Landry']
1895,['Larry Fitzgerald'],['A.J. Green'],['Allen Robinson']
1896,['Larry Fitzgerald'],['A.J. Green'],['Allen Hurns']
1897,['Larry Fitzgerald'],['A.J. Green'],['Eric Decker']
1898,['Larry Fitzgerald'],['A.J. Green'],['Mike Wallace']
1899,['Larry Fitzgerald'],['A.J. Green'],['Anquan Boldin']
1900,['Larry Fitzgerald'],['A.J. Green'],['Kamar Aiken']
1901,['Larry Fitzgerald'],['A.J. Green'],['Rishard Matthews']
1902,['Larry Fitzgerald'],['A.J. Green'],['Doug Baldwin']
1903,['Larry Fitzgerald'],['A.J. Green'],['Marvin Jones']
1904,['Larry Fitzgerald'],['A.J. Green'],['Ted Ginn Jr.']
1905,['Larry Fitzgerald'],['A.J. Green'],['Malcom Floyd']
1906,['Larry Fitzgerald'],['A.J. Green'],['Cecil Shorts III']
1907,['Larry Fitzgerald'],['A.J. Green'],['Josh Huff']
1908,['Larry Fitzgerald'],['A.J. Green'],['Andrew Hawkins']
1909,['Larry Fitzgerald'],['A.J. Green'],['Michael Floyd']
1910,['Larry Fitzgerald'],['A.J. Green'],['Marlon Brown']
1911,['Larry Fitzgerald'],['Brandon Marshall'],['DeAndre Hopkins']
1912,['Larry Fitzgerald'],['Brandon Marshall'],['Julian Edelman']
1913,['Larry Fitzgerald'],['Brandon Marshall'],['A.J. Green']
1914,['Larry Fitzgerald'],['Brandon Marshall'],['T.Y. Hilton']
1915,['Larry Fitzgerald'],['Brandon Marshall'],['Jarvis Landry']
1916,['Larry Fitzgerald'],['Brandon Marshall'],['Allen Robinson']
1917,['Larry Fitzgerald'],['Brandon Marshall'],['Allen Hurns']
1918,['Larry Fitzgerald'],['Brandon Marshall'],['Eric Decker']
1919,['Larry Fitzgerald'],['Brandon Marshall'],['Mike Wallace']
1920,['Larry Fitzgerald'],['Brandon Marshall'],['Anquan Boldin']
1921,['Larry Fitzgerald'],['Brandon Marshall'],['Kamar Aiken']
1922,['Larry Fitzgerald'],['Brandon Marshall'],['Rishard Matthews']
1923,['Larry Fitzgerald'],['Brandon Marshall'],['Doug Baldwin']
1924,['Larry Fitzgerald'],['Brandon Marshall'],['Marvin Jones']
1925,['Larry Fitzgerald'],['Brandon Marshall'],['Ted Ginn Jr.']
1926,['Larry Fitzgerald'],['Brandon Marshall'],['Malcom Floyd']
1927,['Larry Fitzgerald'],['Brandon Marshall'],['Cecil Shorts III']
1928,['Larry Fitzgerald'],['Brandon Marshall'],['Josh Huff']
1929,['Larry Fitzgerald'],['Brandon Marshall'],['Andrew Hawkins']
1930,['Larry Fitzgerald'],['Brandon Marshall'],['Michael Floyd']
1931,['Larry Fitzgerald'],['Brandon Marshall'],['Marlon Brown']
1932,['Larry Fitzgerald'],['T.Y. Hilton'],['DeAndre Hopkins']
1933,['Larry Fitzgerald'],['T.Y. Hilton'],['Julian Edelman']
1934,['Larry Fitzgerald'],['T.Y. Hilton'],['A.J. Green']
1935,['Larry Fitzgerald'],['T.Y. Hilton'],['Brandon Marshall']
1936,['Larry Fitzgerald'],['T.Y. Hilton'],['Jarvis Landry']
1937,['Larry Fitzgerald'],['T.Y. Hilton'],['Allen Robinson']
1938,['Larry Fitzgerald'],['T.Y. Hilton'],['Allen Hurns']
1939,['Larry Fitzgerald'],['T.Y. Hilton'],['Eric Decker']
1940,['Larry Fitzgerald'],['T.Y. Hilton'],['Mike Wallace']
1941,['Larry Fitzgerald'],['T.Y. Hilton'],['Anquan Boldin']
1942,['Larry Fitzgerald'],['T.Y. Hilton'],['Kamar Aiken']
1943,['Larry Fitzgerald'],['T.Y. Hilton'],['Rishard Matthews']
1944,['Larry Fitzgerald'],['T.Y. Hilton'],['Doug Baldwin']
1945,['Larry Fitzgerald'],['T.Y. Hilton'],['Marvin Jones']
1946,['Larry Fitzgerald'],['T.Y. Hilton'],['Ted Ginn Jr.']
1947,['Larry Fitzgerald'],['T.Y. Hilton'],['Malcom Floyd']
1948,['Larry Fitzgerald'],['T.Y. Hilton'],['Cecil Shorts III']
1949,['Larry Fitzgerald'],['T.Y. Hilton'],['Josh Huff']
1950,['Larry Fitzgerald'],['T.Y. Hilton'],['Andrew Hawkins']
1951,['Larry Fitzgerald'],['T.Y. Hilton'],['Michael Floyd']
1952,['Larry Fitzgerald'],['T.Y. Hilton'],['Marlon Brown']
1953,['Larry Fitzgerald'],['Jarvis Landry'],['DeAndre Hopkins']
1954,['Larry Fitzgerald'],['Jarvis Landry'],['Julian Edelman']
1955,['Larry Fitzgerald'],['Jarvis Landry'],['A.J. Green']
1956,['Larry Fitzgerald'],['Jarvis Landry'],['Brandon Marshall']
1957,['Larry Fitzgerald'],['Jarvis Landry'],['T.Y. Hilton']
1958,['Larry Fitzgerald'],['Jarvis Landry'],['Allen Robinson']
1959,['Larry Fitzgerald'],['Jarvis Landry'],['Allen Hurns']
1960,['Larry Fitzgerald'],['Jarvis Landry'],['Eric Decker']
1961,['Larry Fitzgerald'],['Jarvis Landry'],['Mike Wallace']
1962,['Larry Fitzgerald'],['Jarvis Landry'],['Anquan Boldin']
1963,['Larry Fitzgerald'],['Jarvis Landry'],['Kamar Aiken']
1964,['Larry Fitzgerald'],['Jarvis Landry'],['Rishard Matthews']
1965,['Larry Fitzgerald'],['Jarvis Landry'],['Doug Baldwin']
1966,['Larry Fitzgerald'],['Jarvis Landry'],['Marvin Jones']
1967,['Larry Fitzgerald'],['Jarvis Landry'],['Ted Ginn Jr.']
1968,['Larry Fitzgerald'],['Jarvis Landry'],['Malcom Floyd']
1969,['Larry Fitzgerald'],['Jarvis Landry'],['Cecil Shorts III']
1970,['Larry Fitzgerald'],['Jarvis Landry'],['Josh Huff']
1971,['Larry Fitzgerald'],['Jarvis Landry'],['Andrew Hawkins']
1972,['Larry Fitzgerald'],['Jarvis Landry'],['Michael Floyd']
1973,['Larry Fitzgerald'],['Jarvis Landry'],['Marlon Brown']
1974,['Larry Fitzgerald'],['Allen Robinson'],['DeAndre Hopkins']
1975,['Larry Fitzgerald'],['Allen Robinson'],['Julian Edelman']
1976,['Larry Fitzgerald'],['Allen Robinson'],['A.J. Green']
1977,['Larry Fitzgerald'],['Allen Robinson'],['Brandon Marshall']
1978,['Larry Fitzgerald'],['Allen Robinson'],['T.Y. Hilton']
1979,['Larry Fitzgerald'],['Allen Robinson'],['Jarvis Landry']
1980,['Larry Fitzgerald'],['Allen Robinson'],['Allen Hurns']
1981,['Larry Fitzgerald'],['Allen Robinson'],['Eric Decker']
1982,['Larry Fitzgerald'],['Allen Robinson'],['Mike Wallace']
1983,['Larry Fitzgerald'],['Allen Robinson'],['Anquan Boldin']
1984,['Larry Fitzgerald'],['Allen Robinson'],['Kamar Aiken']
1985,['Larry Fitzgerald'],['Allen Robinson'],['Rishard Matthews']
1986,['Larry Fitzgerald'],['Allen Robinson'],['Doug Baldwin']
1987,['Larry Fitzgerald'],['Allen Robinson'],['Marvin Jones']
1988,['Larry Fitzgerald'],['Allen Robinson'],['Ted Ginn Jr.']
1989,['Larry Fitzgerald'],['Allen Robinson'],['Malcom Floyd']
1990,['Larry Fitzgerald'],['Allen Robinson'],['Cecil Shorts III']
1991,['Larry Fitzgerald'],['Allen Robinson'],['Josh Huff']
1992,['Larry Fitzgerald'],['Allen Robinson'],['Andrew Hawkins']
1993,['Larry Fitzgerald'],['Allen Robinson'],['Michael Floyd']
1994,['Larry Fitzgerald'],['Allen Robinson'],['Marlon Brown']
1995,['Larry Fitzgerald'],['Allen Hurns'],['DeAndre Hopkins']
1996,['Larry Fitzgerald'],['Allen Hurns'],['Julian Edelman']
1997,['Larry Fitzgerald'],['Allen Hurns'],['A.J. Green']
1998,['Larry Fitzgerald'],['Allen Hurns'],['Brandon Marshall']
1999,['Larry Fitzgerald'],['Allen Hurns'],['T.Y. Hilton']
2000,['Larry Fitzgerald'],['Allen Hurns'],['Jarvis Landry']
2001,['Larry Fitzgerald'],['Allen Hurns'],['Allen Robinson']
2002,['Larry Fitzgerald'],['Allen Hurns'],['Eric Decker']
2003,['Larry Fitzgerald'],['Allen Hurns'],['Mike Wallace']
2004,['Larry Fitzgerald'],['Allen Hurns'],['Anquan Boldin']
2005,['Larry Fitzgerald'],['Allen Hurns'],['Kamar Aiken']
2006,['Larry Fitzgerald'],['Allen Hurns'],['Rishard Matthews']
2007,['Larry Fitzgerald'],['Allen Hurns'],['Doug Baldwin']
2008,['Larry Fitzgerald'],['Allen Hurns'],['Marvin Jones']
2009,['Larry Fitzgerald'],['Allen Hurns'],['Ted Ginn Jr.']
2010,['Larry Fitzgerald'],['Allen Hurns'],['Malcom Floyd']
2011,['Larry Fitzgerald'],['Allen Hurns'],['Cecil Shorts III']
2012,['Larry Fitzgerald'],['Allen Hurns'],['Josh Huff']
2013,['Larry Fitzgerald'],['Allen Hurns'],['Andrew Hawkins']
2014,['Larry Fitzgerald'],['Allen Hurns'],['Michael Floyd']
2015,['Larry Fitzgerald'],['Allen Hurns'],['Marlon Brown']
2016,['Larry Fitzgerald'],['Eric Decker'],['DeAndre Hopkins']
2017,['Larry Fitzgerald'],['Eric Decker'],['Julian Edelman']
2018,['Larry Fitzgerald'],['Eric Decker'],['A.J. Green']
2019,['Larry Fitzgerald'],['Eric Decker'],['Brandon Marshall']
2020,['Larry Fitzgerald'],['Eric Decker'],['T.Y. Hilton']
2021,['Larry Fitzgerald'],['Eric Decker'],['Jarvis Landry']
2022,['Larry Fitzgerald'],['Eric Decker'],['Allen Robinson']
2023,['Larry Fitzgerald'],['Eric Decker'],['Allen Hurns']
2024,['Larry Fitzgerald'],['Eric Decker'],['Mike Wallace']
2025,['Larry Fitzgerald'],['Eric Decker'],['Anquan Boldin']
2026,['Larry Fitzgerald'],['Eric Decker'],['Kamar Aiken']
2027,['Larry Fitzgerald'],['Eric Decker'],['Rishard Matthews']
2028,['Larry Fitzgerald'],['Eric Decker'],['Doug Baldwin']
2029,['Larry Fitzgerald'],['Eric Decker'],['Marvin Jones']
2030,['Larry Fitzgerald'],['Eric Decker'],['Ted Ginn Jr.']
2031,['Larry Fitzgerald'],['Eric Decker'],['Malcom Floyd']
2032,['Larry Fitzgerald'],['Eric Decker'],['Cecil Shorts III']
2033,['Larry Fitzgerald'],['Eric Decker'],['Josh Huff']
2034,['Larry Fitzgerald'],['Eric Decker'],['Andrew Hawkins']
2035,['Larry Fitzgerald'],['Eric Decker'],['Michael Floyd']
2036,['Larry Fitzgerald'],['Eric Decker'],['Marlon Brown']
2037,['Larry Fitzgerald'],['Mike Wallace'],['DeAndre Hopkins']
2038,['Larry Fitzgerald'],['Mike Wallace'],['Julian Edelman']
2039,['Larry Fitzgerald'],['Mike Wallace'],['A.J. Green']
2040,['Larry Fitzgerald'],['Mike Wallace'],['Brandon Marshall']
2041,['Larry Fitzgerald'],['Mike Wallace'],['T.Y. Hilton']
2042,['Larry Fitzgerald'],['Mike Wallace'],['Jarvis Landry']
2043,['Larry Fitzgerald'],['Mike Wallace'],['Allen Robinson']
2044,['Larry Fitzgerald'],['Mike Wallace'],['Allen Hurns']
2045,['Larry Fitzgerald'],['Mike Wallace'],['Eric Decker']
2046,['Larry Fitzgerald'],['Mike Wallace'],['Anquan Boldin']
2047,['Larry Fitzgerald'],['Mike Wallace'],['Kamar Aiken']
2048,['Larry Fitzgerald'],['Mike Wallace'],['Rishard Matthews']
2049,['Larry Fitzgerald'],['Mike Wallace'],['Doug Baldwin']
2050,['Larry Fitzgerald'],['Mike Wallace'],['Marvin Jones']
2051,['Larry Fitzgerald'],['Mike Wallace'],['Ted Ginn Jr.']
2052,['Larry Fitzgerald'],['Mike Wallace'],['Malcom Floyd']
2053,['Larry Fitzgerald'],['Mike Wallace'],['Cecil Shorts III']
2054,['Larry Fitzgerald'],['Mike Wallace'],['Josh Huff']
2055,['Larry Fitzgerald'],['Mike Wallace'],['Andrew Hawkins']
2056,['Larry Fitzgerald'],['Mike Wallace'],['Michael Floyd']
2057,['Larry Fitzgerald'],['Mike Wallace'],['Marlon Brown']
2058,['Larry Fitzgerald'],['Anquan Boldin'],['DeAndre Hopkins']
2059,['Larry Fitzgerald'],['Anquan Boldin'],['Julian Edelman']
2060,['Larry Fitzgerald'],['Anquan Boldin'],['A.J. Green']
2061,['Larry Fitzgerald'],['Anquan Boldin'],['Brandon Marshall']
2062,['Larry Fitzgerald'],['Anquan Boldin'],['T.Y. Hilton']
2063,['Larry Fitzgerald'],['Anquan Boldin'],['Jarvis Landry']
2064,['Larry Fitzgerald'],['Anquan Boldin'],['Allen Robinson']
2065,['Larry Fitzgerald'],['Anquan Boldin'],['Allen Hurns']
2066,['Larry Fitzgerald'],['Anquan Boldin'],['Eric Decker']
2067,['Larry Fitzgerald'],['Anquan Boldin'],['Mike Wallace']
2068,['Larry Fitzgerald'],['Anquan Boldin'],['Kamar Aiken']
2069,['Larry Fitzgerald'],['Anquan Boldin'],['Rishard Matthews']
2070,['Larry Fitzgerald'],['Anquan Boldin'],['Doug Baldwin']
2071,['Larry Fitzgerald'],['Anquan Boldin'],['Marvin Jones']
2072,['Larry Fitzgerald'],['Anquan Boldin'],['Ted Ginn Jr.']
2073,['Larry Fitzgerald'],['Anquan Boldin'],['Malcom Floyd']
2074,['Larry Fitzgerald'],['Anquan Boldin'],['Cecil Shorts III']
2075,['Larry Fitzgerald'],['Anquan Boldin'],['Josh Huff']
2076,['Larry Fitzgerald'],['Anquan Boldin'],['Andrew Hawkins']
2077,['Larry Fitzgerald'],['Anquan Boldin'],['Michael Floyd']
2078,['Larry Fitzgerald'],['Anquan Boldin'],['Marlon Brown']
2079,['Larry Fitzgerald'],['Kamar Aiken'],['DeAndre Hopkins']
2080,['Larry Fitzgerald'],['Kamar Aiken'],['Julian Edelman']
2081,['Larry Fitzgerald'],['Kamar Aiken'],['A.J. Green']
2082,['Larry Fitzgerald'],['Kamar Aiken'],['Brandon Marshall']
2083,['Larry Fitzgerald'],['Kamar Aiken'],['T.Y. Hilton']
2084,['Larry Fitzgerald'],['Kamar Aiken'],['Jarvis Landry']
2085,['Larry Fitzgerald'],['Kamar Aiken'],['Allen Robinson']
2086,['Larry Fitzgerald'],['Kamar Aiken'],['Allen Hurns']
2087,['Larry Fitzgerald'],['Kamar Aiken'],['Eric Decker']
2088,['Larry Fitzgerald'],['Kamar Aiken'],['Mike Wallace']
2089,['Larry Fitzgerald'],['Kamar Aiken'],['Anquan Boldin']
2090,['Larry Fitzgerald'],['Kamar Aiken'],['Rishard Matthews']
2091,['Larry Fitzgerald'],['Kamar Aiken'],['Doug Baldwin']
2092,['Larry Fitzgerald'],['Kamar Aiken'],['Marvin Jones']
2093,['Larry Fitzgerald'],['Kamar Aiken'],['Ted Ginn Jr.']
2094,['Larry Fitzgerald'],['Kamar Aiken'],['Malcom Floyd']
2095,['Larry Fitzgerald'],['Kamar Aiken'],['Cecil Shorts III']
2096,['Larry Fitzgerald'],['Kamar Aiken'],['Josh Huff']
2097,['Larry Fitzgerald'],['Kamar Aiken'],['Andrew Hawkins']
2098,['Larry Fitzgerald'],['Kamar Aiken'],['Michael Floyd']
2099,['Larry Fitzgerald'],['Kamar Aiken'],['Marlon Brown']
2100,['Larry Fitzgerald'],['Rishard Matthews'],['DeAndre Hopkins']
2101,['Larry Fitzgerald'],['Rishard Matthews'],['Julian Edelman']
2102,['Larry Fitzgerald'],['Rishard Matthews'],['A.J. Green']
2103,['Larry Fitzgerald'],['Rishard Matthews'],['Brandon Marshall']
2104,['Larry Fitzgerald'],['Rishard Matthews'],['T.Y. Hilton']
2105,['Larry Fitzgerald'],['Rishard Matthews'],['Jarvis Landry']
2106,['Larry Fitzgerald'],['Rishard Matthews'],['Allen Robinson']
2107,['Larry Fitzgerald'],['Rishard Matthews'],['Allen Hurns']
2108,['Larry Fitzgerald'],['Rishard Matthews'],['Eric Decker']
2109,['Larry Fitzgerald'],['Rishard Matthews'],['Mike Wallace']
2110,['Larry Fitzgerald'],['Rishard Matthews'],['Anquan Boldin']
2111,['Larry Fitzgerald'],['Rishard Matthews'],['Kamar Aiken']
2112,['Larry Fitzgerald'],['Rishard Matthews'],['Doug Baldwin']
2113,['Larry Fitzgerald'],['Rishard Matthews'],['Marvin Jones']
2114,['Larry Fitzgerald'],['Rishard Matthews'],['Ted Ginn Jr.']
2115,['Larry Fitzgerald'],['Rishard Matthews'],['Malcom Floyd']
2116,['Larry Fitzgerald'],['Rishard Matthews'],['Cecil Shorts III']
2117,['Larry Fitzgerald'],['Rishard Matthews'],['Josh Huff']
2118,['Larry Fitzgerald'],['Rishard Matthews'],['Andrew Hawkins']
2119,['Larry Fitzgerald'],['Rishard Matthews'],['Michael Floyd']
2120,['Larry Fitzgerald'],['Rishard Matthews'],['Marlon Brown']
2121,['Larry Fitzgerald'],['Doug Baldwin'],['DeAndre Hopkins']
2122,['Larry Fitzgerald'],['Doug Baldwin'],['Julian Edelman']
2123,['Larry Fitzgerald'],['Doug Baldwin'],['A.J. Green']
2124,['Larry Fitzgerald'],['Doug Baldwin'],['Brandon Marshall']
2125,['Larry Fitzgerald'],['Doug Baldwin'],['T.Y. Hilton']
2126,['Larry Fitzgerald'],['Doug Baldwin'],['Jarvis Landry']
2127,['Larry Fitzgerald'],['Doug Baldwin'],['Allen Robinson']
2128,['Larry Fitzgerald'],['Doug Baldwin'],['Allen Hurns']
2129,['Larry Fitzgerald'],['Doug Baldwin'],['Eric Decker']
2130,['Larry Fitzgerald'],['Doug Baldwin'],['Mike Wallace']
2131,['Larry Fitzgerald'],['Doug Baldwin'],['Anquan Boldin']
2132,['Larry Fitzgerald'],['Doug Baldwin'],['Kamar Aiken']
2133,['Larry Fitzgerald'],['Doug Baldwin'],['Rishard Matthews']
2134,['Larry Fitzgerald'],['Doug Baldwin'],['Marvin Jones']
2135,['Larry Fitzgerald'],['Doug Baldwin'],['Ted Ginn Jr.']
2136,['Larry Fitzgerald'],['Doug Baldwin'],['Malcom Floyd']
2137,['Larry Fitzgerald'],['Doug Baldwin'],['Cecil Shorts III']
2138,['Larry Fitzgerald'],['Doug Baldwin'],['Josh Huff']
2139,['Larry Fitzgerald'],['Doug Baldwin'],['Andrew Hawkins']
2140,['Larry Fitzgerald'],['Doug Baldwin'],['Michael Floyd']
2141,['Larry Fitzgerald'],['Doug Baldwin'],['Marlon Brown']
2142,['Larry Fitzgerald'],['Marvin Jones'],['DeAndre Hopkins']
2143,['Larry Fitzgerald'],['Marvin Jones'],['Julian Edelman']
2144,['Larry Fitzgerald'],['Marvin Jones'],['A.J. Green']
2145,['Larry Fitzgerald'],['Marvin Jones'],['Brandon Marshall']
2146,['Larry Fitzgerald'],['Marvin Jones'],['T.Y. Hilton']
2147,['Larry Fitzgerald'],['Marvin Jones'],['Jarvis Landry']
2148,['Larry Fitzgerald'],['Marvin Jones'],['Allen Robinson']
2149,['Larry Fitzgerald'],['Marvin Jones'],['Allen Hurns']
2150,['Larry Fitzgerald'],['Marvin Jones'],['Eric Decker']
2151,['Larry Fitzgerald'],['Marvin Jones'],['Mike Wallace']
2152,['Larry Fitzgerald'],['Marvin Jones'],['Anquan Boldin']
2153,['Larry Fitzgerald'],['Marvin Jones'],['Kamar Aiken']
2154,['Larry Fitzgerald'],['Marvin Jones'],['Rishard Matthews']
2155,['Larry Fitzgerald'],['Marvin Jones'],['Doug Baldwin']
2156,['Larry Fitzgerald'],['Marvin Jones'],['Ted Ginn Jr.']
2157,['Larry Fitzgerald'],['Marvin Jones'],['Malcom Floyd']
2158,['Larry Fitzgerald'],['Marvin Jones'],['Cecil Shorts III']
2159,['Larry Fitzgerald'],['Marvin Jones'],['Josh Huff']
2160,['Larry Fitzgerald'],['Marvin Jones'],['Andrew Hawkins']
2161,['Larry Fitzgerald'],['Marvin Jones'],['Michael Floyd']
2162,['Larry Fitzgerald'],['Marvin Jones'],['Marlon Brown']
2163,['Larry Fitzgerald'],['Ted Ginn Jr.'],['DeAndre Hopkins']
2164,['Larry Fitzgerald'],['Ted Ginn Jr.'],['Julian Edelman']
2165,['Larry Fitzgerald'],['Ted Ginn Jr.'],['A.J. Green']
2166,['Larry Fitzgerald'],['Ted Ginn Jr.'],['Brandon Marshall']
2167,['Larry Fitzgerald'],['Ted Ginn Jr.'],['T.Y. Hilton']
2168,['Larry Fitzgerald'],['Ted Ginn Jr.'],['Jarvis Landry']
2169,['Larry Fitzgerald'],['Ted Ginn Jr.'],['Allen Robinson']
2170,['Larry Fitzgerald'],['Ted Ginn Jr.'],['Allen Hurns']
2171,['Larry Fitzgerald'],['Ted Ginn Jr.'],['Eric Decker']
2172,['Larry Fitzgerald'],['Ted Ginn Jr.'],['Mike Wallace']
2173,['Larry Fitzgerald'],['Ted Ginn Jr.'],['Anquan Boldin']
2174,['Larry Fitzgerald'],['Ted Ginn Jr.'],['Kamar Aiken']
2175,['Larry Fitzgerald'],['Ted Ginn Jr.'],['Rishard Matthews']
2176,['Larry Fitzgerald'],['Ted Ginn Jr.'],['Doug Baldwin']
2177,['Larry Fitzgerald'],['Ted Ginn Jr.'],['Marvin Jones']
2178,['Larry Fitzgerald'],['Ted Ginn Jr.'],['Malcom Floyd']
2179,['Larry Fitzgerald'],['Ted Ginn Jr.'],['Cecil Shorts III']
2180,['Larry Fitzgerald'],['Ted Ginn Jr.'],['Josh Huff']
2181,['Larry Fitzgerald'],['Ted Ginn Jr.'],['Andrew Hawkins']
2182,['Larry Fitzgerald'],['Ted Ginn Jr.'],['Michael Floyd']
2183,['Larry Fitzgerald'],['Ted Ginn Jr.'],['Marlon Brown']
2184,['Larry Fitzgerald'],['Malcom Floyd'],['DeAndre Hopkins']
2185,['Larry Fitzgerald'],['Malcom Floyd'],['Julian Edelman']
2186,['Larry Fitzgerald'],['Malcom Floyd'],['A.J. Green']
2187,['Larry Fitzgerald'],['Malcom Floyd'],['Brandon Marshall']
2188,['Larry Fitzgerald'],['Malcom Floyd'],['T.Y. Hilton']
2189,['Larry Fitzgerald'],['Malcom Floyd'],['Jarvis Landry']
2190,['Larry Fitzgerald'],['Malcom Floyd'],['Allen Robinson']
2191,['Larry Fitzgerald'],['Malcom Floyd'],['Allen Hurns']
2192,['Larry Fitzgerald'],['Malcom Floyd'],['Eric Decker']
2193,['Larry Fitzgerald'],['Malcom Floyd'],['Mike Wallace']
2194,['Larry Fitzgerald'],['Malcom Floyd'],['Anquan Boldin']
2195,['Larry Fitzgerald'],['Malcom Floyd'],['Kamar Aiken']
2196,['Larry Fitzgerald'],['Malcom Floyd'],['Rishard Matthews']
2197,['Larry Fitzgerald'],['Malcom Floyd'],['Doug Baldwin']
2198,['Larry Fitzgerald'],['Malcom Floyd'],['Marvin Jones']
2199,['Larry Fitzgerald'],['Malcom Floyd'],['Ted Ginn Jr.']
2200,['Larry Fitzgerald'],['Malcom Floyd'],['Cecil Shorts III']
2201,['Larry Fitzgerald'],['Malcom Floyd'],['Josh Huff']
2202,['Larry Fitzgerald'],['Malcom Floyd'],['Andrew Hawkins']
2203,['Larry Fitzgerald'],['Malcom Floyd'],['Michael Floyd']
2204,['Larry Fitzgerald'],['Malcom Floyd'],['Marlon Brown']
2205,['Larry Fitzgerald'],['Cecil Shorts III'],['DeAndre Hopkins']
2206,['Larry Fitzgerald'],['Cecil Shorts III'],['Julian Edelman']
2207,['Larry Fitzgerald'],['Cecil Shorts III'],['A.J. Green']
2208,['Larry Fitzgerald'],['Cecil Shorts III'],['Brandon Marshall']
2209,['Larry Fitzgerald'],['Cecil Shorts III'],['T.Y. Hilton']
2210,['Larry Fitzgerald'],['Cecil Shorts III'],['Jarvis Landry']
2211,['Larry Fitzgerald'],['Cecil Shorts III'],['Allen Robinson']
2212,['Larry Fitzgerald'],['Cecil Shorts III'],['Allen Hurns']
2213,['Larry Fitzgerald'],['Cecil Shorts III'],['Eric Decker']
2214,['Larry Fitzgerald'],['Cecil Shorts III'],['Mike Wallace']
2215,['Larry Fitzgerald'],['Cecil Shorts III'],['Anquan Boldin']
2216,['Larry Fitzgerald'],['Cecil Shorts III'],['Kamar Aiken']
2217,['Larry Fitzgerald'],['Cecil Shorts III'],['Rishard Matthews']
