,QB,QB_sal,QB_score,RB1,RB2,RB_sal,RB_score,WR1,WR2,WR3,WR_sal,WR_score,TE,TE_sal,TE_score,DST,DST_sal,DST_score,FLEX,FLEX_sal,FLEX_score,salary,score,Unique_flex
1072,Philip Rivers,6600,22.84674286,Devonta Freeman,Justin Forsett,14100,42.58414286,Julio Jones,Vincent Jackson,Stefon Diggs,18900,56.51614286,Austin Seferian-Jenkins,2800,13.375,Broncos ,2900,8.3,Mike Wallace,4200,14.33842857,49500,157.96045715,1
1073,Philip Rivers,6600,22.84674286,Devonta Freeman,Justin Forsett,14100,42.58414286,Julio Jones,Vincent Jackson,Stefon Diggs,18900,56.51614286,Austin Seferian-Jenkins,2800,13.375,Broncos ,2900,8.3,Darren McFadden,3800,14.38614286,49100,158.00817144,1
1074,Philip Rivers,6600,22.84674286,Devonta Freeman,Justin Forsett,14100,42.58414286,Julio Jones,Vincent Jackson,Mike Wallace,18300,55.42842857,Tyler Eifert,5300,15.58771429,Broncos ,2900,8.3,Austin Seferian-Jenkins,2800,13.375,50000,158.12202858,1
1075,Philip Rivers,6600,22.84674286,Devonta Freeman,Justin Forsett,14100,42.58414286,Julio Jones,Vincent Jackson,Mike Wallace,18300,55.42842857,Martellus Bennett,4900,14.90628571,Rams ,3200,10.9,Austin Seferian-Jenkins,2800,13.375,49900,160.0406,1
1076,Philip Rivers,6600,22.84674286,Devonta Freeman,Justin Forsett,14100,42.58414286,Julio Jones,Vincent Jackson,Mike Wallace,18300,55.42842857,Martellus Bennett,4900,14.90628571,Patriots ,3000,9.1,Austin Seferian-Jenkins,2800,13.375,49700,158.2406,1
1077,Philip Rivers,6600,22.84674286,Devonta Freeman,Justin Forsett,14100,42.58414286,Julio Jones,Vincent Jackson,Mike Wallace,18300,55.42842857,Gary Barnidge,4700,14.36528571,Rams ,3200,10.9,Eric Ebron,3100,12.08342857,50000,158.20802857,1
1078,Philip Rivers,6600,22.84674286,Devonta Freeman,Justin Forsett,14100,42.58414286,Julio Jones,Vincent Jackson,Mike Wallace,18300,55.42842857,Gary Barnidge,4700,14.36528571,Rams ,3200,10.9,Ladarius Green,3000,12.57071429,49900,158.69531429,1
1079,Philip Rivers,6600,22.84674286,Devonta Freeman,Justin Forsett,14100,42.58414286,Julio Jones,Vincent Jackson,Mike Wallace,18300,55.42842857,Gary Barnidge,4700,14.36528571,Rams ,3200,10.9,Austin Seferian-Jenkins,2800,13.375,49700,159.4996,1
1080,Philip Rivers,6600,22.84674286,Devonta Freeman,Justin Forsett,14100,42.58414286,Julio Jones,Vincent Jackson,Mike Wallace,18300,55.42842857,Delanie Walker,4100,13.528,Rams ,3200,10.9,Ladarius Green,3000,12.57071429,49300,157.85802858,1
1081,Philip Rivers,6600,22.84674286,Devonta Freeman,Justin Forsett,14100,42.58414286,Julio Jones,Vincent Jackson,Mike Wallace,18300,55.42842857,Delanie Walker,4100,13.528,Rams ,3200,10.9,Austin Seferian-Jenkins,2800,13.375,49100,158.66231429,1
1082,Philip Rivers,6600,22.84674286,Devonta Freeman,Justin Forsett,14100,42.58414286,Julio Jones,Vincent Jackson,Mike Wallace,18300,55.42842857,Delanie Walker,4100,13.528,Patriots ,3000,9.1,Darren McFadden,3800,14.38614286,49900,157.87345715,1
1083,Philip Rivers,6600,22.84674286,Devonta Freeman,Justin Forsett,14100,42.58414286,Julio Jones,Vincent Jackson,Mike Wallace,18300,55.42842857,Austin Seferian-Jenkins,2800,13.375,Rams ,3200,10.9,Travis Kelce,5000,14.77285714,50000,159.90717143,1
1085,Philip Rivers,6600,22.84674286,Devonta Freeman,Justin Forsett,14100,42.58414286,Julio Jones,Vincent Jackson,Mike Wallace,18300,55.42842857,Austin Seferian-Jenkins,2800,13.375,Rams ,3200,10.9,Martellus Bennett,4900,14.90628571,49900,160.0406,1
1086,Philip Rivers,6600,22.84674286,Devonta Freeman,Justin Forsett,14100,42.58414286,Julio Jones,Vincent Jackson,Mike Wallace,18300,55.42842857,Austin Seferian-Jenkins,2800,13.375,Rams ,3200,10.9,Giovani Bernard,4800,14.83371429,49800,159.96802858,1
1087,Philip Rivers,6600,22.84674286,Devonta Freeman,Justin Forsett,14100,42.58414286,Julio Jones,Vincent Jackson,Mike Wallace,18300,55.42842857,Austin Seferian-Jenkins,2800,13.375,Rams ,3200,10.9,Stefon Diggs,4800,15.42614286,49800,160.56045715,1
1088,Philip Rivers,6600,22.84674286,Devonta Freeman,Justin Forsett,14100,42.58414286,Julio Jones,Vincent Jackson,Mike Wallace,18300,55.42842857,Austin Seferian-Jenkins,2800,13.375,Rams ,3200,10.9,Gary Barnidge,4700,14.36528571,49700,159.4996,1
1089,Philip Rivers,6600,22.84674286,Devonta Freeman,Justin Forsett,14100,42.58414286,Julio Jones,Vincent Jackson,Mike Wallace,18300,55.42842857,Austin Seferian-Jenkins,2800,13.375,Rams ,3200,10.9,Michael Crabtree,4700,13.98128571,49700,159.1156,1
1090,Philip Rivers,6600,22.84674286,Devonta Freeman,Justin Forsett,14100,42.58414286,Julio Jones,Vincent Jackson,Mike Wallace,18300,55.42842857,Austin Seferian-Jenkins,2800,13.375,Rams ,3200,10.9,Ronnie Hillman,4600,13.23628571,49600,158.3706,1
1091,Philip Rivers,6600,22.84674286,Devonta Freeman,Justin Forsett,14100,42.58414286,Julio Jones,Vincent Jackson,Mike Wallace,18300,55.42842857,Austin Seferian-Jenkins,2800,13.375,Rams ,3200,10.9,Danny Woodhead,4500,14.32385714,49500,159.45817143,1
1092,Philip Rivers,6600,22.84674286,Devonta Freeman,Justin Forsett,14100,42.58414286,Julio Jones,Vincent Jackson,Mike Wallace,18300,55.42842857,Austin Seferian-Jenkins,2800,13.375,Rams ,3200,10.9,Anquan Boldin,4400,13.81514286,49400,158.94945715,1
1093,Philip Rivers,6600,22.84674286,Devonta Freeman,Justin Forsett,14100,42.58414286,Julio Jones,Vincent Jackson,Mike Wallace,18300,55.42842857,Austin Seferian-Jenkins,2800,13.375,Rams ,3200,10.9,Rishard Matthews,4300,12.92028571,49300,158.0546,1
1095,Philip Rivers,6600,22.84674286,Devonta Freeman,Justin Forsett,14100,42.58414286,Julio Jones,Vincent Jackson,Mike Wallace,18300,55.42842857,Austin Seferian-Jenkins,2800,13.375,Rams ,3200,10.9,Delanie Walker,4100,13.528,49100,158.66231429,1
1096,Philip Rivers,6600,22.84674286,Devonta Freeman,Justin Forsett,14100,42.58414286,Julio Jones,Vincent Jackson,Mike Wallace,18300,55.42842857,Austin Seferian-Jenkins,2800,13.375,Rams ,3200,10.9,Darren McFadden,3800,14.38614286,48800,159.52045715,1
1098,Philip Rivers,6600,22.84674286,Devonta Freeman,Justin Forsett,14100,42.58414286,Julio Jones,Vincent Jackson,Mike Wallace,18300,55.42842857,Austin Seferian-Jenkins,2800,13.375,Patriots ,3000,9.1,Jimmy Graham,5100,14.77542857,49900,158.10974286,1
1099,Philip Rivers,6600,22.84674286,Devonta Freeman,Justin Forsett,14100,42.58414286,Julio Jones,Vincent Jackson,Mike Wallace,18300,55.42842857,Austin Seferian-Jenkins,2800,13.375,Patriots ,3000,9.1,Travis Kelce,5000,14.77285714,49800,158.10717143,1
1101,Philip Rivers,6600,22.84674286,Devonta Freeman,Justin Forsett,14100,42.58414286,Julio Jones,Vincent Jackson,Mike Wallace,18300,55.42842857,Austin Seferian-Jenkins,2800,13.375,Patriots ,3000,9.1,Martellus Bennett,4900,14.90628571,49700,158.2406,1
1102,Philip Rivers,6600,22.84674286,Devonta Freeman,Justin Forsett,14100,42.58414286,Julio Jones,Vincent Jackson,Mike Wallace,18300,55.42842857,Austin Seferian-Jenkins,2800,13.375,Patriots ,3000,9.1,Giovani Bernard,4800,14.83371429,49600,158.16802858,1
1103,Philip Rivers,6600,22.84674286,Devonta Freeman,Justin Forsett,14100,42.58414286,Julio Jones,Vincent Jackson,Mike Wallace,18300,55.42842857,Austin Seferian-Jenkins,2800,13.375,Patriots ,3000,9.1,Stefon Diggs,4800,15.42614286,49600,158.76045715,1
1104,Philip Rivers,6600,22.84674286,Devonta Freeman,Justin Forsett,14100,42.58414286,Julio Jones,Vincent Jackson,Mike Wallace,18300,55.42842857,Austin Seferian-Jenkins,2800,13.375,Patriots ,3000,9.1,Darren McFadden,3800,14.38614286,48600,157.72045715,1
1105,Philip Rivers,6600,22.84674286,Devonta Freeman,Justin Forsett,14100,42.58414286,Julio Jones,Vincent Jackson,Mike Wallace,18300,55.42842857,Austin Seferian-Jenkins,2800,13.375,Broncos ,2900,8.3,Eric Decker,5300,15.98342857,50000,158.51774286,1
1106,Philip Rivers,6600,22.84674286,Devonta Freeman,Justin Forsett,14100,42.58414286,Julio Jones,Vincent Jackson,Mike Wallace,18300,55.42842857,Austin Seferian-Jenkins,2800,13.375,Broncos ,2900,8.3,Tyler Eifert,5300,15.58771429,50000,158.12202858,1
1108,Philip Rivers,6600,22.84674286,Devonta Freeman,Justin Forsett,14100,42.58414286,Julio Jones,Vincent Jackson,Mike Wallace,18300,55.42842857,Austin Seferian-Jenkins,2800,13.375,Broncos ,2900,8.3,Stefon Diggs,4800,15.42614286,49500,157.96045715,1
1111,Philip Rivers,6600,22.84674286,Devonta Freeman,Justin Forsett,14100,42.58414286,Julio Jones,Stefon Diggs,Mike Wallace,18200,54.75457143,Tyler Eifert,5300,15.58771429,Patriots ,3000,9.1,Austin Seferian-Jenkins,2800,13.375,50000,158.24817144,1
1112,Philip Rivers,6600,22.84674286,Devonta Freeman,Justin Forsett,14100,42.58414286,Julio Jones,Stefon Diggs,Mike Wallace,18200,54.75457143,Martellus Bennett,4900,14.90628571,Rams ,3200,10.9,Ladarius Green,3000,12.57071429,50000,158.56245715,1
1113,Philip Rivers,6600,22.84674286,Devonta Freeman,Justin Forsett,14100,42.58414286,Julio Jones,Stefon Diggs,Mike Wallace,18200,54.75457143,Martellus Bennett,4900,14.90628571,Rams ,3200,10.9,Austin Seferian-Jenkins,2800,13.375,49800,159.36674286,1
1114,Philip Rivers,6600,22.84674286,Devonta Freeman,Justin Forsett,14100,42.58414286,Julio Jones,Stefon Diggs,Mike Wallace,18200,54.75457143,Gary Barnidge,4700,14.36528571,Rams ,3200,10.9,Ladarius Green,3000,12.57071429,49800,158.02145715,1
1115,Philip Rivers,6600,22.84674286,Devonta Freeman,Justin Forsett,14100,42.58414286,Julio Jones,Stefon Diggs,Mike Wallace,18200,54.75457143,Gary Barnidge,4700,14.36528571,Rams ,3200,10.9,Austin Seferian-Jenkins,2800,13.375,49600,158.82574286,1
1116,Philip Rivers,6600,22.84674286,Devonta Freeman,Justin Forsett,14100,42.58414286,Julio Jones,Stefon Diggs,Mike Wallace,18200,54.75457143,Delanie Walker,4100,13.528,Rams ,3200,10.9,Darren McFadden,3800,14.38614286,50000,158.99960001,1
1117,Philip Rivers,6600,22.84674286,Devonta Freeman,Justin Forsett,14100,42.58414286,Julio Jones,Stefon Diggs,Mike Wallace,18200,54.75457143,Delanie Walker,4100,13.528,Rams ,3200,10.9,Austin Seferian-Jenkins,2800,13.375,49000,157.98845715,1
1118,Philip Rivers,6600,22.84674286,Devonta Freeman,Justin Forsett,14100,42.58414286,Julio Jones,Stefon Diggs,Mike Wallace,18200,54.75457143,Austin Seferian-Jenkins,2800,13.375,Rams ,3200,10.9,Jimmy Graham,5100,14.77542857,50000,159.23588572,1
1119,Philip Rivers,6600,22.84674286,Devonta Freeman,Justin Forsett,14100,42.58414286,Julio Jones,Stefon Diggs,Mike Wallace,18200,54.75457143,Austin Seferian-Jenkins,2800,13.375,Rams ,3200,10.9,Travis Kelce,5000,14.77285714,49900,159.23331429,1
1120,Philip Rivers,6600,22.84674286,Devonta Freeman,Justin Forsett,14100,42.58414286,Julio Jones,Stefon Diggs,Mike Wallace,18200,54.75457143,Austin Seferian-Jenkins,2800,13.375,Rams ,3200,10.9,Vincent Jackson,4900,16.1,49800,160.56045715,1
1121,Philip Rivers,6600,22.84674286,Devonta Freeman,Justin Forsett,14100,42.58414286,Julio Jones,Stefon Diggs,Mike Wallace,18200,54.75457143,Austin Seferian-Jenkins,2800,13.375,Rams ,3200,10.9,Martellus Bennett,4900,14.90628571,49800,159.36674286,1
1122,Philip Rivers,6600,22.84674286,Devonta Freeman,Justin Forsett,14100,42.58414286,Julio Jones,Stefon Diggs,Mike Wallace,18200,54.75457143,Austin Seferian-Jenkins,2800,13.375,Rams ,3200,10.9,Giovani Bernard,4800,14.83371429,49700,159.29417144,1
1124,Philip Rivers,6600,22.84674286,Devonta Freeman,Justin Forsett,14100,42.58414286,Julio Jones,Stefon Diggs,Mike Wallace,18200,54.75457143,Austin Seferian-Jenkins,2800,13.375,Rams ,3200,10.9,Gary Barnidge,4700,14.36528571,49600,158.82574286,1
1125,Philip Rivers,6600,22.84674286,Devonta Freeman,Justin Forsett,14100,42.58414286,Julio Jones,Stefon Diggs,Mike Wallace,18200,54.75457143,Austin Seferian-Jenkins,2800,13.375,Rams ,3200,10.9,Michael Crabtree,4700,13.98128571,49600,158.44174286,1
1126,Philip Rivers,6600,22.84674286,Devonta Freeman,Justin Forsett,14100,42.58414286,Julio Jones,Stefon Diggs,Mike Wallace,18200,54.75457143,Austin Seferian-Jenkins,2800,13.375,Rams ,3200,10.9,Danny Woodhead,4500,14.32385714,49400,158.78431429,1
1127,Philip Rivers,6600,22.84674286,Devonta Freeman,Justin Forsett,14100,42.58414286,Julio Jones,Stefon Diggs,Mike Wallace,18200,54.75457143,Austin Seferian-Jenkins,2800,13.375,Rams ,3200,10.9,Anquan Boldin,4400,13.81514286,49300,158.27560001,1
1129,Philip Rivers,6600,22.84674286,Devonta Freeman,Justin Forsett,14100,42.58414286,Julio Jones,Stefon Diggs,Mike Wallace,18200,54.75457143,Austin Seferian-Jenkins,2800,13.375,Rams ,3200,10.9,Delanie Walker,4100,13.528,49000,157.98845715,1
1130,Philip Rivers,6600,22.84674286,Devonta Freeman,Justin Forsett,14100,42.58414286,Julio Jones,Stefon Diggs,Mike Wallace,18200,54.75457143,Austin Seferian-Jenkins,2800,13.375,Rams ,3200,10.9,Darren McFadden,3800,14.38614286,48700,158.84660001,1
1132,Philip Rivers,6600,22.84674286,Devonta Freeman,Justin Forsett,14100,42.58414286,Julio Jones,Stefon Diggs,Mike Wallace,18200,54.75457143,Austin Seferian-Jenkins,2800,13.375,Patriots ,3000,9.1,Eric Decker,5300,15.98342857,50000,158.64388572,1
1133,Philip Rivers,6600,22.84674286,Devonta Freeman,Justin Forsett,14100,42.58414286,Julio Jones,Stefon Diggs,Mike Wallace,18200,54.75457143,Austin Seferian-Jenkins,2800,13.375,Patriots ,3000,9.1,Tyler Eifert,5300,15.58771429,50000,158.24817144,1
1134,Philip Rivers,6600,22.84674286,Devonta Freeman,Justin Forsett,14100,42.58414286,Julio Jones,Stefon Diggs,Mike Wallace,18200,54.75457143,Austin Seferian-Jenkins,2800,13.375,Patriots ,3000,9.1,Vincent Jackson,4900,16.1,49600,158.76045715,1
1136,Philip Rivers,6600,22.84674286,Devonta Freeman,Justin Forsett,14100,42.58414286,Julio Jones,Stefon Diggs,Mike Wallace,18200,54.75457143,Austin Seferian-Jenkins,2800,13.375,Broncos ,2900,8.3,Brandin Cooks,5400,16.047,50000,157.90745715,1
1137,Philip Rivers,6600,22.84674286,Devonta Freeman,Justin Forsett,14100,42.58414286,Julio Jones,Stefon Diggs,Mike Wallace,18200,54.75457143,Austin Seferian-Jenkins,2800,13.375,Broncos ,2900,8.3,Eric Decker,5300,15.98342857,49900,157.84388572,1
1138,Philip Rivers,6600,22.84674286,Devonta Freeman,Justin Forsett,14100,42.58414286,Julio Jones,Stefon Diggs,Mike Wallace,18200,54.75457143,Austin Seferian-Jenkins,2800,13.375,Broncos ,2900,8.3,Vincent Jackson,4900,16.1,49500,157.96045715,1
1141,Philip Rivers,6600,22.84674286,Devonta Freeman,Justin Forsett,14100,42.58414286,Antonio Brown,Mike Evans,Vincent Jackson,19500,57.58057143,Delanie Walker,4100,13.528,Broncos ,2900,8.3,Austin Seferian-Jenkins,2800,13.375,50000,158.21445715,1
1142,Philip Rivers,6600,22.84674286,Devonta Freeman,Justin Forsett,14100,42.58414286,Antonio Brown,Mike Evans,Vincent Jackson,19500,57.58057143,Austin Seferian-Jenkins,2800,13.375,Rams ,3200,10.9,Darren McFadden,3800,14.38614286,50000,161.67260001,1
1143,Philip Rivers,6600,22.84674286,Devonta Freeman,Justin Forsett,14100,42.58414286,Antonio Brown,Mike Evans,Vincent Jackson,19500,57.58057143,Austin Seferian-Jenkins,2800,13.375,Rams ,3200,10.9,Doug Baldwin,3500,10.728,49700,158.01445715,1
1144,Philip Rivers,6600,22.84674286,Devonta Freeman,Justin Forsett,14100,42.58414286,Antonio Brown,Mike Evans,Vincent Jackson,19500,57.58057143,Austin Seferian-Jenkins,2800,13.375,Rams ,3200,10.9,Larry Donnell,3300,10.82331429,49500,158.10977144,1
1145,Philip Rivers,6600,22.84674286,Devonta Freeman,Justin Forsett,14100,42.58414286,Antonio Brown,Mike Evans,Vincent Jackson,19500,57.58057143,Austin Seferian-Jenkins,2800,13.375,Rams ,3200,10.9,Marques Colston,3200,10.624,49400,157.91045715,1
1146,Philip Rivers,6600,22.84674286,Devonta Freeman,Justin Forsett,14100,42.58414286,Antonio Brown,Mike Evans,Vincent Jackson,19500,57.58057143,Austin Seferian-Jenkins,2800,13.375,Rams ,3200,10.9,Eric Ebron,3100,12.08342857,49300,159.36988572,1
1147,Philip Rivers,6600,22.84674286,Devonta Freeman,Justin Forsett,14100,42.58414286,Antonio Brown,Mike Evans,Vincent Jackson,19500,57.58057143,Austin Seferian-Jenkins,2800,13.375,Rams ,3200,10.9,Ladarius Green,3000,12.57071429,49200,159.85717144,1
1149,Philip Rivers,6600,22.84674286,Devonta Freeman,Justin Forsett,14100,42.58414286,Antonio Brown,Mike Evans,Vincent Jackson,19500,57.58057143,Austin Seferian-Jenkins,2800,13.375,Patriots ,3000,9.1,Darren McFadden,3800,14.38614286,49800,159.87260001,1
1150,Philip Rivers,6600,22.84674286,Devonta Freeman,Justin Forsett,14100,42.58414286,Antonio Brown,Mike Evans,Vincent Jackson,19500,57.58057143,Austin Seferian-Jenkins,2800,13.375,Patriots ,3000,9.1,Ladarius Green,3000,12.57071429,49000,158.05717144,1
1152,Philip Rivers,6600,22.84674286,Devonta Freeman,Justin Forsett,14100,42.58414286,Antonio Brown,Mike Evans,Vincent Jackson,19500,57.58057143,Austin Seferian-Jenkins,2800,13.375,Broncos ,2900,8.3,Delanie Walker,4100,13.528,50000,158.21445715,1
1153,Philip Rivers,6600,22.84674286,Devonta Freeman,Justin Forsett,14100,42.58414286,Antonio Brown,Mike Evans,Vincent Jackson,19500,57.58057143,Austin Seferian-Jenkins,2800,13.375,Broncos ,2900,8.3,Darren McFadden,3800,14.38614286,49700,159.07260001,1
1156,Philip Rivers,6600,22.84674286,Devonta Freeman,Justin Forsett,14100,42.58414286,Antonio Brown,Mike Evans,Mike Wallace,18800,55.819,Gary Barnidge,4700,14.36528571,Patriots ,3000,9.1,Austin Seferian-Jenkins,2800,13.375,50000,158.09017143,1
1157,Philip Rivers,6600,22.84674286,Devonta Freeman,Justin Forsett,14100,42.58414286,Antonio Brown,Mike Evans,Mike Wallace,18800,55.819,Delanie Walker,4100,13.528,Rams ,3200,10.9,Eric Ebron,3100,12.08342857,49900,157.76131429,1
1158,Philip Rivers,6600,22.84674286,Devonta Freeman,Justin Forsett,14100,42.58414286,Antonio Brown,Mike Evans,Mike Wallace,18800,55.819,Delanie Walker,4100,13.528,Rams ,3200,10.9,Ladarius Green,3000,12.57071429,49800,158.24860001,1
1159,Philip Rivers,6600,22.84674286,Devonta Freeman,Justin Forsett,14100,42.58414286,Antonio Brown,Mike Evans,Mike Wallace,18800,55.819,Delanie Walker,4100,13.528,Rams ,3200,10.9,Austin Seferian-Jenkins,2800,13.375,49600,159.05288572,1
1160,Philip Rivers,6600,22.84674286,Devonta Freeman,Justin Forsett,14100,42.58414286,Antonio Brown,Mike Evans,Mike Wallace,18800,55.819,Austin Seferian-Jenkins,2800,13.375,Rams ,3200,10.9,Danny Woodhead,4500,14.32385714,50000,159.84874286,1
1161,Philip Rivers,6600,22.84674286,Devonta Freeman,Justin Forsett,14100,42.58414286,Antonio Brown,Mike Evans,Mike Wallace,18800,55.819,Austin Seferian-Jenkins,2800,13.375,Rams ,3200,10.9,Anquan Boldin,4400,13.81514286,49900,159.34002858,1
1162,Philip Rivers,6600,22.84674286,Devonta Freeman,Justin Forsett,14100,42.58414286,Antonio Brown,Mike Evans,Mike Wallace,18800,55.819,Austin Seferian-Jenkins,2800,13.375,Rams ,3200,10.9,Rishard Matthews,4300,12.92028571,49800,158.44517143,1
1164,Philip Rivers,6600,22.84674286,Devonta Freeman,Justin Forsett,14100,42.58414286,Antonio Brown,Mike Evans,Mike Wallace,18800,55.819,Austin Seferian-Jenkins,2800,13.375,Rams ,3200,10.9,Marvin Jones,4200,12.24102857,49700,157.76591429,1
1165,Philip Rivers,6600,22.84674286,Devonta Freeman,Justin Forsett,14100,42.58414286,Antonio Brown,Mike Evans,Mike Wallace,18800,55.819,Austin Seferian-Jenkins,2800,13.375,Rams ,3200,10.9,Delanie Walker,4100,13.528,49600,159.05288572,1
1166,Philip Rivers,6600,22.84674286,Devonta Freeman,Justin Forsett,14100,42.58414286,Antonio Brown,Mike Evans,Mike Wallace,18800,55.819,Austin Seferian-Jenkins,2800,13.375,Rams ,3200,10.9,Darren McFadden,3800,14.38614286,49300,159.91102858,1
1167,Philip Rivers,6600,22.84674286,Devonta Freeman,Justin Forsett,14100,42.58414286,Antonio Brown,Mike Evans,Mike Wallace,18800,55.819,Austin Seferian-Jenkins,2800,13.375,Rams ,3200,10.9,Ladarius Green,3000,12.57071429,48500,158.09560001,1
1169,Philip Rivers,6600,22.84674286,Devonta Freeman,Justin Forsett,14100,42.58414286,Antonio Brown,Mike Evans,Mike Wallace,18800,55.819,Austin Seferian-Jenkins,2800,13.375,Patriots ,3000,9.1,Gary Barnidge,4700,14.36528571,50000,158.09017143,1
1170,Philip Rivers,6600,22.84674286,Devonta Freeman,Justin Forsett,14100,42.58414286,Antonio Brown,Mike Evans,Mike Wallace,18800,55.819,Austin Seferian-Jenkins,2800,13.375,Patriots ,3000,9.1,Danny Woodhead,4500,14.32385714,49800,158.04874286,1
1172,Philip Rivers,6600,22.84674286,Devonta Freeman,Justin Forsett,14100,42.58414286,Antonio Brown,Mike Evans,Mike Wallace,18800,55.819,Austin Seferian-Jenkins,2800,13.375,Patriots ,3000,9.1,Darren McFadden,3800,14.38614286,49100,158.11102858,1
1173,Philip Rivers,6600,22.84674286,Devonta Freeman,Justin Forsett,14100,42.58414286,Antonio Brown,Mike Evans,Mike Wallace,18800,55.819,Austin Seferian-Jenkins,2800,13.375,Broncos ,2900,8.3,Giovani Bernard,4800,14.83371429,50000,157.75860001,1
1174,Philip Rivers,6600,22.84674286,Devonta Freeman,Justin Forsett,14100,42.58414286,Antonio Brown,Mike Evans,Mike Wallace,18800,55.819,Austin Seferian-Jenkins,2800,13.375,Broncos ,2900,8.3,Stefon Diggs,4800,15.42614286,50000,158.35102858,1
1175,Philip Rivers,6600,22.84674286,Devonta Freeman,Justin Forsett,14100,42.58414286,Antonio Brown,Eric Decker,Vincent Jackson,18000,53.76114286,Tyler Eifert,5300,15.58771429,Rams ,3200,10.9,Austin Seferian-Jenkins,2800,13.375,50000,159.05474287,1
1176,Philip Rivers,6600,22.84674286,Devonta Freeman,Justin Forsett,14100,42.58414286,Antonio Brown,Eric Decker,Vincent Jackson,18000,53.76114286,Martellus Bennett,4900,14.90628571,Rams ,3200,10.9,Austin Seferian-Jenkins,2800,13.375,49600,158.37331429,1
1177,Philip Rivers,6600,22.84674286,Devonta Freeman,Justin Forsett,14100,42.58414286,Antonio Brown,Eric Decker,Vincent Jackson,18000,53.76114286,Gary Barnidge,4700,14.36528571,Rams ,3200,10.9,Austin Seferian-Jenkins,2800,13.375,49400,157.83231429,1
1178,Philip Rivers,6600,22.84674286,Devonta Freeman,Justin Forsett,14100,42.58414286,Antonio Brown,Eric Decker,Vincent Jackson,18000,53.76114286,Delanie Walker,4100,13.528,Rams ,3200,10.9,Darren McFadden,3800,14.38614286,49800,158.00617144,1
1180,Philip Rivers,6600,22.84674286,Devonta Freeman,Justin Forsett,14100,42.58414286,Antonio Brown,Eric Decker,Vincent Jackson,18000,53.76114286,Austin Seferian-Jenkins,2800,13.375,Rams ,3200,10.9,Tyler Eifert,5300,15.58771429,50000,159.05474287,1
1181,Philip Rivers,6600,22.84674286,Devonta Freeman,Justin Forsett,14100,42.58414286,Antonio Brown,Eric Decker,Vincent Jackson,18000,53.76114286,Austin Seferian-Jenkins,2800,13.375,Rams ,3200,10.9,Jimmy Graham,5100,14.77542857,49800,158.24245715,1
1182,Philip Rivers,6600,22.84674286,Devonta Freeman,Justin Forsett,14100,42.58414286,Antonio Brown,Eric Decker,Vincent Jackson,18000,53.76114286,Austin Seferian-Jenkins,2800,13.375,Rams ,3200,10.9,Travis Kelce,5000,14.77285714,49700,158.23988572,1
1184,Philip Rivers,6600,22.84674286,Devonta Freeman,Justin Forsett,14100,42.58414286,Antonio Brown,Eric Decker,Vincent Jackson,18000,53.76114286,Austin Seferian-Jenkins,2800,13.375,Rams ,3200,10.9,Martellus Bennett,4900,14.90628571,49600,158.37331429,1
1185,Philip Rivers,6600,22.84674286,Devonta Freeman,Justin Forsett,14100,42.58414286,Antonio Brown,Eric Decker,Vincent Jackson,18000,53.76114286,Austin Seferian-Jenkins,2800,13.375,Rams ,3200,10.9,Giovani Bernard,4800,14.83371429,49500,158.30074287,1
1186,Philip Rivers,6600,22.84674286,Devonta Freeman,Justin Forsett,14100,42.58414286,Antonio Brown,Eric Decker,Vincent Jackson,18000,53.76114286,Austin Seferian-Jenkins,2800,13.375,Rams ,3200,10.9,Stefon Diggs,4800,15.42614286,49500,158.89317144,1
1187,Philip Rivers,6600,22.84674286,Devonta Freeman,Justin Forsett,14100,42.58414286,Antonio Brown,Eric Decker,Vincent Jackson,18000,53.76114286,Austin Seferian-Jenkins,2800,13.375,Rams ,3200,10.9,Gary Barnidge,4700,14.36528571,49400,157.83231429,1
1188,Philip Rivers,6600,22.84674286,Devonta Freeman,Justin Forsett,14100,42.58414286,Antonio Brown,Eric Decker,Vincent Jackson,18000,53.76114286,Austin Seferian-Jenkins,2800,13.375,Rams ,3200,10.9,Danny Woodhead,4500,14.32385714,49200,157.79088572,1
1189,Philip Rivers,6600,22.84674286,Devonta Freeman,Justin Forsett,14100,42.58414286,Antonio Brown,Eric Decker,Vincent Jackson,18000,53.76114286,Austin Seferian-Jenkins,2800,13.375,Rams ,3200,10.9,Mike Wallace,4200,14.33842857,48900,157.80545715,1
1190,Philip Rivers,6600,22.84674286,Devonta Freeman,Justin Forsett,14100,42.58414286,Antonio Brown,Eric Decker,Vincent Jackson,18000,53.76114286,Austin Seferian-Jenkins,2800,13.375,Rams ,3200,10.9,Darren McFadden,3800,14.38614286,48500,157.85317144,1
1191,Philip Rivers,6600,22.84674286,Devonta Freeman,Justin Forsett,14100,42.58414286,Antonio Brown,Eric Decker,Vincent Jackson,18000,53.76114286,Austin Seferian-Jenkins,2800,13.375,Patriots ,3000,9.1,Brandin Cooks,5400,16.047,49900,157.71402858,1
1196,Philip Rivers,6600,22.84674286,Devonta Freeman,Justin Forsett,14100,42.58414286,Antonio Brown,Vincent Jackson,Stefon Diggs,17500,53.20385715,Tyler Eifert,5300,15.58771429,Rams ,3200,10.9,Austin Seferian-Jenkins,2800,13.375,49500,158.49745716,1
