Johnny Manziel QB - CLE FP View Videos,@SD,-,-,-,-,-,-,-,-,-,-,0.00
Marc Mariani WR - CHI,OAK,-,-,-,-,-,-,-,-,-,-,0.00
Colt McCoy QB - WAS FP,PHI,-,-,-,-,-,-,-,-,-,-,0.00
Matt McGloin QB - OAK,@CHI,-,-,-,-,-,-,-,-,-,-,0.00
Matt Moore QB - MIA,NYJ,-,-,-,-,-,-,-,-,-,-,0.00
Joseph Morgan WR - NO,DAL,-,-,-,-,-,-,-,-,-,-,0.00
Dan Orlovsky QB - DET,@SEA,-,-,-,-,-,-,-,-,-,-,0.00
Brock Osweiler QB - DEN,MIN,-,-,-,-,-,-,-,-,-,-,0.00
Cedric Peerman RB - CIN View Videos,KC,-,-,-,-,-,-,-,-,-,-,0.00
Bryce Petty QB - NYJ,@MIA,-,-,-,-,-,-,-,-,-,-,0.00
Dennis Pitta TE - BAL PUP,@PIT,-,-,-,-,-,-,-,-,-,-,0.00
Stevan Ridley RB - NYJ PUP,@MIA,-,-,-,-,-,-,-,-,-,-,0.00
Kyle Rudolph TE - MIN,@DEN,-,-,-,-,-,-,-,-,-,-,0.00
Mark Sanchez QB - PHI View Videos,@WAS,-,-,-,-,-,-,-,-,-,-,0.00
Matt Schaub QB - BAL,@PIT,-,-,-,-,-,-,-,-,-,-,0.00
Geno Smith QB - NYJ,@MIA,-,-,-,-,-,-,-,-,-,-,0.00
Drew Stanton QB - ARI,STL,-,-,-,-,-,-,-,-,-,-,0.00
Brandon Tate WR - CIN,KC,-,-,-,-,-,-,-,-,-,-,0.00
Jordan Todman RB - PIT,BAL,-,-,-,-,-,-,-,-,-,-,0.00
Griff Whalen WR - IND,JAC,-,-,-,-,-,-,-,-,-,-,0.00
Kevin White WR - CHI PUP,OAK,-,-,-,-,-,-,-,-,-,-,0.00
Jared Abbrederis WR - GB,@SF,-,-,-,-,-,-,-,-,-,-,0.00
Jay Ajayi RB - MIA IR,NYJ,-,-,-,-,-,-,-,-,-,-,0.00
Seyi Ajirotutu WR - PHI,@WAS,-,-,-,-,-,-,-,-,-,-,0.00
Mario Alford WR - CIN,KC,-,-,-,-,-,-,-,-,-,-,0.00
RaShaun Allen TE - SEA,DET,-,-,-,-,-,-,-,-,-,-,0.00
Jace Amaro TE - NYJ IR,@MIA,-,-,-,-,-,-,-,-,-,-,0.00
Danny Amendola WR - NE View Videos,Bye,-,-,-,-,-,-,-,-,-,-,-
Rory Anderson TE - SF IR,GB,-,-,-,-,-,-,-,-,-,-,0.00
Antonio Andrews RB - TEN,Bye,-,-,-,-,-,-,-,-,-,-,-
David Ausberry TE - OAK,@CHI,-,-,-,-,-,-,-,-,-,-,0.00
Donnie Avery WR,Bye,-,-,-,-,-,-,-,-,-,-,-
Kennard Backman TE - GB,@SF,-,-,-,-,-,-,-,-,-,-,0.00
Billy Bajema TE,Bye,-,-,-,-,-,-,-,-,-,-,-
Edwin Baker RB,Bye,-,-,-,-,-,-,-,-,-,-,-
Jon Baldwin WR,Bye,-,-,-,-,-,-,-,-,-,-,-
Montee Ball RB,Bye,-,-,-,-,-,-,-,-,-,-,-
Jake Ballard TE,Bye,-,-,-,-,-,-,-,-,-,-,-
Vick Ballard RB,Bye,-,-,-,-,-,-,-,-,-,-,-
Joe Banyard RB,Bye,-,-,-,-,-,-,-,-,-,-,-
Kenjon Barner RB - PHI,@WAS,-,-,-,-,-,-,-,-,-,-,0.00
Gary Barnidge TE - CLE View Videos,@SD,-,-,-,-,-,-,-,-,-,-,0.00
Jackie Battle RB,Bye,-,-,-,-,-,-,-,-,-,-,-
Blake Bell TE - SF,GB,-,-,-,-,-,-,-,-,-,-,0.00
Kenny Bell WR - TB IR,CAR,-,-,-,-,-,-,-,-,-,-,0.00
Josh Bellamy WR - CHI,OAK,-,-,-,-,-,-,-,-,-,-,0.00
Kelvin Benjamin WR - CAR IR,@TB,-,-,-,-,-,-,-,-,-,-,0.00
Earl Bennett WR,Bye,-,-,-,-,-,-,-,-,-,-,-
Davone Bess WR,Bye,-,-,-,-,-,-,-,-,-,-,-
E.J. Bibbs TE - CLE,@SD,-,-,-,-,-,-,-,-,-,-,0.00
Justin Blackmon WR - JAC SUS,@IND,-,-,-,-,-,-,-,-,-,-,0.00
LeGarrette Blount RB - NE View Videos,Bye,-,-,-,-,-,-,-,-,-,-,-
Tommy Bohanon RB - NYJ,@MIA,-,-,-,-,-,-,-,-,-,-,0.00
Brandon Bolden RB - NE,Bye,-,-,-,-,-,-,-,-,-,-,-
Brandon Bostick TE,Bye,-,-,-,-,-,-,-,-,-,-,-
Josh Boyce WR - NE IR,Bye,-,-,-,-,-,-,-,-,-,-,0.00
Jarrett Boykin WR,Bye,-,-,-,-,-,-,-,-,-,-,-
Nick Boyle TE - BAL View Videos,@PIT,-,-,-,-,-,-,-,-,-,-,0.00
Ahmad Bradshaw RB,Bye,-,-,-,-,-,-,-,-,-,-,-
Tom Brady QB - NE View Videos,Bye,-,-,-,-,-,-,-,-,-,-,-
LaVon Brazill WR SUS,Bye,-,-,-,-,-,-,-,-,-,-,0.00
Andre Brown RB,Bye,-,-,-,-,-,-,-,-,-,-,-
Bryce Brown RB,Bye,-,-,-,-,-,-,-,-,-,-,-
Da'Ron Brown WR - KC,@CIN,-,-,-,-,-,-,-,-,-,-,0.00
Jaron Brown WR - ARI,STL,-,-,-,-,-,-,-,-,-,-,0.00
Justin Brown WR IR,Bye,-,-,-,-,-,-,-,-,-,-,0.00
Malcolm Brown RB - STL,@ARI,-,-,-,-,-,-,-,-,-,-,0.00
Mike Brown WR,Bye,-,-,-,-,-,-,-,-,-,-,-
Ronnie Brown RB,Bye,-,-,-,-,-,-,-,-,-,-,-
Vincent Brown WR,Bye,-,-,-,-,-,-,-,-,-,-,-
Ryan Broyles WR,Bye,-,-,-,-,-,-,-,-,-,-,-
Dez Bryant WR - DAL DNP View Videos,@NO,-,-,-,-,-,-,-,-,-,-,0.00
Martavis Bryant WR - PIT SUS,BAL,-,-,-,-,-,-,-,-,-,-,0.00
Nate Burleson WR,Bye,-,-,-,-,-,-,-,-,-,-,-
Isaiah Burse WR,Bye,-,-,-,-,-,-,-,-,-,-,-
Michael Burton RB - DET,@SEA,-,-,-,-,-,-,-,-,-,-,0.00
Stephen Burton WR IR,Bye,-,-,-,-,-,-,-,-,-,-,0.00
Trey Burton TE - PHI FP,@WAS,-,-,-,-,-,-,-,-,-,-,0.00
Michael Bush RB,Bye,-,-,-,-,-,-,-,-,-,-,-
Brice Butler WR - DAL,@NO,-,-,-,-,-,-,-,-,-,-,0.00
Jeremy Butler WR - BAL,@PIT,-,-,-,-,-,-,-,-,-,-,0.00
Nate Byham TE,Bye,-,-,-,-,-,-,-,-,-,-,-
Travaris Cadet RB,Bye,-,-,-,-,-,-,-,-,-,-,-
Jason Campbell QB,Bye,-,-,-,-,-,-,-,-,-,-,-
John Carlson TE,Bye,-,-,-,-,-,-,-,-,-,-,-
Derek Carrier TE - WAS,PHI,-,-,-,-,-,-,-,-,-,-,0.00
DeAndre Carter WR - OAK,@CHI,-,-,-,-,-,-,-,-,-,-,0.00
Duron Carter WR - IND,JAC,-,-,-,-,-,-,-,-,-,-,0.00
James Casey TE - DEN DNP,MIN,-,-,-,-,-,-,-,-,-,-,0.00
Garrett Celek TE - SF,GB,-,-,-,-,-,-,-,-,-,-,0.00
Scott Chandler TE - NE,Bye,-,-,-,-,-,-,-,-,-,-,-
Orson Charles TE,Bye,-,-,-,-,-,-,-,-,-,-,-
Tashard Choice RB,Bye,-,-,-,-,-,-,-,-,-,-,-
Gerald Christian TE - ARI IR,STL,-,-,-,-,-,-,-,-,-,-,0.00
Dallas Clark TE,Bye,-,-,-,-,-,-,-,-,-,-,-
Kaelin Clay WR - DET,@SEA,-,-,-,-,-,-,-,-,-,-,0.00
Tyler Clutts RB - DAL,@NO,-,-,-,-,-,-,-,-,-,-,0.00
David Cobb RB - TEN IR,Bye,-,-,-,-,-,-,-,-,-,-,0.00
Chase Coffman TE - TEN,Bye,-,-,-,-,-,-,-,-,-,-,-
Derrick Coleman RB - SEA,DET,-,-,-,-,-,-,-,-,-,-,0.00
Austin Collie WR,Bye,-,-,-,-,-,-,-,-,-,-,-
Jed Collins RB,Bye,-,-,-,-,-,-,-,-,-,-,-
Kevin Cone WR,Bye,-,-,-,-,-,-,-,-,-,-,-
John Conner RB,Bye,-,-,-,-,-,-,-,-,-,-,-
Josh Cooper WR,Bye,-,-,-,-,-,-,-,-,-,-,-
Michael Cox RB,Bye,-,-,-,-,-,-,-,-,-,-,-
Tom Crabtree TE,Bye,-,-,-,-,-,-,-,-,-,-,-
Josh Cribbs WR,Bye,-,-,-,-,-,-,-,-,-,-,-
Juron Criner WR,Bye,-,-,-,-,-,-,-,-,-,-,-
John Crockett RB - GB,@SF,-,-,-,-,-,-,-,-,-,-,0.00
Jerome Cunningham TE - NYG DNP,@BUF,-,-,-,-,-,-,-,-,-,-,0.00
Justice Cunningham TE - STL,@ARI,-,-,-,-,-,-,-,-,-,-,0.00
Jay Cutler QB - CHI LP View News View Videos,OAK,-,-,-,-,-,-,-,-,-,-,0.00
B.J. Daniels WR - SEA,DET,-,-,-,-,-,-,-,-,-,-,0.00
Orleans Darkwa RB - NYG FP,@BUF,-,-,-,-,-,-,-,-,-,-,0.00
Devante Davis WR,Bye,-,-,-,-,-,-,-,-,-,-,-
Dominique Davis QB,Bye,-,-,-,-,-,-,-,-,-,-,-
Drew Davis WR,Bye,-,-,-,-,-,-,-,-,-,-,-
Fred Davis TE,Bye,-,-,-,-,-,-,-,-,-,-,-
Geremy Davis WR - NYG,@BUF,-,-,-,-,-,-,-,-,-,-,0.00
Kellen Davis TE - NYJ,@MIA,-,-,-,-,-,-,-,-,-,-,0.00
Mike Davis RB - SF,GB,-,-,-,-,-,-,-,-,-,-,0.00
Andre Debose WR - OAK IR,@CHI,-,-,-,-,-,-,-,-,-,-,0.00
Jeff Demps RB,Bye,-,-,-,-,-,-,-,-,-,-,-
A.J. Derby TE - NE IR,Bye,-,-,-,-,-,-,-,-,-,-,0.00
James Develin RB - NE IR,Bye,-,-,-,-,-,-,-,-,-,-,0.00
Dorin Dickerson TE - TEN IR,Bye,-,-,-,-,-,-,-,-,-,-,0.00
Patrick DiMarco RB - ATL,HOU,-,-,-,-,-,-,-,-,-,-,0.00
Aaron Dobson WR - NE,Bye,-,-,-,-,-,-,-,-,-,-,-
Kevin Dorsey WR,Bye,-,-,-,-,-,-,-,-,-,-,-
Tandon Doss WR,Bye,-,-,-,-,-,-,-,-,-,-,-
Harry Douglas WR - TEN,Bye,-,-,-,-,-,-,-,-,-,-,-
Jack Doyle TE - IND,JAC,-,-,-,-,-,-,-,-,-,-,0.00
Shaun Draughn RB - CLE DNP,@SD,-,-,-,-,-,-,-,-,-,-,0.00
Jim Dray TE - CLE,@SD,-,-,-,-,-,-,-,-,-,-,0.00
Joel Dreessen TE,Bye,-,-,-,-,-,-,-,-,-,-,-
Kris Durham WR,Bye,-,-,-,-,-,-,-,-,-,-,-
Jonathan Dwyer RB,Bye,-,-,-,-,-,-,-,-,-,-,-
Michael Dyer RB,Bye,-,-,-,-,-,-,-,-,-,-,-
Marcus Easley WR - BUF,NYG,-,-,-,-,-,-,-,-,-,-,0.00
Julian Edelman WR - NE View Videos,Bye,-,-,-,-,-,-,-,-,-,-,-
Armanti Edwards WR,Bye,-,-,-,-,-,-,-,-,-,-,-
Pat Edwards WR,Bye,-,-,-,-,-,-,-,-,-,-,-
Michael Egnew TE,Bye,-,-,-,-,-,-,-,-,-,-,-
Quincy Enunwa WR - NYJ View Videos,@MIA,-,-,-,-,-,-,-,-,-,-,0.00
David Fales QB - CHI,OAK,-,-,-,-,-,-,-,-,-,-,0.00
Anthony Fasano TE - TEN,Bye,-,-,-,-,-,-,-,-,-,-,-
Joseph Fauria TE - ARI,STL,-,-,-,-,-,-,-,-,-,-,0.00
Jerome Felton RB - BUF,NYG,-,-,-,-,-,-,-,-,-,-,0.00
Jermichael Finley TE,Bye,-,-,-,-,-,-,-,-,-,-,-
Matt Flynn QB,Bye,-,-,-,-,-,-,-,-,-,-,-
Jacoby Ford WR,Bye,-,-,-,-,-,-,-,-,-,-,-
Bennie Fowler WR - DEN,MIN,-,-,-,-,-,-,-,-,-,-,0.00
Jalston Fowler RB - TEN View Videos,Bye,-,-,-,-,-,-,-,-,-,-,-
Johnathan Franklin RB,Bye,-,-,-,-,-,-,-,-,-,-,-
Josh Freeman QB,Bye,-,-,-,-,-,-,-,-,-,-,-
Isaac Fruechte WR - MIN,@DEN,-,-,-,-,-,-,-,-,-,-,0.00
Corey Fuller WR - DET,@SEA,-,-,-,-,-,-,-,-,-,-,0.00
Tyler Gaffney RB - NE IR,Bye,-,-,-,-,-,-,-,-,-,-,0.00
Jimmy Garoppolo QB - NE,Bye,-,-,-,-,-,-,-,-,-,-,-
Antonio Gates TE - SD SUS,CLE,-,-,-,-,-,-,-,-,-,-,0.00
Clyde Gates WR,Bye,-,-,-,-,-,-,-,-,-,-,-
Brandon Gibson WR - NE IR,Bye,-,-,-,-,-,-,-,-,-,-,0.00
Mike Gillislee RB - ARI,STL,-,-,-,-,-,-,-,-,-,-,0.00
