,Unnamed: 0,player,fftoday,dk_name
59,63,Alfred Blue,9.0,Alfred Blue
60,64,Antonio Andrews,7.5,Antonio Andrews
61,65,Matt Jones,9.5,Matt Jones
62,66,Jeremy Langford,10.0,Jeremy Langford
63,67,Rashad Jennings,7.5,Rashad Jennings
64,68,Duke Johnson,9.5,Duke Johnson Jr.
65,69,Eddie Lacy,6.5,Eddie Lacy
66,70,Theo Riddick,12.5,Theo Riddick
67,71,Isaiah Crowell,6.0,Isaiah Crowell
68,72,Melvin Gordon,6.0,Melvin Gordon
69,73,Charles Sims,9.0,Charles Sims
70,74,C.J. Anderson,6.5,C.J. Anderson
71,75,James White,7.5,James White
72,76,C.J. Spiller,7.0,C.J. Spiller
73,77,Darren Sproles,6.0,Darren Sproles
74,78,Chris Thompson,9.0,Chris Thompson
75,79,Ameer Abdullah,4.5,Ameer Abdullah
76,80,David Cobb,4.5,David Cobb
77,81,Andre Ellington,5.5,Andre Ellington
78,82,Alfred Morris,3.5,Alfred Morris
79,83,Bilal Powell,6.5,Bilal Powell
80,84,Shane Vereen,7.5,Shane Vereen
81,85,Karlos Williams,4.5,Karlos Williams
82,88,Jay Ajayi,4.0,Jay Ajayi
83,89,Joique Bell,3.0,Joique Bell
84,90,Knile Davis,3.0,Knile Davis
85,91,Jonathan Grimes,4.0,Jonathan Grimes
86,92,Brandon Bolden,3.0,Brandon Bolden
87,93,Benny Cunningham,4.0,Benny Cunningham
88,94,Kendall Gaskins,2.0,Kendall Gaskins
89,95,Fred Jackson,3.0,Fred Jackson
90,96,Denard Robinson,3.0,Denard Robinson
91,97,Mike Tolbert,3.0,Mike Tolbert
92,98,Robert Turbin,2.0,Robert Turbin
93,99,Terron Ward,3.0,Terron Ward
94,100,Terrance West,3.0,Terrance West
95,101,David Johnson,2.5,David Johnson
96,102,Tre Mason,1.5,Tre Mason
97,103,Jerick McKinnon,2.5,Jerick McKinnon
98,104,Marcel Reece,2.5,Marcel Reece
99,106,Stevan Ridley,1.5,Stevan Ridley
100,110,DeAndre Hopkins,30.0,DeAndre Hopkins
101,111,Julio Jones,28.0,Julio Jones
102,112,Odell Beckham Jr.,27.5,Odell Beckham Jr.
103,113,Antonio Brown,27.0,Antonio Brown
104,114,Larry Fitzgerald,23.0,Larry Fitzgerald
105,115,Demaryius Thomas,20.5,Demaryius Thomas
106,116,A.J. Green,21.0,A.J. Green
107,117,Calvin Johnson,20.0,Calvin Johnson
108,118,Allen Robinson,20.0,Allen Robinson
109,119,Travis Benjamin,19.5,Travis Benjamin
110,120,Amari Cooper,19.5,Amari Cooper
111,121,Eric Decker,19.5,Eric Decker
112,122,Mike Evans,18.5,Mike Evans
113,123,DeSean Jackson,18.5,DeSean Jackson
114,124,Alshon Jeffery,19.5,Alshon Jeffery
115,125,Brandin Cooks,20.0,Brandin Cooks
116,126,Michael Crabtree,18.0,Michael Crabtree
117,127,T.Y. Hilton,18.0,T.Y. Hilton
118,128,Steve Johnson,19.0,Stevie Johnson
119,129,Terrance Williams,18.0,Terrance Williams
120,130,Randall Cobb,17.5,Randall Cobb
121,131,Stefon Diggs,17.5,Stefon Diggs
122,132,Allen Hurns,17.5,Allen Hurns
123,133,Jarvis Landry,19.5,Jarvis Landry
124,134,Jordan Matthews,17.5,Jordan Matthews
125,135,Nate Washington,17.5,Nate Washington
126,136,Tavon Austin,18.0,Tavon Austin
127,137,Anquan Boldin,17.0,Anquan Boldin
128,138,John Brown,17.0,John Brown
129,139,Devin Funchess,17.0,Devin Funchess
130,140,Golden Tate,16.0,Golden Tate
131,141,Doug Baldwin,15.5,Doug Baldwin
132,142,Brandon Marshall,13.5,Brandon Marshall
133,143,Sammy Watkins,14.5,Sammy Watkins
134,144,Davante Adams,12.0,Davante Adams
135,145,Kamar Aiken,14.0,Kamar Aiken
136,146,Dez Bryant,12.0,Dez Bryant
137,147,Marvin Jones,14.0,Marvin Jones
138,148,Martavis Bryant,12.5,Martavis Bryant
139,149,Brandon LaFell,11.5,Brandon LaFell
140,150,Vincent Jackson,10.0,Vincent Jackson
141,151,Jeremy Maclin,11.0,Jeremy Maclin
142,152,Donte Moncrief,11.0,Donte Moncrief
143,153,Willie Snead,11.0,Willie Snead
144,154,James Jones,9.5,James Jones
145,155,Rishard Matthews,10.5,Rishard Matthews
146,156,Emmanuel Sanders,9.5,Emmanuel Sanders
147,157,Michael Floyd,9.0,Michael Floyd
148,158,Ted Ginn Jr.,9.0,Ted Ginn Jr.
149,159,Chris Givens,8.0,Chris Givens
150,162,Rueben Randle,9.0,Rueben Randle
151,163,Cecil Shorts,10.0,Cecil Shorts III
152,164,Kendall Wright,10.0,Kendall Wright
153,165,Pierre Garcon,8.5,Pierre Garcon
154,166,Robert Woods,8.5,Robert Woods
155,167,Malcom Floyd,8.0,Malcom Floyd
156,168,Dorial Green-Beckham,7.0,Dorial Green-Beckham
157,169,Dwayne Harris,7.0,Dwayne Harris
158,170,Tyler Lockett,7.0,Tyler Lockett
159,171,Torrey Smith,7.0,Torrey Smith
160,172,Marquess Wilson,7.0,Marquess Wilson
161,173,Harry Douglas,6.5,Harry Douglas
162,174,Brian Hartline,7.5,Brian Hartline
163,175,Chris Hogan,6.5,Chris Hogan
164,176,Dontrelle Inman,6.5,Dontrelle Inman
165,177,Keshawn Martin,6.5,Keshawn Martin
166,178,Brian Quick,5.5,Brian Quick
167,179,Roddy White,6.5,Roddy White
168,180,Nelson Agholor,5.0,Nelson Agholor
169,181,Cole Beasley,6.0,Cole Beasley
170,182,Kenny Britt,5.0,Kenny Britt
171,183,Marques Colston,6.0,Marques Colston
172,184,Riley Cooper,5.0,Riley Cooper
173,185,Justin Hardy,5.0,Justin Hardy
174,186,Josh Huff,6.0,Josh Huff
175,187,Adam Humphries,5.0,Adam Humphries
176,188,Charles Johnson,5.0,Charles Johnson
177,189,Jermaine Kearse,6.0,Jermaine Kearse
178,190,Jeremy Kerley,6.0,Jeremy Kerley
179,191,Marqise Lee,5.0,Marqise Lee
180,192,Mohamed Sanu,6.0,Mohamed Sanu
181,193,Mike Wallace,5.0,Mike Wallace
182,194,Albert Wilson,5.0,Albert Wilson
183,195,Jarius Wright,6.0,Jarius Wright
184,196,Marlon Brown,4.5,Marlon Brown
185,197,Jamison Crowder,4.5,Jamison Crowder
186,198,Chris Harper,4.5,Chris Harper
187,199,Andre Johnson,4.5,Andre Johnson
188,200,Bryan Walters,4.5,Bryan Walters
189,201,Jaron Brown,4.0,Jaron Brown
190,202,Chris Conley,4.0,Chris Conley
191,203,Jerricho Cotchery,4.0,Jerricho Cotchery
192,204,Bennie Fowler,3.0,Bennie Fowler
193,205,Andre Holmes,4.0,Andre Holmes
194,206,Lance Moore,4.0,Lance Moore
195,207,J.J. Nelson,4.0,J.J. Nelson
196,208,Kenny Stills,4.0,Kenny Stills
197,209,Wes Welker,4.0,Wes Welker
198,210,Markus Wheaton,3.0,Markus Wheaton
199,211,Dwayne Bowe,2.5,Dwayne Bowe
200,214,Rob Gronkowski,19.0,Rob Gronkowski
201,215,Greg Olsen,18.5,Greg Olsen
202,216,Delanie Walker,18.5,Delanie Walker
203,217,Gary Barnidge,18.0,Gary Barnidge
204,218,Jordan Reed,17.0,Jordan Reed
205,219,Antonio Gates,16.5,Antonio Gates
206,220,Jimmy Graham,16.5,Jimmy Graham
207,221,Travis Kelce,16.5,Travis Kelce
208,222,Heath Miller,16.5,Heath Miller
209,223,Tyler Eifert,16.0,Tyler Eifert
210,224,Brent Celek,15.5,Brent Celek
211,225,Crockett Gillmore,14.5,Crockett Gillmore
212,226,Richard Rodgers,14.0,Richard Rodgers
213,227,Ben Watson,14.0,NaN
214,228,Jacob Tamme,10.5,Jacob Tamme
215,229,Zach Miller,10.0,Zach Miller
216,230,Eric Ebron,7.5,Eric Ebron
217,231,Jason Witten,8.5,Jason Witten
218,232,Charles Clay,8.0,Charles Clay
219,233,Julius Thomas,8.0,Julius Thomas
220,234,Coby Fleener,6.5,Coby Fleener
221,235,Jordan Cameron,6.0,Jordan Cameron
222,236,Garrett Celek,6.0,Garrett Celek
223,237,Jared Cook,6.0,Jared Cook
224,238,Vernon Davis,6.0,Vernon Davis
225,239,Ryan Griffin,6.0,Ryan Griffin
226,240,Kyle Rudolph,6.0,Kyle Rudolph
227,241,Owen Daniels,4.5,Owen Daniels
228,242,Ladarius Green,4.5,Ladarius Green
229,243,Brandon Myers,4.5,Brandon Myers
230,244,Dwayne Allen,4.0,Dwayne Allen
231,245,Jermaine Gresham,4.0,Jermaine Gresham
232,246,Mychal Rivera,4.0,Mychal Rivera
233,247,Will Tye,4.0,Will Tye
234,248,Maxx Williams,4.0,Maxx Williams
235,249,Scott Chandler,2.0,Scott Chandler
236,250,Ed Dickson,2.0,Ed Dickson
237,251,Gavin Escobar,2.0,Gavin Escobar
238,252,Darren Fells,2.0,Darren Fells
239,253,Clive Walford,2.0,Clive Walford
240,254,Jeff Cumberland,1.5,Jeff Cumberland
