"Id","Position","First Name","Last Name","FPPG","Played","Salary","Game","Team","Opponent","Injury Indicator","Injury Details","",""
"22228","TE","Chase","Ford","3.9","11","4600","STL@BAL","BAL","STL","","","",""
"7831","K","Sebastian","Janikowski","8.1","9","4600","OAK@DET","OAK","DET","","","",""
"6910","K","Robbie","Gould","9.7","9","4600","DEN@CHI","CHI","DEN","","","",""
"12525","D","Atlanta","Falcons","6.9","9","4600","IND@ATL","ATL","IND","","","",""
"22109","K","Greg","Zuerlein","7.7","9","4600","STL@BAL","STL","BAL","","","",""
"12533","D","Green Bay","Packers","7.3","9","4600","GB@MIN","GB","MIN","","","",""
"7801","TE","Brandon","Myers","2.1","9","4600","TB@PHI","TB","PHI","","","",""
"11594","RB","Anthony","Dixon","1.6","9","4600","BUF@NE","BUF","NE","","","",""
"28144","TE","Dion","Sims","2.6","6","4600","DAL@MIA","MIA","DAL","","","",""
"6567","TE","David","Johnson","0","9","4500","KC@SD","SD","KC","","","",""
"21990","WR","Ryan","Broyles","0.7","5","4500","OAK@DET","DET","OAK","","","",""
"64104","RB","Terrell","Watson","0","0","4500","CIN@ARI","CIN","ARI","","","",""
"22800","RB","Derrick","Coleman","0.1","7","4500","SF@SEA","SEA","SF","","","",""
"34154","WR","Jamarcus","Nelson","1.6","4","4500","CIN@ARI","ARI","CIN","","","",""
"26343","WR","Corey","Fuller","0.7","8","4500","OAK@DET","DET","OAK","","","",""
"34071","WR","Nick","Williams","1.8","8","4500","IND@ATL","ATL","IND","","","",""
"30667","TE","Justice","Cunningham","0","2","4500","STL@BAL","STL","BAL","Q","Undisclosed","",""
"22849","TE","Cory","Harkey","0.2","9","4500","STL@BAL","STL","BAL","","","",""
"30709","WR","Bruce","Ellington","1.7","6","4500","SF@SEA","SF","SEA","","","",""
"33137","WR","Justin","Hardy","3.4","2","4500","IND@ATL","ATL","IND","","","",""
"6622","WR","Eric","Weems","0.2","9","4500","IND@ATL","ATL","IND","","","",""
"64045","WR","Trent","Steelman","0","0","4500","STL@BAL","BAL","STL","","","",""
"32632","WR","Bradley","Marquez","0.5","9","4500","STL@BAL","STL","BAL","","","",""
"29540","RB","Terron","Ward","2.3","9","4500","IND@ATL","ATL","IND","","","",""
"22938","WR","Rod","Streater","1.3","1","4500","OAK@DET","OAK","DET","","","",""
"27338","RB","Rex","Burkhead","0.7","9","4500","CIN@ARI","CIN","ARI","","","",""
"14253","WR","Greg","Little","1.9","6","4500","CIN@ARI","CIN","ARI","","","",""
"55536","WR","Tyler","McDonald","0","0","4500","DAL@MIA","MIA","DAL","","","",""
"14297","WR","Greg","Salas","2.9","10","4500","OAK@DET","DET","OAK","","","",""
"14302","WR","Kris","Durham","2.1","4","4500","OAK@DET","OAK","DET","","","",""
"14277","WR","Vincent","Brown","2.5","7","4500","IND@ATL","IND","ATL","","","",""
"15121","WR","Chris","Matthews","0.8","9","4500","SF@SEA","SEA","SF","","","",""
"11870","WR","Seyi","Ajirotutu","0","8","4500","TB@PHI","PHI","TB","","","",""
"64160","WR","Arthur","Williams","0","0","4500","NYJ@HOU","NYJ","HOU","","","",""
"14304","TE","Luke","Stocker","0.5","7","4500","TB@PHI","TB","PHI","","","",""
"33260","WR","DeVante","Parker","1","7","4500","DAL@MIA","MIA","DAL","","","",""
"54782","TE","Cameron","Brate","2.5","7","4500","TB@PHI","TB","PHI","","","",""
"38269","RB","Cameron","Artis-Payne","0.8","4","4500","WAS@CAR","CAR","WAS","","","",""
"7394","TE","Brandon","Pettigrew","2.8","4","4500","OAK@DET","DET","OAK","","","",""
"30385","WR","Marlon","Brown","2","9","4500","STL@BAL","BAL","STL","","","",""
"26498","WR","Stedman","Bailey","3.8","8","4500","STL@BAL","STL","BAL","O","Suspension","",""
"31329","WR","Russell","Shepard","0.2","6","4500","TB@PHI","TB","PHI","","","",""
"37245","RB","Foswhitt","Whittaker","1.1","9","4500","WAS@CAR","CAR","WAS","P","Hip","",""
"6388","WR","Jason","Avant","1.2","9","4500","KC@SD","KC","SD","","","",""
"39411","TE","Gavin","Escobar","1.2","9","4500","DAL@MIA","DAL","MIA","","","",""
"27445","WR","Jalen","Saunders","-0.1","9","4500","DEN@CHI","CHI","DEN","","","",""
"29357","RB","Kenjon","Barner","0","3","4500","TB@PHI","PHI","TB","","","",""
"27403","TE","Blake","Bell","0.5","7","4500","SF@SEA","SF","SEA","","","",""
"54674","WR","Jeremy","Butler","2.6","1","4500","STL@BAL","BAL","STL","","","",""
"29351","WR","De'Anthony","Thomas","3.9","9","4500","KC@SD","KC","SD","","","",""
"34014","WR","Aaron","Dobson","2.6","7","4500","BUF@NE","NE","BUF","","","",""
"12090","K","Nick","Novak","5.7","6","4500","NYJ@HOU","HOU","NYJ","P","Thigh","",""
"47953","WR","Lucky","Whitehead","0.7","8","4500","DAL@MIA","DAL","MIA","","","",""
"30249","WR","Frankie","Hammond","0","3","4500","KC@SD","KC","SD","","","",""
"44560","TE","Alex","Bayer","0","6","4500","KC@SD","SD","KC","","","",""
"54623","WR","Jeff","Janis","1","9","4500","GB@MIN","GB","MIN","","","",""
"7244","RB","John","Kuhn","1.2","9","4500","GB@MIN","GB","MIN","","","",""
"28562","TE","Jake","Stoneburner","3.2","6","4500","DAL@MIA","MIA","DAL","","","",""
"30259","WR","Solomon","Patton","0.3","7","4500","DEN@CHI","DEN","CHI","","","",""
"54607","RB","Terrance","West","0.6","2","4500","STL@BAL","BAL","STL","","","",""
"30297","TE","Trey","Burton","0","9","4500","TB@PHI","PHI","TB","","","",""
"33981","TE","Eric","Frohnapfel","0","0","4500","KC@SD","SD","KC","","","",""
"14837","WR","Jeremy","Ross","1.9","5","4500","OAK@DET","OAK","DET","","","",""
"39615","TE","Brandon","Williams","0","5","4500","DAL@MIA","MIA","DAL","","","",""
"32000","TE","Luke","Willson","2.9","8","4500","SF@SEA","SEA","SF","P","Toe","",""
"33552","WR","TJ","Jones","-0.1","5","4500","OAK@DET","DET","OAK","","","",""
"14815","WR","Joseph","Morgan","0","2","4500","STL@BAL","BAL","STL","","","",""
"25783","RB","Mike","James","0.3","11","4500","TB@PHI","TB","PHI","","","",""
"62617","TE","Khari","Lee","0","9","4500","DEN@CHI","CHI","DEN","","","",""
"11431","TE","Jermaine","Gresham","3.1","9","4500","CIN@ARI","ARI","CIN","","","",""
"31015","WR","DeAndrew","White","0.7","4","4500","SF@SEA","SF","SEA","","","",""
"14757","RB","Matt","Asiata","2.2","9","4500","GB@MIN","MIN","GB","P","Quadriceps","",""
"27771","WR","Cody","Latimer","0.6","8","4500","DEN@CHI","DEN","CHI","","","",""
"48344","WR","Albert","Wilson","4.4","7","4500","KC@SD","KC","SD","","","",""
"62680","WR","Donteea","Dye","2.1","5","4500","TB@PHI","TB","PHI","","","",""
"12556","D","Houston","Texans","7.1","9","4500","NYJ@HOU","HOU","NYJ","","","",""
"22447","WR","Griff","Whalen","3","9","4500","IND@ATL","IND","ATL","","","",""
"62508","TE","James","O'Shaughnessy","1.7","7","4500","KC@SD","KC","SD","IR","Foot","",""
"62510","TE","Nick","Boyle","2.4","9","4500","STL@BAL","BAL","STL","D","Foot","",""
"62505","TE","MyCole","Pruitt","0.8","9","4500","GB@MIN","MIN","GB","","","",""
"39428","RB","Kyle","Juszczyk","4.8","9","4500","STL@BAL","BAL","STL","","","",""
"39427","WR","Quinton","Patton","4.2","9","4500","SF@SEA","SF","SEA","","","",""
"22336","WR","Josh","Bellamy","2.1","9","4500","DEN@CHI","CHI","DEN","","","",""
"6951","TE","James","Casey","0","3","4500","DEN@CHI","DEN","CHI","","","",""
"25654","RB","Tommy","Bohanon","0.8","9","4500","NYJ@HOU","NYJ","HOU","","","",""
"31188","TE","Chris","Gragg","2.4","6","4500","BUF@NE","BUF","NE","","","",""
"14683","RB","Patrick","DiMarco","0.8","9","4500","IND@ATL","ATL","IND","","","",""
"24589","WR","Jaron","Brown","2.6","9","4500","CIN@ARI","ARI","CIN","","","",""
"7001","TE","Kellen","Davis","0.7","9","4500","NYJ@HOU","NYJ","HOU","","","",""
"14649","TE","Kyle","Miller","0","2","4500","KC@SD","SD","KC","","","",""
"62534","TE","Brian","Parker","0.6","2","4500","KC@SD","KC","SD","","","",""
"62538","WR","Cameron","Meredith","1.9","7","4500","DEN@CHI","CHI","DEN","","","",""
"27878","RB","Mark","Weisman","0","0","4500","CIN@ARI","CIN","ARI","","","",""
"27908","TE","C.J.","Fiedorowicz","2.4","9","4500","NYJ@HOU","HOU","NYJ","","","",""
"10695","RB","Darrel","Young","0.4","9","4500","WAS@CAR","WAS","CAR","","","",""
"22235","RB","Jeremy","Stewart","0.6","6","4500","DEN@CHI","DEN","CHI","","","",""
"23055","TE","Brandon","Bostick","0.6","13","4500","CIN@ARI","ARI","CIN","","","",""
"26038","TE","Tyler","Kroft","0","9","4500","CIN@ARI","CIN","ARI","","","",""
"22258","RB","Travaris","Cadet","0.7","1","4500","SF@SEA","SF","SEA","","","",""
"39859","TE","Jack","Doyle","1.7","9","4500","IND@ATL","IND","ATL","","","",""
"6823","TE","John","Phillips","1.7","9","4500","KC@SD","SD","KC","","","",""
"7918","TE","Matthew","Mulligan","0.1","9","4500","BUF@NE","BUF","NE","","","",""
"22144","WR","Tommy","Streeter","0","2","4500","DAL@MIA","MIA","DAL","","","",""
"26074","TE","Tim","Wright","2.8","6","4500","OAK@DET","DET","OAK","","","",""
"22177","WR","Junior","Hemingway","1.2","14","4500","KC@SD","KC","SD","","","",""
"7856","WR","Matthew","Slater","0","9","4500","BUF@NE","NE","BUF","","","",""
"6896","WR","Greg","Jennings","1.9","9","4500","DAL@MIA","MIA","DAL","","","",""
"11766","TE","Jeff","Cumberland","1.3","8","4500","NYJ@HOU","NYJ","HOU","","","",""
"30733","WR","Cordarrelle","Patterson","1.1","9","4500","GB@MIN","MIN","GB","","","",""
"24912","K","Dustin","Hopkins","9.3","8","4500","WAS@CAR","WAS","CAR","","","",""
"11522","WR","Marcus","Easley","1.5","8","4500","BUF@NE","BUF","NE","","","",""
"6660","RB","Donald","Brown","0.4","3","4500","KC@SD","SD","KC","","","",""
"12537","D","Oakland","Raiders","5.8","9","4500","OAK@DET","OAK","DET","","","",""
"22100","K","Randy","Bullock","6.3","4","4500","NYJ@HOU","NYJ","HOU","","","",""
"11538","TE","Garrett","Graham","1.4","8","4500","NYJ@HOU","HOU","NYJ","","","",""
"22123","TE","James","Hanna","0.4","7","4500","DAL@MIA","DAL","MIA","","","",""
"39716","WR","Adam","Thielen","1.9","9","4500","GB@MIN","MIN","GB","P","Shoulder","",""
"44090","RB","Alonzo","Harris","0.3","6","4500","GB@MIN","GB","MIN","","","",""
"11557","RB","John","Conner","1","12","4500","BUF@NE","BUF","NE","","","",""
"14406","RB","Bruce","Miller","1.7","9","4500","SF@SEA","SF","SEA","","","",""
"29725","TE","Levine","Toilolo","1","9","4500","IND@ATL","ATL","IND","","","",""
"29723","RB","Stepfan","Taylor","0.3","9","4500","CIN@ARI","ARI","CIN","","","",""
"14394","TE","Virgil","Green","2.4","9","4500","DEN@CHI","DEN","CHI","P","Finger","",""
"14372","WR","Aldrick","Robinson","0.2","5","4500","STL@BAL","BAL","STL","","","",""
"22034","WR","Chris","Givens","3.5","8","4500","STL@BAL","BAL","STL","","","",""
"10531","WR","Jordan","Norwood","2.3","6","4500","DEN@CHI","DEN","CHI","","","",""
"11622","WR","Trindon","Holliday","1.7","2","4500","OAK@DET","OAK","DET","","","",""
"6782","K","Matt","Prater","5.8","9","4500","OAK@DET","DET","OAK","","","",""
"33488","TE","Troy","Niklas","1.8","9","4500","CIN@ARI","ARI","CIN","","","",""
"14338","WR","Denarius","Moore","-0.4","5","4500","BUF@NE","BUF","NE","","","",""
"6753","WR","Andre","Caldwell","1.8","9","4500","DEN@CHI","DEN","CHI","","","",""
"7718","RB","Cedric","Peerman","0","9","4500","CIN@ARI","CIN","ARI","","","",""
"22065","TE","Rhett","Ellison","1.7","8","4500","GB@MIN","MIN","GB","","","",""
"11635","WR","Marc","Mariani","0.4","9","4500","DEN@CHI","CHI","DEN","","","",""
"14348","TE","Lee","Smith","1","9","4500","OAK@DET","OAK","DET","D","Wrist","",""
"12526","D","Buffalo","Bills","7.7","9","4400","BUF@NE","BUF","NE","","","",""
"12536","D","Kansas City","Chiefs","8.6","9","4400","KC@SD","KC","SD","","","",""
"12530","D","Dallas","Cowboys","5.2","9","4400","DAL@MIA","DAL","MIA","","","",""
"12548","D","San Diego","Chargers","4","9","4300","KC@SD","SD","KC","","","",""
"12540","D","Minnesota","Vikings","8.2","9","4300","GB@MIN","MIN","GB","","","",""
"12532","D","Detroit","Lions","5.9","9","4300","OAK@DET","DET","OAK","","","",""
"12527","D","Chicago","Bears","5","9","4200","DEN@CHI","CHI","DEN","","","",""
"12555","D","Baltimore","Ravens","5.4","9","4100","STL@BAL","BAL","STL","","","",""
"12549","D","San Francisco","49ers","4.3","9","4000","SF@SEA","SF","SEA","","","",""
"12551","D","Tampa Bay","Buccaneers","7.7","9","4000","TB@PHI","TB","PHI","","","",""
"12552","D","Washington","Redskins","8","9","4000","WAS@CAR","WAS","CAR","","","",""
"12535","D","Indianapolis","Colts","5.9","9","4000","IND@ATL","IND","ATL","","","",""
