,Unnamed: 0,player,cbs,dk_name
172,296,Cole Beasley,7.07,Cole Beasley
173,297,Anquan Boldin,11.63,Anquan Boldin
174,298,Dez Bryant,15.06,Dez Bryant
175,300,Mohamed Sanu,6.02,Mohamed Sanu
176,301,Danny Amendola,12.75,Danny Amendola
177,302,Harry Douglas,6.16,Harry Douglas
178,303,Andre Holmes,6.29,Andre Holmes
179,304,Kenny Britt,7.46,Kenny Britt
180,305,Eddie Royal,7.85,Eddie Royal
181,306,Demaryius Thomas,18.56,Demaryius Thomas
182,308,Bennie Fowler,1.69,Bennie Fowler
183,309,Josh Huff,5.24,Josh Huff
184,310,Seth Roberts,3.63,Seth Roberts
185,311,Jaelen Strong,3.15,Jaelen Strong
186,314,T.Y. Hilton,14.77,T.Y. Hilton
187,315,Brandon Marshall,15.38,Brandon Marshall
188,317,Emmanuel Sanders,16.33,Emmanuel Sanders
189,319,Terrance Williams,9.21,Terrance Williams
190,320,Chris Conley,2.88,Chris Conley
191,321,Ryan Grant,4.04,Ryan Grant
192,322,Lance Moore,6.32,Lance Moore
193,323,Devin Smith,3.09,Devin Smith
194,324,Andre Caldwell,2.76,Andre Caldwell
195,325,Rishard Matthews,11.41,Rishard Matthews
196,326,Dorial Green-Beckham,6.99,Dorial Green-Beckham
197,327,Corey Fuller,4.07,Corey Fuller
198,328,DeAndre Hopkins,18.29,DeAndre Hopkins
199,330,Torrey Smith,7.72,Torrey Smith
200,331,John Brown,14.24,John Brown
201,332,Marlon Brown,3.63,Marlon Brown
202,333,Tavon Austin,6.76,Tavon Austin
203,335,Jordan Matthews,13.02,Jordan Matthews
204,336,Nelson Agholor,5.95,Nelson Agholor
205,337,A.J. Green,15.62,A.J. Green
206,338,Ted Ginn,8.87,Ted Ginn Jr.
207,340,Dontrelle Inman,7.6,Dontrelle Inman
208,341,Wes Welker,5.48,Wes Welker
209,342,Rashad Greene,3.65,NaN
210,345,Donte Moncrief,10.42,Donte Moncrief
211,346,Devin Funchess,6.57,Devin Funchess
212,347,James Jones,10.63,James Jones
213,348,De'Anthony Thomas,3.95,De'Anthony Thomas
214,350,Brandon LaFell,13.2,Brandon LaFell
215,351,Bruce Ellington,2.88,Bruce Ellington
216,353,Golden Tate,12.46,Golden Tate
217,355,Jamison Crowder,6.96,Jamison Crowder
218,356,Donteea Dye,4.96,Donteea Dye
219,359,Quinton Patton,3.64,Quinton Patton
220,360,Marvin Jones,9.27,Marvin Jones
221,365,Jason Witten,11.37,Jason Witten
222,367,Kyle Rudolph,7.35,Kyle Rudolph
223,369,Jacob Tamme,6.91,Jacob Tamme
224,370,Charles Clay,9.74,Charles Clay
225,371,Martellus Bennett,10.1,Martellus Bennett
226,372,Delanie Walker,8.48,Delanie Walker
227,374,Vance McDonald,2.76,Vance McDonald
228,375,Brandon Myers,2.13,Brandon Myers
229,376,Antonio Gates,12.69,Antonio Gates
230,377,Jake Stoneburner,6.74,Jake Stoneburner
231,378,Jared Cook,5.73,Jared Cook
232,379,Cameron Brate,2.95,Cameron Brate
233,382,Jimmy Graham,13.81,Jimmy Graham
234,384,Rob Gronkowski,19.78,Rob Gronkowski
235,387,Julius Thomas,8.09,Julius Thomas
236,391,Gavin Escobar,4.53,Gavin Escobar
237,392,Ladarius Green,7.73,Ladarius Green
238,393,Vernon Davis,8.8,Vernon Davis
239,396,Richard Rodgers,7.21,Richard Rodgers
240,398,Maxx Williams,7.1,Maxx Williams
241,400,Levine Toilolo,4.99,Levine Toilolo
242,402,Lance Kendricks,4.7,Lance Kendricks
243,403,Kellen Davis,5.29,Kellen Davis
244,404,Crockett Gillmore,10.76,Crockett Gillmore
245,405,Lee Smith,3.93,Lee Smith
246,406,Tyler Eifert,13.28,Tyler Eifert
247,407,Jermaine Gresham,3.95,Jermaine Gresham
248,408,Ryan Griffin,3.81,Ryan Griffin
249,410,Jordan Cameron,6.52,Jordan Cameron
250,412,Owen Daniels,5.53,Owen Daniels
251,413,Zach Miller,8.24,Zach Miller
252,414,Ed Dickson,4.94,Ed Dickson
253,415,Marcedes Lewis,2.37,Marcedes Lewis
254,416,Rhett Ellison,4.67,Rhett Ellison
255,417,Virgil Green,3.89,Virgil Green
256,418,James O'Shaughnessy,3.66,James O'Shaughnessy
257,421,Zach Ertz,7.52,Zach Ertz
258,423,Darren Fells,4.96,Darren Fells
259,425,Brandon Pettigrew,3.95,Brandon Pettigrew
260,426,Luke Willson,5.73,Luke Willson
261,428,Anthony Fasano,4.29,Anthony Fasano
262,430,Clive Walford,4.83,Clive Walford
263,431,C.J. Fiedorowicz,3.42,C.J. Fiedorowicz
264,432,Derek Carrier,2.84,Derek Carrier
265,435,Mychal Rivera,5.04,Mychal Rivera
266,437,Brent Celek,6.22,Brent Celek
267,440,Greg Olsen,16.39,Greg Olsen
268,441,Jordan Reed,10.52,Jordan Reed
269,442,Garrett Celek,5.64,Garrett Celek
270,443,Travis Kelce,13.47,Travis Kelce
271,444,Eric Ebron,11.76,Eric Ebron
272,446,Dion Sims,4.61,Dion Sims
273,449,Scott Chandler,4.51,Scott Chandler
274,452,Ryan Hewitt,2.39,Ryan Hewitt
275,453,Dwayne Allen,5.79,Dwayne Allen
276,454,Coby Fleener,9.29,Coby Fleener
