,Unnamed: 0,player,fire,dk_name
63,63,Ryan Tannehill ,14.9884,Ryan Tannehill
64,64,Eric Decker ,13.43,Eric Decker
65,65,Emmanuel Sanders ,13.395,Emmanuel Sanders
66,66,Joe Flacco ,15.333,Joe Flacco
67,67,T.J. Yeldon ,13.503,T.J. Yeldon
68,68,Danny Woodhead ,13.458,Danny Woodhead
69,69,Stefon Diggs ,12.9864,Stefon Diggs
70,70,Davante Adams ,12.806,Davante Adams
71,71,Doug Martin ,12.681,Doug Martin
72,72,John Brown ,12.597,John Brown
73,73,Antonio Gates ,12.773,Antonio Gates
74,74,Jay Cutler ,14.1134,Jay Cutler
75,75,Jonathan Stewart ,12.646,Jonathan Stewart
76,76,Blaine Gabbert ,13.1394,Blaine Gabbert
77,77,DeSean Jackson ,12.139,DeSean Jackson
78,78,Jordan Reed ,12.193,Jordan Reed
79,79,Allen Hurns ,12.047,Allen Hurns
80,80,Tyler Eifert ,11.908,Tyler Eifert
81,81,James Starks ,11.926,James Starks
82,82,Jeremy Langford ,11.789,Jeremy Langford
83,83,Jimmy Graham ,11.762,Jimmy Graham
84,84,Martellus Bennett ,11.932,Martellus Bennett
85,85,Justin Forsett ,12.133,Justin Forsett
86,86,Antonio Andrews ,11.661,Antonio Andrews
87,87,Golden Tate ,11.2258,Golden Tate
88,88,Giovani Bernard ,11.146,Giovani Bernard
89,89,Rishard Matthews ,10.998,Rishard Matthews
90,90,Jeremy Hill ,11.103,Jeremy Hill
91,91,Eric Ebron ,10.885,Eric Ebron
92,92,Charles Clay ,10.559,Charles Clay
93,93,Donte Moncrief ,10.418,Donte Moncrief
94,94,Jamison Crowder ,10.491,Jamison Crowder
95,95,Jacob Tamme ,10.203,Jacob Tamme
96,96,Travis Kelce ,10.168,Travis Kelce
97,97,Tavon Austin ,9.967,Tavon Austin
98,98,Jason Witten ,10.018,Jason Witten
99,99,Ameer Abdullah ,10.006,Ameer Abdullah
100,100,Karlos Williams ,9.7438,Karlos Williams
101,101,Delanie Walker ,9.601,Delanie Walker
102,102,Marquess Wilson ,9.517,Marquess Wilson
103,103,Joique Bell ,9.424,Joique Bell
104,104,Nate Washington ,9.349,Nate Washington
105,105,Ronnie Hillman ,9.452,Ronnie Hillman
106,106,Richard Rodgers ,9.454,Richard Rodgers
107,107,Dorial Green-Beckham ,9.253,Dorial Green-Beckham
108,108,Melvin Gordon ,9.323,Melvin Gordon
109,109,Zach Ertz ,9.086,Zach Ertz
110,110,Julius Thomas ,8.752,Julius Thomas
111,111,Cecil Shorts ,8.872,Cecil Shorts III
112,112,Leonard Hankerson ,8.766,Leonard Hankerson
113,113,Pierre Garcon ,8.767,Pierre Garcon
114,114,Terrance Williams ,8.717,Terrance Williams
115,115,Harry Douglas ,8.179,Harry Douglas
116,116,Theo Riddick ,8.2814,Theo Riddick
117,117,Anquan Boldin ,8.248,Anquan Boldin
118,118,Crockett Gillmore ,8.112,Crockett Gillmore
119,119,Matt Forte ,8.079,Matt Forte
120,120,Eddie Lacy ,8.139,Eddie Lacy
121,121,Jermaine Kearse ,7.97,Jermaine Kearse
122,122,Doug Baldwin ,7.985,Doug Baldwin
123,123,Ted Ginn Jr. ,7.971,Ted Ginn Jr.
124,124,Coby Fleener ,7.869,Coby Fleener
125,125,Marvin Jones ,7.7772,Marvin Jones
126,126,James Jones ,7.647,James Jones
127,127,Vernon Davis ,7.564,Vernon Davis
128,128,Devin Funchess ,7.212,Devin Funchess
129,129,Jerricho Cotchery ,7.262,Jerricho Cotchery
130,130,Austin Seferian-Jenkins ,7.149,Austin Seferian-Jenkins
131,131,Shaun Draughn ,7.635,Shaun Draughn
132,132,Chris Givens ,7.009,Chris Givens
133,133,Robert Woods ,6.899,Robert Woods
134,134,Mike Wallace ,7.0836,Mike Wallace
135,135,Jared Cook ,7.051,Jared Cook
136,136,Mychal Rivera ,6.808,Mychal Rivera
137,137,Darren Sproles ,6.768,Darren Sproles
138,138,Jordan Cameron ,6.698,Jordan Cameron
139,139,Dontrelle Inman ,6.708,Dontrelle Inman
140,140,James White ,6.654,James White
141,141,Wes Welker ,6.658,Wes Welker
142,142,Andre Johnson ,6.548,Andre Johnson
143,143,Tyler Lockett ,6.544,Tyler Lockett
144,144,Charles Sims ,6.574,Charles Sims
145,145,Darren Fells ,6.221,Darren Fells
146,146,Kenny Britt ,6.177,Kenny Britt
147,147,C.J. Anderson ,6.266,C.J. Anderson
148,148,Aaron Dobson ,5.956,Aaron Dobson
149,149,David Cobb ,5.9718,David Cobb
150,150,Nelson Agholor ,5.934,Nelson Agholor
151,151,Chris Thompson ,5.951,Chris Thompson
152,152,Kendall Gaskins ,5.815,Kendall Gaskins
153,153,Lance Moore ,5.656,Lance Moore
154,154,Kyle Rudolph ,5.604,Kyle Rudolph
155,155,Ahmad Bradshaw ,5.634,Ahmad Bradshaw
156,156,Andre Ellington ,5.551,Andre Ellington
157,157,Matt Jones ,5.478,Matt Jones
158,158,Mohamed Sanu ,5.3714,Mohamed Sanu
159,159,Torrey Smith ,5.328,Torrey Smith
160,160,Albert Wilson ,5.286,Albert Wilson
161,161,Roddy White ,5.203,Roddy White
162,162,Jay Ajayi ,5.192,Jay Ajayi
163,163,Garrett Celek ,5.11,Garrett Celek
164,164,Owen Daniels ,5.191,Owen Daniels
165,165,Justin Hardy ,5.126,Justin Hardy
166,166,Fred Jackson ,4.999,Fred Jackson
167,167,Dexter McCluster ,5.209,Dexter McCluster
168,168,Chris Hogan ,5.0128,Chris Hogan
169,169,Brian Quick ,4.933,Brian Quick
170,170,Cole Beasley ,4.94,Cole Beasley
171,171,Anthony Fasano ,4.81,Anthony Fasano
172,172,Devin Street ,4.776,Devin Street
173,173,Alfred Blue ,4.832,Alfred Blue
174,174,Jaron Brown ,4.696,Jaron Brown
175,175,Taiwan Jones ,4.685,Taiwan Jones
176,176,Alfred Morris ,4.748,Alfred Morris
177,177,Brandon Bolden ,4.539,Brandon Bolden
178,178,Brandon Tate ,4.4696,Brandon Tate
179,179,Michael Floyd ,4.384,Michael Floyd
180,180,Bennie Fowler ,4.269,Bennie Fowler
181,181,Ed Dickson ,4.244,Ed Dickson
182,182,Javorius Allen ,4.238,Javorius Allen
183,183,Chris Polk ,4.219,Chris Polk
184,184,Jermaine Gresham ,4.092,Jermaine Gresham
185,185,Josh Huff ,4.074,Josh Huff
186,186,Brandon Myers ,3.959,Brandon Myers
187,187,Bilal Powell ,4.026,Bilal Powell
188,188,Ladarius Green ,3.958,Ladarius Green
189,189,Jeremy Kerley ,3.882,Jeremy Kerley
190,190,Riley Cooper ,3.841,Riley Cooper
191,191,Donteea Dye ,3.84,Donteea Dye
192,192,Miles Austin ,3.735,Miles Austin
193,193,Jonathan Grimes ,3.675,Jonathan Grimes
194,194,Mike Tolbert ,3.654,Mike Tolbert
195,195,Derek Carrier ,3.514,Derek Carrier
196,196,Kenny Stills ,3.509,Kenny Stills
197,197,Troy Niklas ,3.499,Troy Niklas
198,198,Chris Conley ,3.506,Chris Conley
199,199,Javontee Herndon ,3.449,Javontee Herndon
200,200,Jason Avant ,3.413,Jason Avant
201,201,Maxx Williams ,3.43,Maxx Williams
202,202,Charles Johnson ,3.388,Charles Johnson
203,203,Stevan Ridley ,3.5104,Stevan Ridley
204,204,Ryan Grant ,3.268,Ryan Grant
205,205,Luke Willson ,3.227,Luke Willson
206,206,Brent Celek ,3.169,Brent Celek
207,207,Lance Kendricks ,3.236,Lance Kendricks
208,208,Keith Mumphery ,3.244,Keith Mumphery
209,209,Quinton Patton ,3.174,Quinton Patton
210,210,Dion Sims ,3.194,Dion Sims
211,211,Adam Humphries ,3.156,Adam Humphries
212,212,Dwayne Allen ,3.078,Dwayne Allen
213,213,Jarius Wright ,3.156,Jarius Wright
214,214,Griff Whalen ,3.0588,Griff Whalen
215,215,DeVante Parker ,2.972,DeVante Parker
216,216,Nick Williams ,2.856,Nick Williams
217,217,Chris Gragg ,2.798,Chris Gragg
218,218,Andre Caldwell ,2.79,Andre Caldwell
219,219,Andre Holmes ,2.753,Andre Holmes
220,220,Scott Chandler ,2.688,Scott Chandler
221,221,Spencer Ware ,2.679,Spencer Ware
222,222,Clive Walford ,2.654,Clive Walford
223,223,Rhett Ellison ,2.634,Rhett Ellison
224,224,Tre Mason ,2.47,Tre Mason
225,225,Jeff Cumberland ,2.346,Jeff Cumberland
226,226,Marcel Reece ,2.343,Marcel Reece
227,227,Jaelen Strong ,2.299,Jaelen Strong
228,228,Craig Stevens ,2.245,Craig Stevens
229,229,Thomas Rawls ,2.27,Thomas Rawls
230,230,David Johnson ,2.2036,David Johnson
231,231,Levine Toilolo ,2.168,Levine Toilolo
232,232,Tony Moeaki ,2.066,Tony Moeaki
233,233,Bryce Brown ,2.045,Bryce Brown
234,234,Vance McDonald ,2.003,Vance McDonald
235,235,De'Anthony Thomas ,1.994,De'Anthony Thomas
236,236,Denard Robinson ,1.963,Denard Robinson
237,237,C.J. Fiedorowicz ,1.922,C.J. Fiedorowicz
238,238,Greg Jennings ,1.853,Greg Jennings
239,239,Marcedes Lewis ,1.689,Marcedes Lewis
240,240,Marlon Brown ,1.733,Marlon Brown
241,241,Dan Herron ,1.6308,Daniel Herron
242,242,Jerick McKinnon ,1.575,Jerick McKinnon
243,243,Cedric Peerman ,1.533,Cedric Peerman
244,244,Benny Cunningham ,1.515,Benny Cunningham
245,245,John Kuhn ,1.457,John Kuhn
246,246,Matt Asiata ,1.477,Matt Asiata
247,247,Terron Ward ,1.449,Terron Ward
248,248,Kyle Juszczyk ,1.413,Kyle Juszczyk
249,249,Gavin Escobar ,1.363,Gavin Escobar
250,250,Bruce Miller ,1.33,Bruce Miller
251,251,Garrett Graham ,1.32,Garrett Graham
252,252,Tevin Coleman ,1.319,Tevin Coleman
253,253,Cameron Meredith ,1.212,Cameron Meredith
254,254,Bobby Rainey ,1.211,Bobby Rainey
255,255,Bryan Walters ,1.174,Bryan Walters
256,256,Knile Davis ,1.162,Knile Davis
257,257,Zach Miller ,1.149,Zach Miller
258,258,Anthony Dixon ,1.151,NaN
259,259,Kellen Davis ,1.123,Kellen Davis
260,260,Jake Stoneburner ,1.11,Jake Stoneburner
261,261,Marqise Lee ,1.076,Marqise Lee
262,262,Virgil Green ,1.08,Virgil Green
263,263,Denarius Moore ,1.057,Denarius Moore
264,264,Cameron Brate ,1.051,Cameron Brate
265,265,Saalim Hakim ,1.046,NaN
266,266,Jeremy Butler ,1.0482,Jeremy Butler
267,267,Eric Weems ,1.03,Eric Weems
268,268,Robert Turbin ,1.042,NaN
269,269,DeAndrew White ,1.014,DeAndrew White
