,2-pt,avg_yards/rec,comp,comp-%,fan_pts,fl,int,kick_td,pass_att,pass_tds,pass_yards,pass_yards/att,player,punt_td,rec,rec_tds,rec_yards,rush_att,rush_avg,rush_tds,rush_yards
184,0.0,6.3,,,0.0,0.1,0.0,0.0,,0.0,0.0,,"LeGarrette Blount,NE",0.0,1.5,0.1,9.3,9.4,5.0,0.6,46.9
185,0.0,6.2,,,0.0,0.0,0.0,0.0,,0.0,0.0,,"Michael Burton,DET",0.0,0.0,0.0,0.1,0.0,2.1,0.0,0.1
186,0.0,0.0,,,0.0,0.0,0.0,0.0,,0.0,0.0,,"Travaris Cadet,NE",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
187,0.0,7.4,,,0.0,0.1,0.0,0.0,,0.0,0.0,,"Josh Robinson,IND",0.0,1.6,0.0,12.2,6.3,4.1,0.2,26.0
188,0.0,3.6,,,0.0,0.0,0.0,0.0,,0.0,0.0,,"Tyler Clutts,DAL",0.0,0.8,0.1,2.9,0.3,4.3,0.0,1.4
189,0.0,10.1,,,0.0,0.0,0.0,0.0,,0.0,0.0,,"Terron Ward,ATL",0.0,0.0,0.0,0.4,0.2,3.6,0.0,0.7
190,0.0,8.2,,,0.0,0.1,0.0,0.0,,0.0,0.0,,"Shaun Draughn,CLE",0.0,0.8,0.0,6.2,2.1,3.5,0.1,7.5
191,0.0,10.3,,,0.0,0.1,0.0,0.0,,0.0,0.0,,"Danny Woodhead,SD",0.0,3.2,0.1,33.3,5.9,4.4,0.3,26.1
192,0.0,7.6,,,0.0,0.5,0.0,0.0,,0.0,0.0,,"Andre Ellington,ARI",0.0,2.7,0.1,20.7,11.4,3.6,0.3,41.2
193,0.0,7.8,,,0.0,0.0,0.0,0.0,,0.0,0.0,,"Kenjon Barner,PHI",0.0,0.0,0.0,0.2,0.1,3.0,0.0,0.4
194,0.0,6.0,,,0.0,0.0,0.0,0.0,,0.0,0.0,,"Jorvorskie Lane,TB",0.0,0.0,0.0,0.0,0.0,9.5,0.0,0.3
195,0.0,8.3,,,0.0,0.1,0.0,0.0,,0.0,0.0,,"Darren McFadden,DAL",0.0,1.0,0.0,7.9,7.9,4.3,0.2,34.3
196,0.0,9.2,,,0.0,0.0,0.0,0.0,,0.0,0.0,,"Marcel Reece,OAK",0.0,2.1,0.2,19.5,1.3,3.6,0.0,4.7
197,0.0,8.9,,,0.0,0.1,0.0,0.0,,0.0,0.0,,"Knile Davis,KC",0.0,0.7,0.1,6.2,1.6,3.9,0.3,6.2
198,0.0,6.3,,,0.0,0.1,0.0,0.0,,0.0,0.0,,"Brandon Bolden,NE",0.0,0.4,0.0,2.3,4.7,4.0,0.2,18.9
199,0.0,8.6,,,0.0,0.0,0.0,0.0,,0.0,0.0,,"Aaron Ripkowski,GB",0.0,0.0,0.0,0.1,0.0,4.5,0.0,0.1
200,0.0,6.7,,,0.0,0.1,0.0,0.0,,0.0,0.0,,"Juwan Thompson,DEN",0.0,1.3,0.1,8.6,3.5,3.7,0.1,12.9
201,0.0,0.0,,,0.0,0.0,0.0,0.0,,0.0,0.0,,"Corey Grant,JAC",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
202,0.0,0.0,,,0.0,0.0,0.0,0.0,,0.0,0.0,,"Marcus Thigpen,BUF",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
203,0.0,5.5,,,0.0,0.1,0.0,0.0,,0.0,0.0,,"T.J. Yeldon,JAC",0.0,2.8,0.1,15.7,16.6,3.8,0.4,63.1
204,0.0,8.7,,,0.0,0.1,0.0,0.0,,0.0,0.0,,"Duke Johnson,CLE",0.0,2.8,0.1,24.2,9.0,3.9,0.2,34.9
205,0.0,6.3,,,0.0,0.0,0.0,0.0,,0.0,0.0,,"Jerome Felton,BUF",0.0,0.4,0.0,2.4,0.8,5.9,0.0,4.5
206,0.0,,,,0.0,0.0,0.0,0.0,,0.0,0.0,,Pages: 1 2 3 All,0.0,0.0,0.0,0.0,0.0,,0.0,0.0
207,0.0,,,,0.0,0.0,0.0,0.0,,0.0,0.0,,Wide Receivers Week 5 Standard Stats -- Average,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
208,0.0,,,,0.0,0.0,0.0,0.0,,0.0,0.0,,Receiving,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
209,0.0,Avg,,,0.0,0.0,0.0,0.0,,0.0,0.0,,Player,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
210,0.0,13.8,,,0.0,0.1,0.0,0.0,,0.0,0.0,,"Phillip Dorsett,IND",0.0,2.3,0.2,31.5,0.0,0.0,0.0,0.0
211,0.0,0.0,,,0.0,0.0,0.0,0.0,,0.0,0.0,,"DeAndrew White,SF",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
212,0.0,13.9,,,0.0,0.0,0.0,0.0,,0.0,0.0,,"Marquess Wilson,CHI",0.0,2.3,0.1,31.5,0.0,0.0,0.0,0.0
213,0.0,12.6,,,0.0,0.0,0.0,0.0,,0.0,0.0,,"Markus Wheaton,PIT",0.0,2.0,0.1,25.6,0.0,0.0,0.0,0.0
214,0.0,12.3,,,0.0,0.2,0.0,0.0,,0.0,0.0,,"Larry Fitzgerald,ARI",0.0,6.0,0.5,73.6,0.0,0.0,0.0,0.0
215,0.0,11.0,,,0.0,0.1,0.0,0.0,,0.0,0.0,,"Andre Johnson,IND",0.0,3.0,0.1,33.5,0.0,0.0,0.0,0.0
216,0.0,13.8,,,0.0,0.0,0.0,0.0,,0.0,0.0,,"Jeremy Maclin,KC",0.0,5.4,0.7,74.6,0.0,0.0,0.0,0.0
217,0.0,15.9,,,0.0,0.0,0.0,0.0,,0.0,0.0,,"Ricardo Lockette,SEA",0.0,0.0,0.0,0.6,0.0,0.0,0.0,0.0
218,0.0,15.3,,,0.0,0.0,0.0,0.0,,0.0,0.0,,"Dwayne Bowe,CLE",0.0,0.1,0.0,2.0,0.0,0.0,0.0,0.0
219,0.0,0.0,,,0.0,0.0,0.0,0.0,,0.0,0.0,,"Terrelle Pryor,CLE",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
220,0.0,9.1,,,0.0,0.0,0.0,0.0,,0.0,0.0,,"Michael Crabtree,OAK",0.0,4.1,0.2,36.8,0.0,0.0,0.0,0.0
221,0.0,22.3,,,0.0,0.0,0.0,0.0,,0.0,0.0,,"Marquise Goodwin,BUF",0.0,0.0,0.0,0.9,0.0,0.0,0.0,0.0
222,0.0,13.6,,,0.0,0.0,0.0,0.0,,0.0,0.0,,"Kendall Wright,TEN",0.0,3.4,0.3,46.3,0.0,0.0,0.0,0.0
223,0.0,0.0,,,0.0,0.0,0.0,0.0,,0.0,0.0,,"Mario Alford,CIN",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
224,0.0,16.7,,,0.0,0.0,0.0,0.0,,0.0,0.0,,"Chris Givens,BAL",0.0,1.1,0.1,19.2,0.0,0.0,0.0,0.0
225,0.0,8.0,,,0.0,0.0,0.0,0.0,,0.0,0.0,,"Marcus Easley,BUF",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
226,0.0,0.0,,,0.0,0.0,0.0,0.0,,0.0,0.0,,"Jerome Simpson,SF",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
227,0.0,12.3,,,0.0,0.0,0.0,0.0,,0.0,0.0,,"Pierre Garcon,WAS",0.0,5.4,0.3,66.6,0.0,0.0,0.0,0.0
228,0.0,16.5,,,0.0,0.0,0.0,0.0,,0.0,0.0,,"Rueben Randle,NYG",0.0,3.5,0.4,58.5,0.0,0.0,0.0,0.0
229,0.0,15.5,,,0.0,0.1,0.0,0.0,,0.0,0.0,,"Julio Jones,ATL",0.0,8.5,0.9,132.0,0.0,0.0,0.0,0.0
230,0.0,15.6,,,0.0,0.0,0.0,0.0,,0.0,0.0,,"Brian Quick,STL",0.0,1.8,0.1,28.4,0.0,0.0,0.0,0.0
231,0.0,11.6,,,0.0,0.0,0.0,0.0,,0.0,0.0,,"Jordan Norwood,DEN",0.0,1.9,0.2,22.0,0.0,0.0,0.0,0.0
232,0.0,13.7,,,0.0,0.0,0.0,0.0,,0.0,0.0,,"Stedman Bailey,STL",0.0,2.3,0.1,31.2,0.0,0.0,0.0,0.0
233,0.0,11.6,,,0.0,0.0,0.0,0.0,,0.0,0.0,,"Doug Baldwin,SEA",0.0,4.2,0.4,49.2,0.0,0.0,0.0,0.0
234,0.0,12.2,,,0.0,0.0,0.0,0.0,,0.0,0.0,,"Taylor Gabriel,CLE",0.0,2.5,0.1,30.5,0.0,0.0,0.0,0.0
235,0.0,0.0,,,0.0,0.0,0.0,0.0,,0.0,0.0,,"Marlon Moore,CLE",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
236,0.0,16.8,,,0.0,0.0,0.0,0.0,,0.0,0.0,,"Brian Hartline,CLE",0.0,2.7,0.1,45.4,0.0,0.0,0.0,0.0
237,0.0,12.9,,,0.0,0.0,0.0,0.0,,0.0,0.0,,"Allen Robinson,JAC",0.0,4.8,0.4,61.7,0.0,0.0,0.0,0.0
238,0.0,14.4,,,0.0,0.0,0.0,0.0,,0.0,0.0,,"Mike Evans,TB",0.0,4.5,0.7,64.2,0.0,0.0,0.0,0.0
239,0.0,11.9,,,0.0,0.0,0.0,0.0,,0.0,0.0,,"Rod Streater,OAK",0.0,1.8,0.1,21.7,0.0,0.0,0.0,0.0
240,0.0,16.4,,,0.0,0.0,0.0,0.0,,0.0,0.0,,"Riley Cooper,PHI",0.0,1.3,0.2,21.5,0.0,0.0,0.0,0.0
241,0.0,12.9,,,0.0,0.1,0.0,0.0,,0.0,0.0,,"Allen Hurns,JAC",0.0,4.8,0.4,62.0,0.0,0.0,0.0,0.0
242,0.0,13.4,,,0.0,0.0,0.0,0.0,,0.0,0.0,,"Andrew Hawkins,CLE",0.0,2.9,0.1,39.2,0.0,0.0,0.0,0.0
243,0.0,15.6,,,0.0,0.1,0.0,0.0,,0.0,0.0,,"Kamar Aiken,BAL",0.0,2.8,0.4,43.5,0.0,0.0,0.0,0.0
244,0.0,0.0,,,0.0,0.0,0.0,0.0,,0.0,0.0,,"Matthew Slater,NE",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
245,0.0,14.4,,,0.0,0.0,0.0,0.0,,0.0,0.0,,"Vincent Jackson,TB",0.0,4.6,0.3,66.3,0.0,0.0,0.0,0.0
246,0.0,14.7,,,0.0,0.1,0.0,0.0,,0.0,0.0,,"Michael Floyd,ARI",0.0,3.1,0.3,46.0,0.0,0.0,0.0,0.0
247,0.0,13.8,,,0.0,0.0,0.0,0.0,,0.0,0.0,,"Geremy Davis,NYG",0.0,0.1,0.0,0.7,0.0,0.0,0.0,0.0
248,0.0,13.8,,,0.0,0.0,0.0,0.0,,0.0,0.0,,"Jaron Brown,ARI",0.0,1.6,0.1,21.5,0.0,0.0,0.0,0.0
249,0.0,13.6,,,0.0,0.2,0.0,0.0,,0.0,0.0,,"Roddy White,ATL",0.0,4.5,0.4,60.9,0.0,0.0,0.0,0.0
250,0.0,0.0,,,0.0,0.0,0.0,0.0,,0.0,0.0,,"Sammie Coates,PIT",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
251,0.0,0.0,,,0.0,0.0,0.0,0.0,,0.0,0.0,,"Seyi Ajirotutu,PHI",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
252,0.0,0.0,,,0.0,0.0,0.0,0.0,,0.0,0.0,,"J.J. Nelson,ARI",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
253,0.0,11.8,,,0.0,0.0,0.0,0.0,,0.0,0.0,,"Cody Latimer,DEN",0.0,0.0,0.0,0.3,0.0,0.0,0.0,0.0
254,0.0,9.5,,,0.0,0.0,0.0,0.0,,0.0,0.0,,"Jason Avant,KC",0.0,2.0,0.1,18.8,0.0,0.0,0.0,0.0
255,0.0,0.0,,,0.0,0.0,0.0,0.0,,0.0,0.0,,"Chris Harper,NE",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
256,0.0,0.0,,,0.0,0.0,0.0,0.0,,0.0,0.0,,"Bryan Walters,JAC",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
257,0.0,13.5,,,0.0,0.2,0.0,0.0,,0.0,0.0,,"Andre Roberts,WAS",0.0,3.3,0.1,44.7,0.0,0.0,0.0,0.0
258,0.0,27.3,,,0.0,0.0,0.0,0.0,,0.0,0.0,,"Josh Bellamy,CHI",0.0,0.0,0.0,0.7,0.0,0.0,0.0,0.0
259,0.0,13.7,,,0.0,0.0,0.0,0.0,,0.0,0.0,,"Keith Mumphery,HOU",0.0,2.9,0.2,39.1,0.0,0.0,0.0,0.0
260,0.0,13.9,,,0.0,0.0,0.0,0.0,,0.0,0.0,,"Jacoby Jones,SD",0.0,0.1,0.0,1.1,0.0,0.0,0.0,0.0
261,0.0,12.1,,,0.0,0.0,0.0,0.0,,0.0,0.0,,"Davante Adams,GB",0.0,4.0,0.3,47.9,0.0,0.0,0.0,0.0
262,0.0,13.0,,,0.0,0.2,0.0,0.0,,0.0,0.0,,"Randall Cobb,GB",0.0,6.8,0.8,88.7,0.0,0.0,0.0,0.0
263,0.0,14.8,,,0.0,0.0,0.0,0.0,,0.0,0.0,,"Devin Street,DAL",0.0,1.9,0.1,28.7,0.0,0.0,0.0,0.0
264,0.0,12.1,,,0.0,0.1,0.0,0.0,,0.0,0.0,,"Chris Hogan,BUF",0.0,2.2,0.2,26.9,0.0,0.0,0.0,0.0
265,0.0,12.0,,,0.0,0.0,0.0,0.0,,0.0,0.0,,"Steve Johnson,SD",0.0,3.4,0.4,40.6,0.0,0.0,0.0,0.0
266,0.0,10.9,,,0.0,0.0,0.0,0.0,,0.0,0.0,,"Frankie Hammond,KC",0.0,0.0,0.0,0.4,0.0,0.0,0.0,0.0
267,0.0,17.4,,,0.0,0.0,0.0,0.0,,0.0,0.0,,"Denarius Moore,BUF",0.0,0.1,0.0,1.6,0.0,0.0,0.0,0.0
268,0.0,12.9,,,0.0,0.0,0.0,0.0,,0.0,0.0,,"Alshon Jeffery,CHI",0.0,4.8,0.5,62.1,0.0,0.0,0.0,0.0
269,0.0,13.7,,,0.0,0.0,0.0,0.0,,0.0,0.0,,"Jeff Janis,GB",0.0,0.0,0.0,0.4,0.0,0.0,0.0,0.0
270,0.0,13.7,,,0.0,0.1,0.0,0.0,,0.0,0.0,,"Calvin Johnson,DET",0.0,5.4,0.5,73.9,0.0,0.0,0.0,0.0
271,0.0,14.7,,,0.0,0.0,0.0,0.0,,0.0,0.0,,"Miles Austin,PHI",0.0,1.6,0.2,23.1,0.0,0.0,0.0,0.0
272,0.0,0.0,,,0.0,0.0,0.0,0.0,,0.0,0.0,,"Brittan Golden,ARI",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
273,0.0,14.5,,,0.0,0.1,0.0,0.0,,0.0,0.0,,"Amari Cooper,OAK",0.0,4.5,0.3,65.7,0.0,0.0,0.0,0.0
274,0.0,14.5,,,0.0,0.0,0.0,0.0,,0.0,0.0,,"Albert Wilson,KC",0.0,1.8,0.1,25.4,0.0,0.0,0.0,0.0
275,0.0,16.8,,,0.0,0.0,0.0,0.0,,0.0,0.0,,"Justin Hunter,TEN",0.0,1.2,0.1,20.2,0.0,0.0,0.0,0.0
276,0.0,11.9,,,0.0,0.0,0.0,0.0,,0.0,0.0,,"Greg Little,CIN",0.0,0.1,0.0,1.1,0.0,0.0,0.0,0.0
277,0.0,0.0,,,0.0,0.0,0.0,0.0,,0.0,0.0,,"Justin Blackmon,JAC",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
278,0.0,11.2,,,0.0,0.0,0.0,0.0,,0.0,0.0,,"Keshawn Martin,NE",0.0,0.1,0.0,1.1,0.0,0.0,0.0,0.0
279,0.0,12.4,,,0.0,0.0,0.0,0.0,,0.0,0.0,,"Ty Montgomery,GB",0.0,3.2,0.3,40.0,0.0,0.0,0.0,0.0
280,0.0,11.0,,,0.0,0.0,0.0,0.0,,0.0,0.0,,"Marqise Lee,JAC",0.0,3.1,0.1,34.8,0.0,0.0,0.0,0.0
281,0.0,13.9,,,0.0,0.0,0.0,0.0,,0.0,0.0,,"Jermaine Kearse,SEA",0.0,2.3,0.1,32.3,0.0,0.0,0.0,0.0
282,0.0,13.9,,,0.0,0.1,0.0,0.0,,0.0,0.0,,"Robert Woods,BUF",0.0,3.5,0.3,49.3,0.0,0.0,0.0,0.0
283,0.0,13.8,,,0.0,0.0,0.0,0.0,,0.0,0.0,,"Leonard Hankerson,ATL",0.0,4.2,0.7,57.5,0.0,0.0,0.0,0.0
284,0.0,11.3,,,0.0,0.0,0.0,0.0,,0.0,0.0,,"Griff Whalen,IND",0.0,0.1,0.0,0.7,0.0,0.0,0.0,0.0
285,0.0,12.9,,,0.0,0.1,0.0,0.0,,0.0,0.0,,"Tyler Lockett,SEA",0.0,2.0,0.1,26.4,0.0,0.0,0.0,0.0
286,0.0,0.0,,,0.0,0.0,0.0,0.0,,0.0,0.0,,"Justin Hardy,ATL",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
287,0.0,11.9,,,0.0,0.1,0.0,0.0,,0.0,0.0,,"Cole Beasley,DAL",0.0,3.9,0.2,46.0,0.0,0.0,0.0,0.0
288,0.0,18.2,,,0.0,0.0,0.0,0.0,,0.0,0.0,,"Malcom Floyd,SD",0.0,1.1,0.1,20.0,0.0,0.0,0.0,0.0
289,0.0,12.5,,,0.0,0.0,0.0,0.0,,0.0,0.0,,"Anquan Boldin,SF",0.0,4.3,0.3,53.5,0.0,0.0,0.0,0.0
290,0.0,0.0,,,0.0,0.0,0.0,0.0,,0.0,0.0,,"Cameron Meredith,CHI",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
291,0.0,13.5,,,0.0,0.0,0.0,0.0,,0.0,0.0,,"Mohamed Sanu,CIN",0.0,2.5,0.1,34.3,0.0,0.0,0.0,0.0
292,0.0,10.0,,,0.0,0.0,0.0,0.0,,0.0,0.0,,"Danny Amendola,NE",0.0,4.4,0.4,44.5,0.0,0.0,0.0,0.0
293,0.0,12.0,,,0.0,0.0,0.0,0.0,,0.0,0.0,,"Harry Douglas,TEN",0.0,1.9,0.1,22.4,0.0,0.0,0.0,0.0
294,0.0,14.2,,,0.0,0.1,0.0,0.0,,0.0,0.0,,"Odell Beckham,NYG",0.0,6.5,0.8,92.4,0.0,0.0,0.0,0.0
295,0.0,12.6,,,0.0,0.0,0.0,0.0,,0.0,0.0,,"Andre Holmes,OAK",0.0,1.5,0.2,18.6,0.0,0.0,0.0,0.0
296,0.0,13.6,,,0.0,0.0,0.0,0.0,,0.0,0.0,,"Louis Murphy,TB",0.0,2.5,0.1,34.3,0.0,0.0,0.0,0.0
297,0.0,13.7,,,0.0,0.0,0.0,0.0,,0.0,0.0,,"Kenny Britt,STL",0.0,3.0,0.2,41.1,0.0,0.0,0.0,0.0
298,0.0,10.6,,,0.0,0.1,0.0,0.0,,0.0,0.0,,"Eddie Royal,CHI",0.0,3.3,0.3,34.8,0.0,0.0,0.0,0.0
299,0.0,16.6,,,0.0,0.0,0.0,0.0,,0.0,0.0,,"Martavis Bryant,PIT",0.0,2.0,0.3,32.8,0.0,0.0,0.0,0.0
300,0.0,12.1,,,0.0,0.1,0.0,0.0,,0.0,0.0,,"Antonio Brown,PIT",0.0,6.9,0.3,83.5,0.0,0.0,0.0,0.0
301,0.0,12.9,,,0.0,0.1,0.0,0.0,,0.0,0.0,,"Demaryius Thomas,DEN",0.0,8.2,0.7,106.0,0.0,0.0,0.0,0.0
302,0.0,14.2,,,0.0,0.1,0.0,0.0,,0.0,0.0,,"Dwayne Harris,NYG",0.0,1.7,0.2,24.0,0.0,0.0,0.0,0.0
303,0.0,12.3,,,0.0,0.0,0.0,0.0,,0.0,0.0,,"Bennie Fowler,DEN",0.0,1.3,0.1,15.7,0.0,0.0,0.0,0.0
304,0.0,16.0,,,0.0,0.2,0.0,0.0,,0.0,0.0,,"Josh Huff,PHI",0.0,1.2,0.1,19.5,0.0,0.0,0.0,0.0
305,0.0,9.8,,,0.0,0.0,0.0,0.0,,0.0,0.0,,"Seth Roberts,OAK",0.0,1.8,0.3,17.1,0.0,0.0,0.0,0.0
306,0.0,13.9,,,0.0,0.0,0.0,0.0,,0.0,0.0,,"Jaelen Strong,HOU",0.0,1.5,0.1,20.7,0.0,0.0,0.0,0.0
307,0.0,12.7,,,0.0,0.0,0.0,0.0,,0.0,0.0,,"Emmanuel Sanders,DEN",0.0,6.8,0.7,86.3,0.0,0.0,0.0,0.0
308,0.0,13.4,,,0.0,0.0,0.0,0.0,,0.0,0.0,,"Chris Matthews,SEA",0.0,1.5,0.1,19.8,0.0,0.0,0.0,0.0
309,0.0,13.7,,,0.0,0.0,0.0,0.0,,0.0,0.0,,"T.Y. Hilton,IND",0.0,5.3,0.2,72.6,0.0,0.0,0.0,0.0
310,0.0,0.0,,,0.0,0.0,0.0,0.0,,0.0,0.0,,"B.J. Daniels,SEA",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
311,0.0,17.1,,,0.0,0.0,0.0,0.0,,0.0,0.0,,"Brandon Tate,CIN",0.0,0.1,0.0,1.0,0.0,0.0,0.0,0.0
312,0.0,18.9,,,0.0,0.0,0.0,0.0,,0.0,0.0,,"Terrance Williams,DAL",0.0,3.0,0.4,56.8,0.0,0.0,0.0,0.0
313,0.0,15.8,,,0.0,0.0,0.0,0.0,,0.0,0.0,,"Chris Conley,KC",0.0,0.0,0.0,0.7,0.0,0.0,0.0,0.0
314,0.0,13.3,,,0.0,0.0,0.0,0.0,,0.0,0.0,,"Ryan Grant,WAS",0.0,2.6,0.1,34.3,0.0,0.0,0.0,0.0
315,0.0,12.6,,,0.0,0.1,0.0,0.0,,0.0,0.0,,"Lance Moore,DET",0.0,1.4,0.1,18.2,0.0,0.0,0.0,0.0
316,0.0,12.1,,,0.0,0.0,0.0,0.0,,0.0,0.0,,"Andre Caldwell,DEN",0.0,1.1,0.1,13.9,0.0,0.0,0.0,0.0
317,0.0,15.8,,,0.0,0.0,0.0,0.0,,0.0,0.0,,"Dorial Green-Beckham,TEN",0.0,1.6,0.3,25.4,0.0,0.0,0.0,0.0
318,0.0,12.9,,,0.0,0.1,0.0,0.0,,0.0,0.0,,"Corey Fuller,DET",0.0,1.5,0.1,18.9,0.0,0.0,0.0,0.0
319,0.0,14.6,,,0.0,0.1,0.0,0.0,,0.0,0.0,,"DeAndre Hopkins,HOU",0.0,5.8,0.5,84.6,0.0,0.0,0.0,0.0
320,0.0,7.5,,,0.0,0.0,0.0,0.0,,0.0,0.0,,"Nick Williams,ATL",0.0,0.1,0.0,0.4,0.0,0.0,0.0,0.0
321,0.0,14.4,,,0.0,0.0,0.0,0.0,,0.0,0.0,,"Torrey Smith,SF",0.0,2.2,0.3,31.2,0.0,0.0,0.0,0.0
322,0.0,13.9,,,0.0,0.0,0.0,0.0,,0.0,0.0,,"Marques Colston,NO",0.0,3.5,0.1,48.6,0.0,0.0,0.0,0.0
323,0.0,11.9,,,0.0,0.0,0.0,0.0,,0.0,0.0,,"Marlon Brown,BAL",0.0,2.0,0.1,23.6,0.0,0.0,0.0,0.0
324,0.0,15.7,,,0.0,0.0,0.0,0.0,,0.0,0.0,,"John Brown,ARI",0.0,4.2,0.2,66.3,0.0,0.0,0.0,0.0
325,0.0,9.9,,,0.0,0.0,0.0,0.0,,0.0,0.0,,"Tavon Austin,STL",0.0,2.7,0.2,26.4,0.0,0.0,0.0,0.0
326,0.0,14.9,,,0.0,0.0,0.0,0.0,,0.0,0.0,,"Jordan Matthews,PHI",0.0,4.6,0.5,68.5,0.0,0.0,0.0,0.0
327,0.0,17.8,,,0.0,0.1,0.0,0.0,,0.0,0.0,,"Nelson Agholor,PHI",0.0,2.0,0.2,35.0,0.0,0.0,0.0,0.0
328,0.0,14.1,,,0.0,0.1,0.0,0.0,,0.0,0.0,,"A.J. Green,CIN",0.0,6.0,0.5,84.5,0.0,0.0,0.0,0.0
329,0.0,10.7,,,0.0,0.1,0.0,0.0,,0.0,0.0,,"Darrius Heyward-Bey,PIT",0.0,1.9,0.1,20.5,0.0,0.0,0.0,0.0
330,0.0,23.1,,,0.0,0.0,0.0,0.0,,0.0,0.0,,"Brice Butler,DAL",0.0,0.1,0.0,1.6,0.0,0.0,0.0,0.0
331,0.0,0.0,,,0.0,0.0,0.0,0.0,,0.0,0.0,,"Preston Parker,NYG",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
332,0.0,14.4,,,0.0,0.0,0.0,0.0,,0.0,0.0,,"Dontrelle Inman,SD",0.0,3.0,0.2,43.8,0.0,0.0,0.0,0.0
333,0.0,9.4,,,0.0,0.0,0.0,0.0,,0.0,0.0,,"Julian Edelman,NE",0.0,8.4,0.5,78.9,0.0,0.0,0.0,0.0
334,0.0,12.2,,,0.0,0.0,0.0,0.0,,0.0,0.0,,"Donte Moncrief,IND",0.0,4.0,0.4,48.3,0.0,0.0,0.0,0.0
335,0.0,0.0,,,0.0,0.0,0.0,0.0,,0.0,0.0,,"T.J. Jones,DET",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
336,0.0,12.3,,,0.0,0.0,0.0,0.0,,0.0,0.0,,"Brandin Cooks,NO",0.0,4.9,0.2,60.5,0.0,0.0,0.0,0.0
337,0.0,15.1,,,0.0,0.0,0.0,0.0,,0.0,0.0,,"James Jones,GB",0.0,4.4,0.7,67.0,0.0,0.0,0.0,0.0
338,0.0,23.1,,,0.0,0.1,0.0,0.0,,0.0,0.0,,"Travis Benjamin,CLE",0.0,2.5,0.4,57.2,0.0,0.0,0.0,0.0
339,0.0,13.1,,,0.0,0.0,0.0,0.0,,0.0,0.0,,"De'Anthony Thomas,KC",0.0,1.4,0.1,17.7,0.0,0.0,0.0,0.0
340,0.0,13.1,,,0.0,0.0,0.0,0.0,,0.0,0.0,,"Marc Mariani,CHI",0.0,0.0,0.0,0.6,0.0,0.0,0.0,0.0
341,0.0,13.5,,,0.0,0.0,0.0,0.0,,0.0,0.0,,"Bruce Ellington,SF",0.0,1.1,0.3,14.6,0.0,0.0,0.0,0.0
342,0.0,10.4,,,0.0,0.0,0.0,0.0,,0.0,0.0,,"Russell Shepard,TB",0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.0
343,0.0,11.4,,,0.0,0.0,0.0,0.0,,0.0,0.0,,"Percy Harvin,BUF",0.0,4.4,0.3,49.8,0.0,0.0,0.0,0.0
344,0.0,14.6,,,0.0,0.2,0.0,0.0,,0.0,0.0,,"Devin Hester,ATL",0.0,1.2,0.1,16.9,0.0,0.0,0.0,0.0
345,0.0,13.0,,,0.0,0.0,0.0,0.0,,0.0,0.0,,"Golden Tate,DET",0.0,4.6,0.1,59.1,0.0,0.0,0.0,0.0
346,0.0,11.2,,,0.0,0.0,0.0,0.0,,0.0,0.0,,"Aaron Dobson,NE",0.0,1.5,0.1,16.4,0.0,0.0,0.0,0.0
347,0.0,12.9,,,0.0,0.0,0.0,0.0,,0.0,0.0,,"Jamison Crowder,WAS",0.0,3.6,0.1,46.3,0.0,0.0,0.0,0.0
348,0.0,0.0,,,0.0,0.0,0.0,0.0,,0.0,0.0,,"Rashad Ross,WAS",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
349,0.0,0.0,,,0.0,0.0,0.0,0.0,,0.0,0.0,,"Eric Weems,ATL",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
350,0.0,14.3,,,0.0,0.1,0.0,0.0,,0.0,0.0,,"Quinton Patton,SF",0.0,1.6,0.0,22.1,0.0,0.0,0.0,0.0
