player,opp,opp_rank,overall_rank,pos_rank,pass_yards,pass_tds,int,rush_att,rush_yards,rush_tds,rec,rec_yards,rec_tds,fan_pts,fanduel_pts,fanduel_cost,a,b,c,d,e,f,g,h,i,j,k,l,m,n,o,p,q,r,s,t,u,v,w,x,y,2-pt,fl,punt_td,kick_td


"Darren Sproles (RB, PHI)",NO,#31,78,24,0.00,0.00,0.00,6.62,37.68,0.29,3.03,27.29,0.03,11.45,9.93,$5700,1.74,11.45,$4200,2.73,9.93,$55000,0.18,11.45,$9100,1.26,9.93,$4500,2.21,11.45,$4200,2.73,11.45,$4700,2.44,9.93,$4400,2.26,9.93,$18,551.67
"Tyler Eifert (TE, CIN)",SEA,#6,79,6,0.00,0.00,0.00,0.00,0.00,0.00,4.79,49.19,0.29,11.45,9.05,$5600,1.62,11.45,$4600,2.49,9.05,$85200,0.11,11.45,$11400,1,9.05,$4500,2.01,11.45,$4400,2.6,11.45,$6200,1.85,9.05,$3700,2.45,9.05,$20,452.5
"Josh McCown (QB, CLE)",BAL,#9,80,27,213.31,1.21,1.19,2.77,9.22,0.04,0.00,0.00,0.00,11.43,12.62,$6700,1.88,12.98,$5100,2.55,11.43,$114900,0.1,12.62,$12200,1.03,13.57,$5650,2.4,12.98,$5400,2.4,15.48,$4700,3.29,12.98,$5200,2.5,12.62,$22,573.64
"Anquan Boldin (WR, SF)",NYG,#12,81,24,0.00,0.00,0.00,0.02,0.02,0.00,4.47,52.12,0.28,11.42,9.19,$6200,1.48,11.42,$4400,2.6,9.19,$78900,0.12,11.42,$9850,1.16,9.19,$4250,2.16,11.42,$4300,2.66,11.42,$4600,2.48,9.19,$3700,2.48,9.19,$20,459.5
"Marquess Wilson (WR, CHI)",KC,#18,82,25,0.00,0.00,0.00,0.00,0.00,0.00,4.01,56.75,0.29,11.41,9.4,$4800,1.96,11.42,$3400,3.36,9.4,$55600,0.17,11.41,$6000,1.9,9.4,$3800,2.47,11.42,$3000,3.81,11.43,$2000,5.72,9.41,$3500,2.69,9.4,$10,940
"Allen Hurns (WR, JAC)",TB,#23,83,26,0.00,0.00,0.00,0.00,0.00,0.00,3.79,51.66,0.40,11.36,9.46,$6100,1.55,11.36,$4500,2.52,9.46,$93100,0.1,11.36,$9550,1.19,9.46,$4450,2.13,11.36,$4600,2.47,11.36,$2600,4.37,9.46,$4100,2.31,9.46,$18,525.56
"Thomas Rawls (RB, SEA)",CIN,#11,84,25,0.88,0.04,0.00,11.10,45.30,0.38,2.30,18.94,0.04,11.24,10.09,$6000,1.68,11.36,$3800,2.99,10.09,$73800,0.14,11.24,$9350,1.2,10.1,$4250,2.38,11.36,$3000,3.79,11.49,$4000,2.87,10.21,$5800,1.76,10.09,$14,720.71
"Giovani Bernard (RB, CIN)",SEA,#6,85,26,0.00,0.00,0.00,11.83,43.39,0.34,2.83,18.03,0.07,11.07,9.66,$6600,1.46,11.25,$4800,2.34,9.66,$72800,0.13,11.07,$10900,1.02,9.66,$4700,2.06,11.25,$4800,2.34,11.43,$6700,1.71,9.84,$5000,1.97,9.66,$20,483
"Nick Foles (QB, STL)",GB,#17,86,28,215.53,1.02,1.34,2.64,10.52,0.06,0.00,0.00,0.00,11.07,12.41,$6400,1.94,12.59,$5200,2.42,11.07,$109900,0.1,12.41,$13450,0.92,13.23,$5800,2.28,12.59,$5000,2.52,14.93,$5000,2.99,12.59,$5200,2.42,12.41,$24,517.08
"Terrance Williams (WR, DAL)",NE,#25,87,27,0.00,0.00,0.00,0.00,0.00,0.00,3.38,56.11,0.34,11.03,9.34,$5900,1.58,11.03,$4300,2.57,9.34,$84100,0.11,11.03,$10750,1.03,9.34,$4450,2.1,11.03,$4300,2.57,11.03,$5200,2.12,9.34,$4800,1.95,9.34,$20,467
"Charles Clay (TE, BUF)",TEN,#8,88,7,0.00,0.00,0.00,0.00,0.00,0.00,4.37,48.51,0.32,10.94,8.76,$5700,1.54,11.04,$4100,2.69,8.76,$90700,0.1,10.94,$9750,1.12,8.76,$4550,1.93,11.04,$4000,2.76,11.14,$6300,1.77,8.86,$3900,2.27,8.76,$18,486.67
"Michael Crabtree (WR, OAK)",DEN,#1,89,28,0.00,0.00,0.00,0.03,-0.02,0.00,4.46,51.99,0.19,10.7,8.47,$5900,1.44,10.75,$4600,2.34,8.47,$77700,0.11,10.7,$9550,1.12,8.47,$4750,1.78,10.75,$4300,2.5,10.8,$4500,2.4,8.52,$3600,2.37,8.47,$21,403.33
"Ameer Abdullah (RB, DET)",ARI,#3,90,27,0.00,0.00,0.00,11.30,43.39,0.18,2.55,20.80,0.13,10.69,9.41,$6100,1.54,10.76,$4100,2.62,9.41,$71300,0.13,10.69,$9350,1.14,9.41,$4400,2.14,10.76,$4800,2.24,10.83,$4600,2.35,9.48,$4500,2.11,9.41,$21,448.1
"Kenny Britt (WR, STL)",GB,#17,91,29,0.00,0.00,0.00,0.02,0.37,0.00,3.33,49.81,0.40,10.65,8.98,$5200,1.73,10.7,$4000,2.68,8.98,$58400,0.15,10.65,$7550,1.41,8.98,$4000,2.25,10.7,$3700,2.89,10.75,$2300,4.67,9.03,$3600,2.51,8.98,$17,528.24
"Bishop Sankey (RB, TEN)",BUF,#10,92,28,0.00,0.00,0.00,12.04,50.16,0.26,2.05,16.04,0.09,10.61,9.59,$5400,1.78,10.69,$4200,2.55,9.59,$63400,0.15,10.61,$10050,1.06,9.59,$4100,2.34,10.69,$3200,3.34,10.77,$2500,4.31,9.67,$4000,2.42,9.59,$12,799.17
"Travis Benjamin (WR, CLE)",BAL,#9,93,30,0.00,0.00,0.00,0.02,0.10,0.00,3.15,50.49,0.36,10.47,8.89,$6200,1.43,10.49,$4500,2.33,8.89,$68400,0.13,10.47,$11100,0.94,8.89,$4550,1.95,10.49,$3800,2.76,10.51,$4500,2.34,8.91,$2600,3.43,8.89,$22,404.09
"Vincent Jackson (WR, TB)",JAC,#26,93,30,0.00,0.00,0.00,0.00,0.00,0.00,3.77,53.99,0.21,10.47,8.58,$6800,1.26,10.5,$5000,2.1,8.58,$101800,0.08,10.47,$11550,0.91,8.58,$4700,1.83,10.5,$4500,2.33,10.53,$4800,2.19,8.61,$5100,1.69,8.58,$20,429
"John Brown (WR, ARI)",DET,#20,94,31,0.00,0.00,0.02,0.10,0.87,0.00,3.53,48.04,0.35,10.42,8.68,$5900,1.47,10.47,$5100,2.05,8.66,$86500,0.1,10.44,$10850,0.96,8.66,$4550,1.9,10.47,$4500,2.33,10.5,$4400,2.39,8.71,$4900,1.78,8.68,$18,482.22
"Kendall Wright (WR, TEN)",BUF,#10,95,32,0.37,0.00,0.00,0.08,0.10,0.02,3.84,50.47,0.22,10.27,8.35,$5900,1.42,10.31,$5400,1.91,8.35,$82300,0.1,10.27,$11100,0.93,8.36,$4650,1.8,10.31,$4300,2.4,10.36,$3900,2.66,8.39,$4600,1.82,8.35,$23,363.04
"Dan Herron (RB, BUF)",TEN,#8,96,29,0.00,0.00,0.00,8.64,33.60,0.14,3.34,24.68,0.04,10.07,8.4,$0,0,10.16,$0,0,8.4,$0,0,10.07,$0,0,8.4,$0,0,10.16,$0,0,10.25,$0,0,8.49,$0,0,8.4,$0,0
"Rashad Jennings (RB, NYG)",SF,#28,96,29,0.19,0.00,0.00,10.23,45.00,0.34,2.02,13.82,0.04,10.07,9.06,$6200,1.46,10.13,$4500,2.25,9.06,$66900,0.14,10.07,$9250,1.09,9.06,$4300,2.11,10.13,$4300,2.36,10.19,$4500,2.26,9.12,$4100,2.22,9.06,$15,604
"Isaiah Crowell (RB, CLE)",BAL,#9,97,30,0.00,0.00,0.00,10.84,43.83,0.36,1.85,16.43,0.06,10.04,9.11,$6100,1.49,10.22,$4100,2.49,9.11,$67200,0.14,10.04,$8150,1.23,9.11,$4250,2.14,10.22,$3700,2.76,10.4,$4800,2.17,9.29,$4200,2.21,9.11,$14,650.71
"Leonard Hankerson (WR, ATL)",WSH,#14,98,33,0.00,0.00,0.00,0.00,0.00,0.00,3.03,47.52,0.37,10,8.49,$6000,1.42,10,$4000,2.5,8.49,$87600,0.1,10,$6000,1.67,8.49,$4100,2.07,10,$4400,2.27,10,$4400,2.27,8.49,$4300,1.97,8.49,$17,499.41
"Keith Mumphery (WR, HOU)",IND,#24,99,34,0.00,0.00,0.00,0.00,0.00,0.00,3.74,44.93,0.29,9.97,8.1,$5000,1.62,9.97,$3000,3.32,8.1,$30000,0.27,9.97,$6000,1.66,8.1,$3500,2.31,9.97,$3000,3.32,9.97,$2000,4.99,8.1,$3300,2.45,8.1,$10,810
"Robert Woods (WR, BUF)",TEN,#8,100,35,0.00,0.00,0.00,0.00,0.00,0.00,3.95,46.01,0.23,9.87,7.9,$5200,1.52,9.92,$3100,3.2,7.9,$54300,0.15,9.87,$6000,1.65,7.9,$3900,2.03,9.92,$3300,3.01,9.97,$2200,4.53,7.95,$3500,2.27,7.9,$14,564.29
"Heath Miller (TE, PIT)",SD,#22,101,8,0.00,0.00,0.00,0.00,0.00,0.00,3.91,44.88,0.23,9.74,7.78,$5500,1.41,9.78,$3300,2.96,7.78,$64200,0.12,9.74,$7850,1.24,7.78,$4100,1.9,9.78,$3200,3.06,9.82,$3300,2.98,7.82,$3200,2.44,7.78,$15,518.67
"Andre Williams (RB, NYG)",SF,#28,102,31,0.00,0.00,0.00,14.15,51.97,0.34,1.53,9.03,0.00,9.67,8.91,$5400,1.65,9.67,$3100,3.12,8.91,$46300,0.19,9.67,$6000,1.61,8.91,$3900,2.28,9.67,$3200,3.02,9.67,$3500,2.76,8.91,$3500,2.55,8.91,$12,742.5
"Alfred Morris (RB, WSH)",ATL,#19,103,32,0.00,0.00,0.00,11.28,49.45,0.34,1.49,9.91,0.05,9.61,8.86,$6300,1.41,9.69,$4000,2.42,8.86,$75800,0.12,9.61,$10200,0.94,8.86,$4350,2.04,9.69,$3900,2.48,9.77,$5500,1.78,8.94,$4100,2.18,8.86,$19,466.32
"Donte Moncrief (WR, IND)",HOU,#13,104,36,0.00,0.00,0.00,0.03,0.02,0.00,3.32,42.29,0.34,9.59,7.93,$6500,1.22,9.61,$5400,1.78,7.93,$105200,0.08,9.59,$11450,0.84,7.93,$4800,1.65,9.61,$4200,2.29,9.63,$6300,1.53,7.95,$4400,1.81,7.93,$23,344.78
"Antonio Gates (TE, SD)",PIT,#16,105,9,0.00,0.00,0.00,0.00,0.00,0.00,3.46,36.85,0.39,9.49,7.76,$5500,1.41,9.49,$4200,2.26,7.76,$76700,0.1,9.49,$7300,1.3,7.76,$4350,1.78,9.49,$4000,2.37,9.49,$5400,1.76,7.76,$3400,2.28,7.76,$25,310.4
"C.J. Spiller (RB, NO)",PHI,#5,106,33,0.00,0.00,0.00,5.14,17.58,0.11,3.33,26.83,0.22,9.49,7.83,$5500,1.42,9.62,$3800,2.53,7.83,$70900,0.11,9.49,$9150,1.04,7.83,$4500,1.74,9.62,$4100,2.35,9.75,$4800,2.03,7.96,$4100,1.94,7.83,$13,602.31
"Doug Baldwin (WR, SEA)",CIN,#11,107,37,0.00,0.00,0.00,0.05,0.27,0.00,3.79,44.69,0.18,9.41,7.51,$5700,1.32,9.41,$4200,2.24,7.51,$73900,0.1,9.41,$9350,1.01,7.51,$4300,1.75,9.41,$4100,2.3,9.41,$3400,2.77,7.51,$3900,1.93,7.51,$20,375.5
"C.J. Anderson (RB, DEN)",OAK,#32,108,34,0.00,0.00,0.00,7.68,30.87,0.19,2.33,17.58,0.15,9.14,7.97,$6600,1.21,9.19,$5300,1.73,7.97,$69900,0.11,9.14,$10750,0.85,7.97,$4600,1.73,9.19,$4300,2.14,9.24,$5300,1.74,8.02,$4700,1.71,7.97,$24,332.08
"Owen Daniels (TE, DEN)",OAK,#32,109,10,0.00,0.00,0.00,0.00,0.00,0.00,3.70,37.76,0.24,9,7.15,$4900,1.46,8.9,$2700,3.3,7.03,$58400,0.12,9,$7150,1.26,7.15,$4000,1.79,9.02,$3200,2.82,9.04,$4000,2.26,7.17,$3600,1.99,7.15,$15,476.67
"Marlon Brown (WR, BAL)",CLE,#27,110,38,0.00,0.00,0.00,0.00,0.00,0.00,3.74,40.72,0.18,8.89,7.02,$4500,1.56,8.89,$3000,2.96,7.02,$30000,0.23,8.89,$6000,1.48,7.02,$3800,1.85,8.89,$3200,2.78,8.89,$2000,4.45,7.02,$2600,2.7,7.02,$10,702
"Malcom Floyd (WR, SD)",PIT,#16,111,39,0.00,0.00,0.00,0.00,0.00,0.00,2.23,41.90,0.41,8.88,7.77,$5400,1.44,8.88,$3500,2.54,7.77,$54400,0.14,8.88,$6400,1.39,7.77,$4200,1.85,8.88,$3200,2.78,8.88,$2500,3.55,7.77,$3800,2.04,7.77,$17,457.06
"Marques Colston (WR, NO)",PHI,#5,112,40,0.00,0.00,0.00,0.00,0.00,0.00,3.05,42.82,0.24,8.71,7.19,$5300,1.36,8.76,$4300,2.04,7.19,$58700,0.12,8.71,$8200,1.06,7.19,$4200,1.71,8.76,$3600,2.43,8.81,$4300,2.05,7.24,$3600,2.01,7.19,$18,399.44
"Anthony Dixon (RB, BUF)",TEN,#8,113,35,0.63,0.00,0.00,9.05,37.83,0.34,1.35,11.65,0.02,8.48,7.81,$4500,1.74,8.5,$0,0,7.81,$35000,0.22,8.48,$0,0,7.81,$3500,2.23,8.5,$3000,2.83,8.53,$2000,4.27,7.83,$0,0,7.81,$0,0
"Shane Vereen (RB, NYG)",SF,#28,114,36,0.00,0.00,0.00,5.00,23.72,0.20,2.62,20.02,0.03,8.33,7.02,$5600,1.25,8.35,$4200,1.99,7.02,$55400,0.13,8.33,$7700,1.08,7.02,$4100,1.71,8.35,$3900,2.14,8.37,$4400,1.9,7.04,$3100,2.27,7.02,$18,390
"Tevin Coleman (RB, ATL)",WSH,#14,115,37,0.00,0.00,0.00,7.87,32.03,0.15,2.31,13.75,0.09,8.27,7.11,$5700,1.25,8.3,$4200,1.98,7.11,$64200,0.11,8.27,$10200,0.81,7.11,$4200,1.69,8.3,$3200,2.59,8.33,$3800,2.19,7.14,$3100,2.3,7.11,$18,395
"Darren McFadden (RB, DAL)",NE,#25,116,38,0.13,0.03,0.00,8.06,35.43,0.18,2.09,14.65,0.03,8.26,7.22,$6000,1.2,8.39,$3400,2.47,7.22,$56100,0.13,8.26,$7500,1.1,7.22,$4300,1.68,8.39,$3100,2.71,8.52,$3200,2.66,7.35,$3600,2.04,7.22,$10,722
"Jamison Crowder (WR, WSH)",ATL,#19,117,41,0.00,0.00,0.00,0.10,0.86,0.00,3.20,39.56,0.16,8.16,6.56,$5200,1.26,8.18,$3500,2.34,6.56,$50400,0.13,8.16,$6000,1.36,6.56,$4250,1.54,8.18,$3300,2.48,8.2,$2000,4.1,6.58,$2700,2.44,6.56,$10,656
"Ryan Mathews (RB, PHI)",NO,#31,118,39,0.00,0.00,0.00,9.34,39.53,0.21,1.56,12.43,0.03,8.12,7.34,$5400,1.36,8.16,$3500,2.33,7.34,$68000,0.11,8.12,$9550,0.85,7.34,$4200,1.75,8.16,$3300,2.47,8.2,$4400,1.86,7.38,$5200,1.42,7.34,$14,524.29
"Delanie Walker (TE, TEN)",BUF,#10,119,11,0.00,0.00,0.00,0.00,0.00,0.00,3.28,37.28,0.19,8.11,6.47,$5400,1.2,8.13,$3800,2.14,6.47,$80900,0.08,8.11,$10400,0.78,6.47,$4300,1.5,8.13,$3300,2.46,8.15,$4700,1.73,6.49,$3800,1.71,6.47,$17,380.59
"Jermaine Kearse (WR, SEA)",CIN,#11,120,42,0.88,0.02,0.00,0.00,0.00,0.00,3.02,37.92,0.20,8.03,6.52,$5600,1.16,8.08,$3500,2.31,6.52,$50100,0.13,8.03,$6650,1.21,6.53,$4200,1.55,8.08,$3300,2.45,8.14,$3700,2.2,6.57,$3000,2.19,6.52,$16,407.5
"Larry Donnell (TE, NYG)",SF,#28,121,12,0.00,0.00,0.00,0.00,0.00,0.00,3.27,32.17,0.26,7.93,6.29,$5200,1.21,8.03,$2900,2.77,6.29,$60500,0.1,7.93,$6700,1.18,6.29,$3900,1.61,8.03,$3300,2.43,8.13,$4500,1.81,6.39,$2700,2.37,6.29,$13,483.85
"Marvin Jones (WR, CIN)",SEA,#6,122,43,0.00,0.00,0.02,0.14,0.55,0.00,2.89,40.52,0.17,7.92,6.49,$5300,1.22,7.97,$3700,2.15,6.47,$60800,0.11,7.94,$7400,1.07,6.47,$4300,1.5,7.97,$3300,2.42,8,$4600,1.74,6.52,$4200,1.55,6.49,$19,341.58
"Coby Fleener (TE, IND)",HOU,#13,123,13,0.00,0.00,0.00,0.00,0.00,0.00,2.94,32.35,0.27,7.8,6.33,$5200,1.22,7.8,$3200,2.44,6.33,$78100,0.08,7.8,$8200,0.95,6.33,$4200,1.51,7.8,$3100,2.52,7.8,$4500,1.73,6.33,$3200,1.98,6.33,$13,486.92
"Nelson Agholor (WR, PHI)",NO,#31,124,44,0.00,0.00,0.00,0.00,0.00,0.00,2.70,37.62,0.23,7.8,6.45,$5200,1.24,7.82,$4200,1.86,6.45,$71200,0.09,7.8,$7450,1.05,6.45,$3800,1.7,7.82,$3300,2.37,7.84,$2100,3.73,6.47,$3700,1.75,6.45,$11,586.36
"Alfred Blue (RB, HOU)",IND,#24,125,40,0.07,0.02,0.00,7.35,29.72,0.21,1.85,15.53,0.03,7.74,6.81,$5400,1.26,7.82,$3900,2.01,6.81,$53000,0.13,7.74,$9300,0.83,6.81,$4000,1.7,7.82,$3100,2.52,7.9,$2800,2.82,6.89,$3900,1.77,6.81,$13,523.85
"Zach Ertz (TE, PHI)",NO,#31,126,14,0.00,0.00,0.00,0.00,0.00,0.00,2.65,30.40,0.32,7.69,6.37,$5000,1.27,7.59,$2900,2.62,6.25,$54600,0.11,7.69,$7650,1.01,6.37,$3800,1.68,7.71,$3200,2.41,7.73,$4000,1.93,6.39,$3400,1.88,6.37,$14,455
"Cole Beasley (WR, DAL)",NE,#25,127,45,0.00,0.00,0.00,0.00,0.00,0.00,3.15,33.17,0.21,7.67,6.09,$5200,1.17,7.7,$3100,2.48,6.09,$51100,0.12,7.67,$7600,1.01,6.09,$4250,1.43,7.7,$3300,2.33,7.73,$2900,2.67,6.12,$3100,1.97,6.09,$13,468.46
"Jared Cook (TE, STL)",GB,#17,128,15,0.00,0.00,0.00,0.00,0.00,0.00,3.43,36.42,0.09,7.57,5.86,$5200,1.13,7.59,$3000,2.53,5.86,$58200,0.1,7.57,$6350,1.19,5.86,$3900,1.5,7.59,$3300,2.3,7.61,$2300,3.31,5.88,$2600,2.26,5.86,$14,418.57
"Jacob Tamme (TE, ATL)",WSH,#14,129,16,0.00,0.00,0.00,0.00,0.00,0.00,2.67,28.48,0.33,7.54,6.2,$4700,1.32,7.54,$2500,3.02,6.2,$33300,0.19,7.54,$6000,1.26,6.2,$3400,1.82,7.54,$3100,2.43,7.54,$2600,2.9,6.2,$2000,3.1,6.2,$10,620
"Mohamed Sanu (WR, CIN)",SEA,#6,130,46,0.00,0.00,0.01,0.05,0.29,0.00,2.60,39.88,0.16,7.48,6.19,$4900,1.26,7.53,$3300,2.28,6.18,$44900,0.14,7.49,$6000,1.25,6.18,$4000,1.55,7.53,$3100,2.43,7.57,$2200,3.44,6.23,$3200,1.95,6.19,$10,619
"Torrey Smith (WR, SF)",NYG,#12,131,47,0.00,0.00,0.00,0.00,0.00,0.00,2.29,35.95,0.26,7.45,6.3,$6300,1,7.47,$4200,1.78,6.3,$79500,0.08,7.45,$8600,0.87,6.3,$4400,1.43,7.47,$3200,2.33,7.49,$3800,1.97,6.32,$4100,1.54,6.3,$18,350
"Julius Thomas (TE, JAC)",TB,#23,132,17,0.00,0.00,0.00,0.00,0.00,0.00,2.46,30.64,0.32,7.44,6.21,$5200,1.19,7.44,$4500,1.65,6.21,$60000,0.1,7.44,$6000,1.24,6.21,$4300,1.44,7.44,$3100,2.4,7.44,$0,0,6.21,$2300,2.7,6.21,$16,388.13
"Ronnie Hillman (RB, DEN)",OAK,#32,133,41,0.00,0.00,0.00,8.87,38.34,0.19,1.50,10.59,0.00,7.39,6.64,$6600,1.01,7.48,$4900,1.53,6.64,$75100,0.09,7.39,$9050,0.82,6.64,$4600,1.44,7.48,$3900,1.92,7.57,$5900,1.28,6.73,$3400,1.98,6.64,$14,474.29
"Brandon Pettigrew (TE, DET)",ARI,#3,134,18,0.00,0.00,0.00,0.00,0.00,0.00,3.48,28.71,0.21,7.37,5.63,$4500,1.25,7.49,$2500,3,5.63,$30000,0.19,7.37,$6000,1.23,5.63,$3000,1.88,7.49,$3000,2.5,7.61,$2000,3.81,5.75,$2700,2.13,5.63,$10,563
"Chandler Worthy (WR, HOU)",IND,#24,135,48,0.00,0.00,0.00,0.00,0.00,0.00,3.17,32.87,0.15,7.36,5.77,$4900,1.18,7.36,$3000,2.45,5.77,$30000,0.19,7.36,$6000,1.23,5.77,$3000,1.92,7.36,$3000,2.45,7.36,$2000,3.68,5.77,$3100,1.86,5.77,$10,577
"DeAngelo Williams (RB, PIT)",SD,#22,136,42,0.00,0.00,0.00,8.53,31.54,0.22,1.79,11.19,0.02,7.32,6.43,$5300,1.21,7.42,$4500,1.65,6.43,$44000,0.15,7.32,$10150,0.72,6.43,$3700,1.74,7.42,$3000,2.47,7.52,$2000,3.76,6.53,$2700,2.42,6.43,$13,494.62
"Theo Riddick (RB, DET)",ARI,#3,137,43,0.00,0.00,0.02,2.27,7.50,0.07,3.28,24.73,0.07,7.26,5.64,$5000,1.13,7.32,$3000,2.44,5.62,$58800,0.1,7.28,$6000,1.21,5.62,$3900,1.44,7.32,$3100,2.36,7.36,$3600,2.04,5.68,$2100,2.7,5.64,$12,470
"Gary Barnidge (TE, CLE)",BAL,#9,138,19,0.00,0.00,0.00,0.00,0.00,0.00,2.71,34.84,0.17,7.17,5.82,$5400,1.08,7.19,$3800,1.89,5.82,$75900,0.08,7.17,$6000,1.2,5.82,$4100,1.42,7.19,$3200,2.25,7.21,$4200,1.72,5.84,$3100,1.88,5.82,$14,415.71
"Roddy White (WR, ATL)",WSH,#14,139,49,0.00,0.00,0.00,0.00,0.00,0.00,2.60,33.29,0.21,7.13,5.83,$5200,1.12,7.16,$3500,2.05,5.83,$53100,0.11,7.13,$7300,0.98,5.83,$4300,1.36,7.16,$3600,1.99,7.19,$3600,2,5.86,$3700,1.58,5.83,$16,364.38
"Derek Carrier (TE, WSH)",ATL,#19,140,20,0.00,0.00,0.00,0.00,0.00,0.00,3.23,26.76,0.20,7.11,5.49,$4500,1.22,7.11,$2500,2.84,5.49,$49000,0.11,7.11,$6000,1.19,5.49,$3000,1.83,7.11,$3000,2.37,7.11,$1700,4.18,5.49,$2200,2.5,5.49,$10,549
"James Starks (RB, GB)",STL,#7,141,44,0.00,0.00,0.00,7.91,28.88,0.23,1.73,12.11,0.00,7.09,6.22,$5600,1.11,7.15,$3500,2.04,6.22,$41000,0.15,7.09,$8200,0.86,6.22,$4200,1.48,7.15,$3100,2.31,7.21,$2100,3.43,6.28,$3600,1.74,6.22,$10,622
"Andre Ellington (RB, ARI)",DET,#20,142,45,0.00,0.00,0.00,7.74,28.39,0.14,1.90,15.13,0.03,7.07,6.12,$5900,1.04,7.18,$5300,1.35,6.12,$73800,0.08,7.07,$11100,0.64,6.12,$4300,1.42,7.18,$3300,2.18,7.29,$3700,1.97,6.23,$4800,1.3,6.12,$21,291.43
"Dontrelle Inman (WR, SD)",PIT,#16,143,50,0.00,0.00,0.00,0.00,0.00,0.00,2.10,35.45,0.23,7.03,5.98,$5100,1.17,7.03,$3300,2.13,5.98,$46000,0.13,7.03,$6000,1.17,5.98,$3800,1.57,7.03,$3100,2.27,7.03,$2000,3.52,5.98,$2800,2.14,5.98,$10,598
"Knile Davis (RB, KC)",CHI,#30,144,46,0.00,0.00,0.00,7.52,30.31,0.15,1.46,11.81,0.06,6.89,6.16,$5400,1.14,6.93,$3000,2.31,6.16,$36500,0.17,6.89,$6000,1.15,6.16,$3900,1.58,6.93,$3000,2.31,6.97,$2000,3.49,6.2,$3500,1.77,6.16,$10,616
"Richard Rodgers (TE, GB)",STL,#7,145,21,0.00,0.00,0.00,0.00,0.00,0.00,2.89,32.03,0.13,6.83,5.39,$5100,1.06,6.87,$2900,2.37,5.39,$65400,0.08,6.83,$6400,1.07,5.39,$4200,1.28,6.87,$3200,2.15,6.91,$3800,1.82,5.43,$2100,2.59,5.39,$13,414.62
"Ryan Grant (WR, WSH)",ATL,#19,146,51,0.00,0.00,0.00,0.00,0.00,0.00,2.56,33.77,0.14,6.72,5.44,$4600,1.18,6.75,$3000,2.25,5.44,$33900,0.16,6.72,$6000,1.12,5.44,$3700,1.47,6.75,$3200,2.11,6.78,$2000,3.39,5.47,$2500,2.19,5.44,$10,544
"Dwayne Allen (TE, IND)",HOU,#13,147,22,0.00,0.00,0.00,0.00,0.00,0.00,2.67,25.95,0.24,6.71,5.37,$4900,1.1,6.73,$2900,2.32,5.37,$58100,0.09,6.71,$6400,1.05,5.37,$4000,1.34,6.73,$3100,2.17,6.75,$3800,1.78,5.39,$3300,1.63,5.37,$13,413.08
"Louis Murphy (WR, TB)",JAC,#26,148,52,0.00,0.00,0.00,0.00,0.00,0.00,1.98,30.22,0.28,6.68,5.69,$5000,1.14,6.68,$3000,2.23,5.69,$53600,0.11,6.68,$6000,1.11,5.69,$3500,1.63,6.68,$3100,2.15,6.68,$2000,3.34,5.69,$2400,2.37,5.69,$10,569
"Brian Quick (WR, STL)",GB,#17,149,53,0.00,0.00,0.00,0.00,0.00,0.00,2.28,30.07,0.19,6.39,5.25,$4800,1.09,6.41,$3200,2,5.25,$45800,0.11,6.39,$6000,1.07,5.25,$3800,1.38,6.41,$3000,2.14,6.43,$2000,3.22,5.27,$3200,1.65,5.25,$18,291.67
"Cameron Meredith (WR, CHI)",KC,#18,150,54,0.00,0.00,0.00,0.00,0.00,0.00,2.40,30.08,0.16,6.37,5.17,$4500,1.15,6.37,$3000,2.12,5.17,$30000,0.17,6.37,$6000,1.06,5.17,$3000,1.72,6.37,$3000,2.12,6.37,$2000,3.19,5.17,$2200,2.35,5.17,$10,517
"Jeremy Langford (RB, CHI)",KC,#18,151,47,0.42,0.02,0.00,4.22,18.21,0.15,1.99,14.82,0.03,6.35,5.35,$4700,1.14,6.41,$3000,2.14,5.35,$35000,0.15,6.35,$6000,1.06,5.36,$3500,1.53,6.41,$3000,2.14,6.47,$2000,3.24,5.41,$2100,2.58,5.35,$10,535
"Maxx Williams (TE, BAL)",CLE,#27,152,23,0.00,0.00,0.00,0.00,0.00,0.00,2.70,27.74,0.14,6.31,4.96,$4800,1.03,6.31,$3300,1.91,4.96,$30000,0.17,6.31,$6000,1.05,4.96,$3700,1.34,6.31,$3000,2.1,6.31,$2500,2.52,4.96,$2100,2.36,4.96,$12,413.33
"Duke Johnson (RB, CLE)",BAL,#9,153,48,0.00,0.00,0.00,4.95,16.58,0.14,2.02,15.71,0.02,6.19,5.18,$5900,0.88,6.2,$4600,1.35,5.18,$77500,0.07,6.19,$8750,0.71,5.18,$4300,1.2,6.2,$3800,1.63,6.21,$4700,1.32,5.19,$3300,1.57,5.18,$11,470.91
"Garrett Graham (TE, HOU)",IND,#24,154,24,0.00,0.00,0.00,0.00,0.00,0.00,2.54,24.96,0.18,6.16,4.89,$4600,1.06,6.16,$2500,2.46,4.89,$30000,0.16,6.16,$6000,1.03,4.89,$3300,1.48,6.16,$3000,2.05,6.16,$2000,3.08,4.89,$2600,1.88,4.89,$10,489
